DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-11-05 00:00:00;4;19;14;0;0;0;0;0
2019-11-05 00:15:00;9;6;9;0;0;0;0;0
2019-11-05 00:30:00;2;6;5;0;0;0;0;0
2019-11-05 00:45:00;1;12;7;0;0;0;0;0
2019-11-05 01:00:00;13;5;8;0;0;0;0;0
2019-11-05 01:15:00;4;7;3;0;0;0;0;0
2019-11-05 01:30:00;1;6;6;0;0;0;0;0
2019-11-05 01:45:00;4;7;6;0;0;0;0;0
2019-11-05 02:00:00;4;5;3;0;0;0;0;0
2019-11-05 02:15:00;1;5;1;0;0;0;0;0
2019-11-05 02:30:00;4;9;3;0;0;0;0;0
2019-11-05 02:45:00;2;7;6;0;0;0;0;0
2019-11-05 03:00:00;9;10;5;0;0;0;0;0
2019-11-05 03:15:00;1;3;8;0;0;0;0;0
2019-11-05 03:30:00;1;7;8;0;0;0;0;0
2019-11-05 03:45:00;3;7;9;0;0;0;0;0
2019-11-05 04:00:00;7;11;9;0;0;0;0;0
2019-11-05 04:15:00;9;14;11;0;0;0;0;0
2019-11-05 04:30:00;20;33;18;0;0;0;0;0
2019-11-05 04:45:00;17;32;49;0;0;0;0;0
2019-11-05 05:00:00;21;43;87;0;0;0;0;0
2019-11-05 05:15:00;44;65;127;0;0;0;0;0
2019-11-05 05:30:00;53;89;134;0;0;0;0;0
2019-11-05 05:45:00;61;120;99;0;0;0;0;0
2019-11-05 06:00:00;65;119;74;0;0;0;2;0
2019-11-05 06:15:00;59;147;78;0;0;0;0;0
2019-11-05 06:30:00;81;168;74;0;0;3;0;0
2019-11-05 06:45:00;82;156;99;0;0;7;5;4
2019-11-05 07:00:00;71;132;96;0;0;11;5;1
2019-11-05 07:15:00;79;167;101;0;0;3;7;7
2019-11-05 07:30:00;87;176;94;0;0;3;36;1
2019-11-05 07:45:00;92;164;85;0;0;3;13;0
2019-11-05 08:00:00;87;177;107;0;0;0;17;4
2019-11-05 08:15:00;88;75;98;0;0;7;19;14
2019-11-05 08:30:00;133;123;98;0;0;5;30;0
2019-11-05 08:45:00;88;128;89;0;0;3;21;11
2019-11-05 09:00:00;94;132;77;0;0;4;11;2
2019-11-05 09:15:00;78;129;76;0;0;2;10;6
2019-11-05 09:30:00;88;148;90;0;0;8;6;2
2019-11-05 09:45:00;88;121;101;0;0;2;8;0
2019-11-05 10:00:00;99;142;96;0;0;1;7;7
2019-11-05 10:15:00;86;150;98;0;0;0;6;2
2019-11-05 10:30:00;94;159;83;0;0;9;21;4
2019-11-05 10:45:00;99;156;93;0;0;0;5;0
2019-11-05 11:00:00;88;164;90;0;0;0;12;23
2019-11-05 11:15:00;109;172;75;0;0;6;1;5
2019-11-05 11:30:00;105;181;80;0;0;2;9;4
2019-11-05 11:45:00;110;159;113;0;0;0;11;0
2019-11-05 12:00:00;115;180;86;0;0;8;8;2
2019-11-05 12:15:00;92;162;64;0;0;1;12;8
2019-11-05 12:30:00;120;175;95;0;0;3;18;4
2019-11-05 12:45:00;107;165;96;0;0;0;8;5
2019-11-05 13:00:00;121;213;86;0;0;10;11;9
2019-11-05 13:15:00;100;202;131;0;0;0;10;3
2019-11-05 13:30:00;100;172;98;0;0;3;6;13
2019-11-05 13:45:00;119;175;128;0;0;25;16;37
2019-11-05 14:00:00;142;212;114;0;0;5;30;16
2019-11-05 14:15:00;150;223;103;0;0;4;22;29
2019-11-05 14:30:00;161;197;93;0;0;4;15;6
2019-11-05 14:45:00;152;212;111;0;0;3;31;24
2019-11-05 15:00:00;154;200;87;0;0;0;16;11
2019-11-05 15:15:00;165;226;110;0;0;4;28;10
2019-11-05 15:30:00;172;210;87;0;0;3;77;25
2019-11-05 15:45:00;164;188;107;0;0;0;18;26
2019-11-05 16:00:00;180;222;112;0;0;2;30;23
2019-11-05 16:15:00;139;211;120;0;0;6;12;11
2019-11-05 16:30:00;129;204;94;0;0;3;15;15
2019-11-05 16:45:00;134;218;113;0;0;5;25;22
2019-11-05 17:00:00;121;211;105;0;0;2;5;23
2019-11-05 17:15:00;127;193;94;0;0;75;35;22
2019-11-05 17:30:00;129;213;99;0;0;7;48;54
2019-11-05 17:45:00;91;215;87;0;0;1;9;58
2019-11-05 18:00:00;108;203;102;0;0;5;34;6
2019-11-05 18:15:00;91;228;89;0;0;1;6;21
2019-11-05 18:30:00;81;176;89;0;0;3;6;1
2019-11-05 18:45:00;78;175;75;0;0;6;1;5
2019-11-05 19:00:00;65;151;61;0;0;0;0;0
2019-11-05 19:15:00;56;148;74;0;0;15;16;6
2019-11-05 19:30:00;53;134;53;0;0;0;2;0
2019-11-05 19:45:00;43;119;38;0;0;4;0;0
2019-11-05 20:00:00;54;132;35;0;0;0;0;0
2019-11-05 20:15:00;54;123;42;0;0;0;0;0
2019-11-05 20:30:00;43;102;39;0;0;0;0;2
2019-11-05 20:45:00;52;90;41;0;0;6;0;0
2019-11-05 21:00:00;29;107;63;0;0;0;0;17
2019-11-05 21:15:00;30;82;61;0;0;2;0;0
2019-11-05 21:30:00;43;86;45;0;0;0;0;0
2019-11-05 21:45:00;83;87;41;0;0;0;0;0
2019-11-05 22:00:00;118;126;46;0;0;0;0;0
2019-11-05 22:15:00;75;112;36;0;0;0;0;0
2019-11-05 22:30:00;42;71;33;0;0;0;0;0
2019-11-05 22:45:00;14;44;19;0;0;0;0;0
2019-11-05 23:00:00;16;37;19;0;0;0;0;0
2019-11-05 23:15:00;13;25;11;0;0;0;0;0
2019-11-05 23:30:00;17;26;12;0;0;0;0;0
2019-11-05 23:45:00;12;12;11;0;0;0;0;0
