DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-12-04 00:00:00;8;4;0;5;1;6;0;0;0;0
2020-12-04 00:15:00;3;2;1;2;7;8;3;0;0;0
2020-12-04 00:30:00;3;1;3;3;6;4;3;0;0;0
2020-12-04 00:45:00;3;4;2;2;7;6;2;0;0;0
2020-12-04 01:00:00;5;2;1;2;3;3;0;0;0;0
2020-12-04 01:15:00;2;3;0;2;5;2;2;0;0;0
2020-12-04 01:30:00;1;2;0;3;6;3;3;0;0;0
2020-12-04 01:45:00;7;1;1;0;0;3;0;0;0;0
2020-12-04 02:00:00;1;0;1;1;1;1;0;0;0;0
2020-12-04 02:15:00;1;2;0;1;1;2;1;0;0;0
2020-12-04 02:30:00;4;0;0;2;4;2;1;0;0;0
2020-12-04 02:45:00;2;4;0;4;9;3;3;0;0;0
2020-12-04 03:00:00;4;1;1;2;2;4;2;0;0;0
2020-12-04 03:15:00;2;1;0;1;1;5;0;0;0;0
2020-12-04 03:30:00;5;3;0;0;2;4;1;0;0;0
2020-12-04 03:45:00;2;2;0;2;4;9;1;0;0;0
2020-12-04 04:00:00;5;6;2;0;3;0;0;0;0;0
2020-12-04 04:15:00;4;5;2;3;5;5;1;0;0;0
2020-12-04 04:30:00;5;2;3;3;5;4;2;0;0;0
2020-12-04 04:45:00;11;12;14;8;8;20;12;0;0;0
2020-12-04 05:00:00;13;31;51;14;4;21;24;0;0;0
2020-12-04 05:15:00;41;88;95;47;17;36;35;0;0;1
2020-12-04 05:30:00;72;70;86;63;26;35;49;0;0;2
2020-12-04 05:45:00;98;46;56;152;36;33;38;0;0;1
2020-12-04 06:00:00;69;37;37;147;47;45;42;0;0;2
2020-12-04 06:15:00;43;35;43;65;24;31;25;0;0;0
2020-12-04 06:30:00;53;51;64;55;15;35;39;0;0;2
2020-12-04 06:45:00;81;51;76;57;19;33;32;0;0;2
2020-12-04 07:00:00;73;47;60;42;12;37;26;0;0;3
2020-12-04 07:15:00;112;73;75;48;12;34;30;3;0;4
2020-12-04 07:30:00;134;46;66;54;15;44;37;0;0;0
2020-12-04 07:45:00;106;46;49;73;14;35;48;0;0;4
2020-12-04 08:00:00;80;28;37;52;15;34;47;0;0;1
2020-12-04 08:15:00;83;31;40;46;15;30;36;0;0;1
2020-12-04 08:30:00;84;22;33;52;16;44;40;0;0;3
2020-12-04 08:45:00;80;22;21;38;23;28;58;0;0;0
2020-12-04 09:00:00;113;34;36;42;16;35;41;0;0;1
2020-12-04 09:15:00;113;22;29;30;12;31;39;0;0;1
2020-12-04 09:30:00;95;18;23;29;8;30;38;0;0;2
2020-12-04 09:45:00;108;26;26;30;14;32;31;0;0;1
2020-12-04 10:00:00;95;24;24;46;13;38;42;0;0;0
2020-12-04 10:15:00;101;22;28;47;18;27;50;0;0;1
2020-12-04 10:30:00;79;16;18;49;17;40;47;0;0;1
2020-12-04 10:45:00;104;25;31;36;18;33;59;0;0;1
