DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-02-11 00:00:00;0;1;1;0;0;1;4;0;0;0;0;0
2020-02-11 00:15:00;1;5;5;0;0;0;5;0;1;0;0;0
2020-02-11 00:30:00;1;3;5;0;2;1;5;0;0;0;0;0
2020-02-11 00:45:00;0;2;1;0;0;2;2;0;0;0;0;0
2020-02-11 01:00:00;1;2;4;0;0;3;5;0;0;0;0;0
2020-02-11 01:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-02-11 01:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-02-11 01:45:00;0;0;0;1;0;2;2;0;0;0;0;0
2020-02-11 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-11 02:15:00;1;2;2;0;0;1;1;0;0;0;0;0
2020-02-11 02:30:00;1;1;1;0;0;1;1;0;0;0;0;0
2020-02-11 02:45:00;0;0;0;0;1;0;1;0;0;0;0;0
2020-02-11 03:00:00;1;1;1;0;0;1;0;0;0;0;0;0
2020-02-11 03:15:00;0;1;1;0;0;0;1;0;0;0;0;0
2020-02-11 03:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-02-11 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-11 04:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-02-11 04:15:00;0;0;0;0;0;2;3;0;0;0;0;0
2020-02-11 04:30:00;2;2;2;0;0;0;3;0;0;0;0;0
2020-02-11 04:45:00;2;3;4;0;0;3;9;0;0;0;0;0
2020-02-11 05:00:00;2;1;2;0;0;0;22;0;0;1;0;0
2020-02-11 05:15:00;3;11;12;0;2;8;42;0;1;4;0;0
2020-02-11 05:30:00;15;13;21;2;0;5;43;0;0;0;254;0
2020-02-11 05:45:00;37;37;50;0;1;9;28;0;0;1;0;0
2020-02-11 06:00:00;40;22;38;0;0;7;35;1;2;0;0;0
2020-02-11 06:15:00;18;13;20;1;1;6;33;0;0;0;0;0
2020-02-11 06:30:00;17;19;24;0;3;8;51;0;1;1;0;0
2020-02-11 06:45:00;32;18;29;1;1;12;47;0;4;2;0;0
2020-02-11 07:00:00;42;25;41;1;1;17;45;0;3;0;0;0
2020-02-11 07:15:00;44;41;51;3;3;20;75;0;0;6;0;0
2020-02-11 07:30:00;59;39;47;2;3;15;45;257;6;4;0;0
2020-02-11 07:45:00;23;22;25;4;3;11;43;1;2;0;0;1
2020-02-11 08:00:00;15;13;17;0;1;7;16;0;1;0;0;0
2020-02-11 08:15:00;47;44;58;2;3;5;39;0;7;1;0;0
2020-02-11 08:30:00;48;52;65;4;2;17;57;1;6;1;0;0
2020-02-11 08:45:00;35;48;56;0;5;17;39;0;5;0;0;0
2020-02-11 09:00:00;57;71;111;3;14;21;48;3;10;0;0;0
2020-02-11 09:15:00;51;63;74;2;12;21;34;1;9;0;0;0
2020-02-11 09:30:00;53;64;70;8;11;24;58;2;17;1;0;3
2020-02-11 09:45:00;89;81;84;4;26;27;57;3;19;1;0;0
2020-02-11 10:00:00;72;73;73;15;20;22;58;1;20;0;0;0
2020-02-11 10:15:00;62;63;76;8;22;26;69;5;29;0;0;0
2020-02-11 10:30:00;65;75;85;13;21;24;72;9;19;1;0;2
2020-02-11 10:45:00;63;73;79;20;17;37;91;4;31;1;0;1
2020-02-11 11:00:00;
2020-02-11 11:15:00;
2020-02-11 11:30:00;66;61;69;26;14;55;72;7;19;0;0;2
2020-02-11 11:45:00;89;53;58;22;20;86;94;3;19;0;0;1
2020-02-11 12:00:00;58;69;73;23;25;66;118;7;29;0;0;1
2020-02-11 12:15:00;49;47;64;39;21;51;105;8;21;0;0;8
2020-02-11 12:30:00;48;48;54;19;21;34;91;8;19;0;0;0
2020-02-11 12:45:00;45;49;58;39;18;34;87;8;17;0;0;11
2020-02-11 13:00:00;56;67;85;31;24;50;118;7;23;0;0;0
2020-02-11 13:15:00;36;45;64;26;15;37;103;6;24;1;0;0
2020-02-11 13:30:00;46;56;76;21;21;39;103;4;12;2;0;4
2020-02-11 13:45:00;69;55;75;12;20;32;77;5;13;0;0;0
2020-02-11 14:00:00;77;69;95;24;17;30;75;5;16;2;0;1
2020-02-11 14:15:00;78;76;97;8;18;26;62;9;22;1;0;0
2020-02-11 14:30:00;86;86;94;21;26;31;77;8;19;1;0;2
2020-02-11 14:45:00;78;81;99;21;17;25;72;4;18;0;0;4
2020-02-11 15:00:00;79;85;106;16;21;34;80;6;20;0;0;0
2020-02-11 15:15:00;100;96;112;15;22;40;108;4;25;1;0;1
2020-02-11 15:30:00;97;92;111;21;24;42;84;5;23;1;0;2
2020-02-11 15:45:00;111;103;98;22;23;43;96;5;29;1;0;0
2020-02-11 16:00:00;81;107;113;20;17;36;90;9;26;2;0;0
2020-02-11 16:15:00;90;117;128;35;27;46;82;11;24;4;0;0
2020-02-11 16:30:00;107;97;108;17;20;33;75;2;26;1;0;2
2020-02-11 16:45:00;111;112;119;28;23;52;90;2;27;1;0;0
2020-02-11 17:00:00;94;101;108;36;23;30;78;0;19;3;0;8
2020-02-11 17:15:00;119;103;127;34;28;52;107;3;31;2;0;5
2020-02-11 17:30:00;82;99;107;22;25;37;89;4;21;3;0;2
2020-02-11 17:45:00;98;111;125;28;22;43;96;8;24;1;0;0
2020-02-11 18:00:00;70;79;89;29;23;43;79;2;19;0;0;1
2020-02-11 18:15:00;68;85;97;32;23;51;104;3;25;1;0;1
2020-02-11 18:30:00;82;92;106;25;17;33;91;2;14;1;0;0
2020-02-11 18:45:00;59;65;78;24;9;35;72;2;24;1;0;1
2020-02-11 19:00:00;79;68;76;25;16;37;70;3;20;1;0;0
2020-02-11 19:15:00;44;63;68;18;21;33;72;1;17;0;0;0
2020-02-11 19:30:00;35;49;52;17;19;28;66;3;14;0;0;0
2020-02-11 19:45:00;18;29;45;28;18;33;78;2;8;0;0;0
2020-02-11 20:00:00;18;36;48;27;27;22;73;3;7;0;0;0
2020-02-11 20:15:00;13;23;37;12;18;18;83;0;3;0;0;0
2020-02-11 20:30:00;13;17;20;5;7;23;51;0;0;0;0;0
2020-02-11 20:45:00;5;13;21;4;6;18;53;0;0;0;0;0
2020-02-11 21:00:00;9;13;22;11;1;17;53;0;4;1;0;0
2020-02-11 21:15:00;8;8;16;10;8;21;59;0;1;0;0;0
2020-02-11 21:30:00;15;21;28;4;3;14;58;1;1;0;0;0
2020-02-11 21:45:00;35;32;39;5;3;8;43;0;3;0;0;0
2020-02-11 22:00:00;30;43;54;3;5;12;46;0;2;0;0;0
2020-02-11 22:15:00;10;21;21;5;4;18;45;0;3;0;0;0
2020-02-11 22:30:00;10;14;16;5;5;2;24;0;0;0;0;0
2020-02-11 22:45:00;3;3;7;4;6;5;32;0;2;0;0;0
2020-02-11 23:00:00;2;5;6;7;9;7;10;0;0;0;0;0
2020-02-11 23:15:00;5;8;8;1;3;2;10;0;0;0;0;0
2020-02-11 23:30:00;1;5;4;0;3;2;9;0;1;0;0;0
