DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-02-04 00:00:00;0;1;1;0;0;1;1;0;0;0;0;0
2020-02-04 00:15:00;1;3;4;1;3;1;6;0;1;0;0;0
2020-02-04 00:30:00;0;1;2;1;2;2;5;0;0;0;0;0
2020-02-04 00:45:00;0;0;1;0;1;1;5;2;2;0;0;0
2020-02-04 01:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-02-04 01:15:00;0;1;0;2;1;2;3;0;0;0;0;0
2020-02-04 01:30:00;0;1;1;2;3;0;0;0;0;0;0;0
2020-02-04 01:45:00;1;0;1;0;0;0;1;0;0;0;0;0
2020-02-04 02:00:00;2;2;3;1;0;0;0;0;0;0;0;0
2020-02-04 02:15:00;3;1;2;0;0;2;5;0;0;0;0;0
2020-02-04 02:30:00;0;0;0;1;2;0;0;0;0;0;0;0
2020-02-04 02:45:00;0;0;0;0;1;0;2;0;0;0;0;0
2020-02-04 03:00:00;1;4;4;0;0;0;0;0;0;0;0;0
2020-02-04 03:15:00;1;3;3;0;0;0;2;0;3;0;0;0
2020-02-04 03:30:00;0;0;1;2;1;0;0;0;0;0;0;0
2020-02-04 03:45:00;0;0;1;0;0;0;1;0;0;0;0;0
2020-02-04 04:00:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-02-04 04:15:00;0;1;1;0;0;1;1;0;0;0;0;0
2020-02-04 04:30:00;1;2;2;0;0;0;2;0;0;0;0;0
2020-02-04 04:45:00;3;4;5;0;0;2;10;0;0;1;0;0
2020-02-04 05:00:00;4;2;2;0;0;4;14;0;0;0;0;0
2020-02-04 05:15:00;2;5;9;0;1;12;41;0;0;2;0;0
2020-02-04 05:30:00;10;10;12;0;0;11;43;0;0;0;254;0
2020-02-04 05:45:00;43;34;38;0;1;3;18;1;2;0;0;0
2020-02-04 06:00:00;47;23;100;0;0;9;32;257;0;1;0;0
2020-02-04 06:15:00;12;15;17;0;1;8;31;0;0;1;0;0
2020-02-04 06:30:00;18;15;23;1;3;8;45;255;3;1;0;0
2020-02-04 06:45:00;23;12;22;1;0;13;57;3;0;2;0;0
2020-02-04 07:00:00;23;16;27;3;0;12;48;0;2;4;0;3
2020-02-04 07:15:00;53;34;55;0;0;17;71;0;2;4;0;0
2020-02-04 07:30:00;55;30;104;3;1;11;52;0;8;0;0;0
2020-02-04 07:45:00;59;38;63;1;4;24;72;0;4;0;0;0
2020-02-04 08:00:00;47;38;47;8;5;12;60;1;5;3;0;1
2020-02-04 08:15:00;63;59;67;0;8;15;51;5;6;0;0;0
2020-02-04 08:30:00;38;28;40;2;6;10;29;6;6;0;0;0
2020-02-04 08:45:00;
2020-02-04 09:00:00;25;24;26;14;3;6;19;2;4;0;0;0
2020-02-04 09:15:00;70;71;70;3;13;15;37;257;13;0;0;0
2020-02-04 09:30:00;53;61;69;2;27;17;39;5;12;0;0;1
2020-02-04 09:45:00;28;31;35;6;7;9;21;5;5;0;0;0
2020-02-04 10:00:00;60;65;72;9;21;19;44;15;16;0;0;2
2020-02-04 10:15:00;66;64;72;11;14;28;53;18;22;0;0;1
2020-02-04 10:30:00;61;65;75;17;20;32;67;12;18;0;0;0
2020-02-04 10:45:00;71;63;58;16;15;28;68;18;25;1;0;1
2020-02-04 11:00:00;64;62;68;27;25;23;69;22;22;0;0;0
2020-02-04 11:15:00;63;60;65;21;19;30;78;35;25;0;0;0
2020-02-04 11:30:00;83;84;118;6;32;36;92;15;15;1;0;5
2020-02-04 11:45:00;49;67;65;30;27;48;121;274;17;0;0;3
2020-02-04 12:00:00;60;73;73;18;27;41;92;25;23;0;0;0
2020-02-04 12:15:00;63;64;71;28;17;46;102;27;21;0;0;5
2020-02-04 12:30:00;43;50;66;32;25;39;91;8;16;0;0;1
2020-02-04 12:45:00;61;61;77;36;25;50;91;20;17;1;0;0
2020-02-04 13:00:00;37;49;49;29;22;35;97;16;12;0;0;0
2020-02-04 13:15:00;49;49;55;29;27;41;83;9;14;1;0;0
2020-02-04 13:30:00;69;56;69;28;27;30;87;9;20;4;0;2
2020-02-04 13:45:00;55;53;63;24;45;24;64;268;15;0;0;1
2020-02-04 14:00:00;76;70;83;21;11;30;56;22;21;1;0;0
2020-02-04 14:15:00;91;82;94;18;18;25;68;18;18;0;0;1
2020-02-04 14:30:00;90;81;88;17;26;23;69;262;15;2;0;2
2020-02-04 14:45:00;105;82;84;18;25;32;78;19;25;1;0;2
2020-02-04 15:00:00;83;69;78;18;30;26;75;31;27;0;0;0
2020-02-04 15:15:00;99;76;82;17;23;31;79;20;16;0;0;0
2020-02-04 15:30:00;116;82;96;25;26;39;80;11;21;3;0;0
2020-02-04 15:45:00;96;95;103;19;19;40;67;14;24;0;0;0
2020-02-04 16:00:00;84;77;66;19;18;26;74;25;26;1;0;2
2020-02-04 16:15:00;101;87;91;24;22;37;76;15;20;1;0;0
2020-02-04 16:30:00;97;78;93;26;18;43;75;24;21;2;0;2
2020-02-04 16:45:00;109;105;117;24;27;40;99;14;15;0;0;1
2020-02-04 17:00:00;116;91;93;22;22;39;112;21;29;1;0;4
2020-02-04 17:15:00;98;91;100;21;25;33;100;16;26;2;0;2
2020-02-04 17:30:00;99;80;94;19;28;35;85;35;25;1;0;0
2020-02-04 17:45:00;103;96;96;32;29;51;97;27;81;0;0;0
2020-02-04 18:00:00;73;94;85;29;28;44;88;36;25;3;0;3
2020-02-04 18:15:00;68;69;82;32;18;53;98;15;24;2;0;3
2020-02-04 18:30:00;65;75;83;18;22;33;83;269;21;1;0;0
2020-02-04 18:45:00;47;51;55;31;25;50;88;12;17;0;0;0
2020-02-04 19:00:00;46;64;68;23;19;37;76;13;14;0;0;1
2020-02-04 19:15:00;47;56;57;23;15;30;77;24;21;2;0;0
2020-02-04 19:30:00;34;39;45;16;18;28;77;14;15;0;0;0
2020-02-04 19:45:00;28;36;44;30;11;28;80;6;10;1;0;0
2020-02-04 20:00:00;29;33;37;43;36;24;82;22;11;0;0;5
2020-02-04 20:15:00;16;19;34;23;16;24;58;8;4;0;0;1
2020-02-04 20:30:00;24;20;31;7;5;11;46;508;3;0;0;0
2020-02-04 20:45:00;5;15;25;4;7;12;49;254;1;0;0;0
2020-02-04 21:00:00;7;14;17;2;4;19;61;5;2;2;0;0
2020-02-04 21:15:00;5;12;16;5;7;20;47;257;1;0;0;0
2020-02-04 21:30:00;14;15;30;5;10;13;53;2;4;0;0;0
2020-02-04 21:45:00;45;39;52;10;5;8;40;0;0;1;0;0
2020-02-04 22:00:00;30;36;46;2;5;14;43;0;1;1;0;0
2020-02-04 22:15:00;21;25;32;2;8;8;35;0;0;0;0;0
2020-02-04 22:30:00;8;14;18;4;6;13;29;0;0;0;0;0
2020-02-04 22:45:00;2;6;6;1;3;7;19;255;1;0;0;0
2020-02-04 23:00:00;7;10;17;5;13;3;18;255;3;0;0;0
2020-02-04 23:15:00;1;6;9;1;3;1;9;0;0;0;0;0
2020-02-04 23:30:00;1;6;7;0;0;5;13;0;0;0;0;0
