DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-08-31 00:00:00;1;3;1;23;16;126;5;12;14;7;5
2019-08-31 00:15:00;2;3;0;24;12;133;11;11;18;2;1
2019-08-31 00:30:00;3;2;1;14;13;21;11;13;17;5;4
2019-08-31 00:45:00;2;1;0;8;12;10;10;10;9;1;0
2019-08-31 01:00:00;2;3;3;14;7;9;8;10;16;5;3
2019-08-31 01:15:00;0;1;1;11;14;73;7;11;10;2;2
2019-08-31 01:30:00;1;0;1;12;9;6;7;7;5;1;1
2019-08-31 01:45:00;2;1;0;6;6;3;2;4;12;5;4
2019-08-31 02:00:00;2;2;0;6;6;3;3;3;2;0;0
2019-08-31 02:15:00;0;1;0;10;9;5;2;4;6;1;1
2019-08-31 02:30:00;1;1;0;5;5;14;4;4;5;1;0
2019-08-31 02:45:00;2;2;0;5;4;14;2;8;7;2;1
2019-08-31 03:00:00;0;1;0;9;6;3;0;3;4;2;2
2019-08-31 03:15:00;1;1;0;8;8;2;3;6;6;1;0
2019-08-31 03:30:00;0;0;0;2;1;0;2;5;4;0;0
2019-08-31 03:45:00;1;1;0;6;2;1;0;2;2;0;1
2019-08-31 04:00:00;1;0;0;7;4;3;0;5;0;0;0
2019-08-31 04:15:00;0;1;0;5;3;1;2;4;6;3;3
2019-08-31 04:30:00;0;1;0;10;7;3;1;7;3;1;1
2019-08-31 04:45:00;0;0;0;4;6;3;2;4;7;5;4
2019-08-31 05:00:00;0;3;0;10;10;11;0;7;6;3;3
2019-08-31 05:15:00;0;3;0;13;8;17;2;6;6;3;2
2019-08-31 05:30:00;2;7;0;11;8;2;3;16;11;0;0
2019-08-31 05:45:00;3;4;0;21;11;2;3;14;16;3;2
2019-08-31 06:00:00;2;2;0;31;18;5;6;9;6;1;1
2019-08-31 06:15:00;0;6;0;23;15;7;6;18;10;6;6
2019-08-31 06:30:00;3;3;0;12;12;5;3;23;19;3;3
2019-08-31 06:45:00;1;5;1;16;15;4;4;24;18;2;2
2019-08-31 07:00:00;7;2;2;13;5;2;6;15;15;2;1
2019-08-31 07:15:00;2;1;1;28;15;2;11;16;15;3;2
2019-08-31 07:30:00;6;5;2;29;14;4;10;21;21;8;6
2019-08-31 07:45:00;6;6;2;26;18;34;12;27;19;4;4
2019-08-31 08:00:00;3;9;1;38;18;4;6;25;22;3;1
2019-08-31 08:15:00;3;5;5;34;21;6;17;29;30;5;4
2019-08-31 08:30:00;9;11;1;31;24;6;15;29;27;4;1
2019-08-31 08:45:00;7;10;3;43;25;15;13;43;34;7;3
2019-08-31 09:00:00;7;18;3;33;33;34;20;38;34;11;10
2019-08-31 09:15:00;9;15;3;50;39;33;21;46;30;12;10
2019-08-31 09:30:00;6;8;1;36;21;7;18;37;42;8;5
2019-08-31 09:45:00;59;16;2;70;45;12;22;80;50;11;9
2019-08-31 10:00:00;7;14;4;54;32;7;21;56;50;7;6
2019-08-31 10:15:00;7;14;2;58;44;9;25;59;55;6;3
2019-08-31 10:30:00;14;19;5;57;41;5;20;54;47;7;6
2019-08-31 10:45:00;8;16;2;63;47;15;15;63;50;14;11
2019-08-31 11:00:00;12;19;4;72;55;17;22;54;52;7;4
2019-08-31 11:15:00;7;22;6;70;55;9;16;60;56;9;8
2019-08-31 11:30:00;14;26;1;64;41;9;18;59;52;11;9
2019-08-31 11:45:00;14;22;2;70;42;8;23;75;57;15;13
2019-08-31 12:00:00;7;22;3;83;64;9;21;55;42;6;4
2019-08-31 12:15:00;11;18;4;70;48;16;34;67;53;8;7
2019-08-31 12:30:00;10;20;2;61;46;5;34;55;49;5;3
2019-08-31 12:45:00;8;19;4;73;47;46;22;58;45;6;6
2019-08-31 13:00:00;6;19;3;76;56;100;27;71;50;16;11
2019-08-31 13:15:00;8;17;6;93;59;170;42;64;60;10;7
2019-08-31 13:30:00;11;19;2;65;53;88;24;57;47;9;8
2019-08-31 13:45:00;8;22;3;74;72;41;20;60;53;12;9
2019-08-31 14:00:00;14;14;3;77;64;60;27;55;55;15;12
2019-08-31 14:15:00;9;14;5;82;59;6;28;44;35;5;2
2019-08-31 14:30:00;8;20;4;68;58;66;27;55;51;5;3
2019-08-31 14:45:00;10;25;1;79;61;116;33;67;50;5;6
2019-08-31 15:00:00;8;13;3;82;57;41;19;64;55;11;9
2019-08-31 15:15:00;9;14;7;78;51;13;36;70;63;11;10
2019-08-31 15:30:00;3;15;4;66;42;18;17;54;53;6;7
2019-08-31 15:45:00;6;21;5;62;43;50;18;55;46;4;5
2019-08-31 16:00:00;14;12;5;68;48;59;15;58;44;10;8
2019-08-31 16:15:00;10;18;6;76;46;12;29;59;40;8;4
2019-08-31 16:30:00;6;12;3;51;47;13;12;47;45;10;8
2019-08-31 16:45:00;29;15;0;73;61;14;19;60;38;6;6
