DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-09-24 00:00:00;4;2;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-09-24 00:15:00;3;4;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-24 00:30:00;4;5;0;6;5;2;0;1;1;0;0;0;0;0;0
2020-09-24 00:45:00;5;2;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-09-24 01:00:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-24 01:15:00;3;1;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-09-24 01:30:00;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-09-24 01:45:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-09-24 02:00:00;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:15:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 02:30:00;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-09-24 02:45:00;2;1;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-09-24 03:00:00;3;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-09-24 03:15:00;2;2;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-09-24 03:30:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-24 04:00:00;1;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-09-24 04:15:00;1;0;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-09-24 04:30:00;3;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-09-24 04:45:00;2;5;0;0;1;5;0;2;2;0;0;0;0;0;0
2020-09-24 05:00:00;11;8;0;6;6;11;0;5;6;0;0;0;0;0;0
2020-09-24 05:15:00;31;12;0;12;12;21;0;13;15;0;0;0;0;0;0
2020-09-24 05:30:00;29;9;1;7;7;23;0;10;9;0;0;0;0;0;0
2020-09-24 05:45:00;50;32;0;30;27;30;0;11;11;0;0;0;0;0;0
2020-09-24 06:00:00;41;14;0;10;10;23;0;15;14;0;0;0;0;0;0
2020-09-24 06:15:00;45;21;0;18;18;27;0;8;8;0;0;0;0;0;0
2020-09-24 06:30:00;35;25;1;21;21;34;0;21;17;0;0;0;0;0;0
2020-09-24 06:45:00;47;43;0;37;36;31;0;16;19;0;0;0;0;0;0
2020-09-24 07:00:00;48;44;0;43;34;39;0;21;18;1;0;0;0;0;0
2020-09-24 07:15:00;54;35;1;32;29;61;0;27;22;2;1;1;2;1;0
2020-09-24 07:30:00;59;47;4;43;33;45;0;31;23;3;0;1;0;0;0
