DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-10-29 00:00:00;4;8;3;7;9
2020-10-29 00:15:00;9;15;3;8;9
2020-10-29 00:30:00;5;6;0;0;8
2020-10-29 00:45:00;10;10;1;3;5
2020-10-29 01:00:00;5;9;1;4;5
2020-10-29 01:15:00;7;12;1;4;2
2020-10-29 01:30:00;4;10;3;7;5
2020-10-29 01:45:00;4;10;0;4;7
2020-10-29 02:00:00;4;8;0;4;4
2020-10-29 02:15:00;6;8;1;1;6
2020-10-29 02:30:00;3;7;1;4;5
2020-10-29 02:45:00;4;13;3;4;5
2020-10-29 03:00:00;1;10;1;1;9
2020-10-29 03:15:00;9;16;1;4;6
2020-10-29 03:30:00;4;11;1;2;8
2020-10-29 03:45:00;3;10;5;10;7
2020-10-29 04:00:00;7;14;4;7;9
2020-10-29 04:15:00;7;17;4;7;11
2020-10-29 04:30:00;4;17;5;7;16
2020-10-29 04:45:00;5;24;8;15;41
2020-10-29 05:00:00;8;24;3;10;74
2020-10-29 05:15:00;8;40;9;17;141
2020-10-29 05:30:00;59;51;7;23;176
2020-10-29 05:45:00;130;43;21;54;131
2020-10-29 06:00:00;95;35;22;53;116
2020-10-29 06:15:00;57;28;4;27;109
2020-10-29 06:30:00;55;36;6;17;125
2020-10-29 06:45:00;69;36;5;12;98
2020-10-29 07:00:00;85;43;5;12;99
2020-10-29 07:15:00;106;40;5;22;84
2020-10-29 07:30:00;103;38;10;15;127
2020-10-29 07:45:00;106;51;6;17;125
2020-10-29 08:00:00;100;42;9;22;113
2020-10-29 08:15:00;67;46;4;17;80
2020-10-29 08:30:00;104;68;10;13;82
2020-10-29 08:45:00;107;53;6;13;82
2020-10-29 09:00:00;93;48;13;24;69
2020-10-29 09:15:00;104;43;8;13;64
2020-10-29 09:30:00;122;48;10;21;77
2020-10-29 09:45:00;84;43;5;14;84
2020-10-29 10:00:00;97;33;13;11;77
2020-10-29 10:15:00;92;36;8;12;91
2020-10-29 10:30:00;88;32;10;15;96
2020-10-29 10:45:00;103;44;5;18;109
2020-10-29 11:00:00;66;34;12;13;105
2020-10-29 11:15:00;104;51;10;18;118
2020-10-29 11:30:00;96;45;9;21;120
2020-10-29 11:45:00;92;37;10;24;91
2020-10-29 12:00:00;101;44;9;19;119
2020-10-29 12:15:00;80;35;8;18;132
2020-10-29 12:30:00;85;27;14;24;116
2020-10-29 12:45:00;74;40;14;22;123
2020-10-29 13:00:00;79;36;10;14;146
2020-10-29 13:15:00;76;46;12;23;173
2020-10-29 13:30:00;87;42;21;16;189
2020-10-29 13:45:00;126;41;17;22;200
2020-10-29 14:00:00;181;43;30;47;115
2020-10-29 14:15:00;212;43;34;59;99
2020-10-29 14:30:00;187;39;15;48;118
2020-10-29 14:45:00;136;37;15;31;107
2020-10-29 15:00:00;165;36;21;28;100
2020-10-29 15:15:00;164;41;15;31;98
2020-10-29 15:30:00;146;39;18;25;188
2020-10-29 15:45:00;123;42;15;23;137
2020-10-29 16:00:00;151;40;17;33;126
2020-10-29 16:15:00;137;36;19;23;121
2020-10-29 16:30:00;139;41;14;25;161
2020-10-29 16:45:00;137;37;13;29;153
2020-10-29 17:00:00;137;40;14;28;139
2020-10-29 17:15:00;118;27;19;23;114
2020-10-29 17:30:00;125;37;13;21;114
2020-10-29 17:45:00;125;35;9;18;99
2020-10-29 18:00:00;97;23;11;20;88
2020-10-29 18:15:00;86;26;10;23;108
2020-10-29 18:30:00;77;39;11;15;81
2020-10-29 18:45:00;72;25;5;11;109
2020-10-29 19:00:00;65;28;5;14;80
2020-10-29 19:15:00;59;30;5;19;88
2020-10-29 19:30:00;54;30;5;12;86
2020-10-29 19:45:00;27;28;5;11;79
2020-10-29 20:00:00;29;29;7;15;75
2020-10-29 20:15:00;22;26;6;12;84
2020-10-29 20:30:00;28;18;5;15;52
2020-10-29 20:45:00;27;26;10;15;79
2020-10-29 21:00:00;35;26;9;21;118
2020-10-29 21:15:00;22;38;14;17;140
2020-10-29 21:30:00;62;32;15;25;93
2020-10-29 21:45:00;143;25;28;36;46
2020-10-29 22:00:00;120;24;26;57;35
2020-10-29 22:15:00;30;21;15;36;30
2020-10-29 22:30:00;23;13;5;9;22
2020-10-29 22:45:00;17;19;3;7;18
2020-10-29 23:00:00;6;9;5;5;18
2020-10-29 23:15:00;8;11;3;4;13
2020-10-29 23:30:00;10;13;1;4;10
2020-10-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
