DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-12-28 00:00:00;4;2;0;0;0;0;0;0
2019-12-28 00:15:00;10;8;1;0;0;0;0;0
2019-12-28 00:30:00;10;9;2;0;0;0;0;0
2019-12-28 00:45:00;6;4;2;0;0;0;0;0
2019-12-28 01:00:00;7;9;2;0;0;0;0;0
2019-12-28 01:15:00;8;13;1;0;0;0;0;0
2019-12-28 01:30:00;5;7;1;0;0;0;0;0
2019-12-28 01:45:00;6;5;0;0;0;0;0;0
2019-12-28 02:00:00;7;5;1;0;0;0;0;0
2019-12-28 02:15:00;5;3;0;0;0;0;0;0
2019-12-28 02:30:00;4;4;4;2;0;0;0;0
2019-12-28 02:45:00;4;3;3;1;0;0;0;0
2019-12-28 03:00:00;5;4;1;3;0;0;0;0
2019-12-28 03:15:00;4;3;0;0;0;0;0;0
2019-12-28 03:30:00;6;2;4;3;0;0;0;0
2019-12-28 03:45:00;3;3;1;0;0;0;0;0
2019-12-28 04:00:00;4;3;2;2;0;0;0;0
2019-12-28 04:15:00;1;1;1;1;0;0;0;0
2019-12-28 04:30:00;5;3;0;0;0;0;0;0
2019-12-28 04:45:00;4;4;2;2;0;0;0;0
2019-12-28 05:00:00;1;4;1;2;0;0;0;0
2019-12-28 05:15:00;3;5;1;3;0;0;0;0
2019-12-28 05:30:00;8;15;0;0;0;0;0;0
2019-12-28 05:45:00;7;7;3;3;0;0;0;0
2019-12-28 06:00:00;8;9;0;0;0;0;0;0
2019-12-28 06:15:00;7;4;0;1;0;0;0;0
2019-12-28 06:30:00;6;10;0;3;0;0;0;0
2019-12-28 06:45:00;10;8;2;3;0;0;0;0
2019-12-28 07:00:00;7;5;5;2;0;0;0;0
2019-12-28 07:15:00;10;6;3;4;0;0;0;0
2019-12-28 07:30:00;15;13;1;3;0;0;0;0
2019-12-28 07:45:00;20;16;1;0;0;0;0;0
2019-12-28 08:00:00;32;18;6;7;0;0;0;0
2019-12-28 08:15:00;13;23;2;2;0;0;0;0
2019-12-28 08:30:00;13;16;1;0;0;0;0;0
2019-12-28 08:45:00;22;28;4;3;0;0;0;0
2019-12-28 09:00:00;24;24;0;0;0;0;0;0
2019-12-28 09:15:00;29;29;1;2;0;0;0;0
2019-12-28 09:30:00;23;24;2;1;0;0;0;0
2019-12-28 09:45:00;42;37;2;1;0;0;7;1
2019-12-28 10:00:00;43;38;1;1;0;0;0;0
2019-12-28 10:15:00;28;35;0;2;0;0;0;0
2019-12-28 10:30:00;39;47;0;0;0;0;0;0
2019-12-28 10:45:00;37;46;0;0;0;0;0;0
2019-12-28 11:00:00;31;40;2;3;0;0;0;0
2019-12-28 11:15:00;32;57;0;1;0;0;0;0
2019-12-28 11:30:00;36;39;1;0;0;0;2;0
2019-12-28 11:45:00;42;42;1;0;0;0;0;0
2019-12-28 12:00:00;48;27;3;0;0;0;0;0
2019-12-28 12:15:00;46;49;1;2;0;0;0;0
2019-12-28 12:30:00;53;50;4;2;0;0;0;0
2019-12-28 12:45:00;41;36;0;2;0;0;0;0
2019-12-28 13:00:00;65;50;3;4;0;0;0;0
2019-12-28 13:15:00;47;47;2;4;0;0;1;0
2019-12-28 13:30:00;64;44;4;3;0;0;2;0
2019-12-28 13:45:00;55;52;5;2;0;0;0;0
2019-12-28 14:00:00;63;54;4;2;0;0;0;0
2019-12-28 14:15:00;44;53;1;2;0;0;9;15
2019-12-28 14:30:00;51;51;5;1;0;0;0;0
2019-12-28 14:45:00;46;29;3;1;0;0;0;0
2019-12-28 15:00:00;51;49;1;1;0;0;0;0
2019-12-28 15:15:00;42;49;3;2;0;0;0;0
2019-12-28 15:30:00;78;50;2;1;0;0;0;0
2019-12-28 15:45:00;52;49;2;3;0;0;0;0
2019-12-28 16:00:00;53;57;2;3;0;0;0;0
2019-12-28 16:15:00;46;39;4;2;0;0;2;0
2019-12-28 16:30:00;43;46;1;1;0;0;0;0
2019-12-28 16:45:00;44;51;3;1;0;0;1;0
2019-12-28 17:00:00;55;33;2;1;0;0;0;0
2019-12-28 17:15:00;50;51;2;2;0;0;0;0
2019-12-28 17:30:00;53;49;0;1;0;0;4;0
2019-12-28 17:45:00;39;51;3;2;0;0;0;0
2019-12-28 18:00:00;50;38;3;1;0;0;0;0
2019-12-28 18:15:00;36;25;0;1;0;0;1;0
2019-12-28 18:30:00;46;39;2;0;0;0;1;3
2019-12-28 18:45:00;34;34;3;2;0;0;0;0
2019-12-28 19:00:00;33;24;0;0;0;0;0;0
2019-12-28 19:15:00;25;37;2;2;0;0;0;0
2019-12-28 19:30:00;22;24;1;0;0;0;0;0
2019-12-28 19:45:00;30;29;1;1;0;0;0;0
2019-12-28 20:00:00;30;35;1;1;0;0;0;0
2019-12-28 20:15:00;26;32;1;3;0;0;0;0
2019-12-28 20:30:00;21;24;1;1;0;0;0;0
2019-12-28 20:45:00;17;18;0;0;0;0;0;0
2019-12-28 21:00:00;18;11;1;1;0;0;0;0
2019-12-28 21:15:00;15;21;1;2;0;0;0;0
2019-12-28 21:30:00;14;9;2;0;0;0;0;0
2019-12-28 21:45:00;14;19;2;0;0;0;0;0
2019-12-28 22:00:00;20;23;2;1;0;0;0;0
2019-12-28 22:15:00;20;13;0;0;0;0;0;0
2019-12-28 22:30:00;18;12;2;0;0;0;0;0
