DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-04-30 00:00:00;0;0;0;0;0;2;6;1;3;4;0;0;7;13;7;0;0;0;21;0;0;0;0;0
2020-04-30 00:15:00;1;4;5;2;0;11;5;2;7;3;6;3;6;14;10;0;0;0;30;0;0;0;0;0
2020-04-30 00:30:00;0;2;1;0;0;5;4;3;4;1;4;3;3;7;3;0;0;0;30;0;0;0;0;0
2020-04-30 00:45:00;0;0;0;1;0;7;6;1;2;2;3;1;8;15;16;2;0;0;30;0;0;0;0;0
2020-04-30 01:00:00;0;0;2;0;0;1;3;6;1;1;6;3;1;4;3;0;0;0;35;0;0;0;0;0
2020-04-30 01:15:00;0;1;3;1;0;5;5;1;0;0;1;0;5;9;4;0;0;0;39;0;0;0;0;0
2020-04-30 01:30:00;1;1;0;0;2;1;1;2;3;2;3;1;1;7;6;0;0;0;39;0;0;0;0;0
2020-04-30 01:45:00;0;0;1;1;1;0;2;0;1;0;2;1;1;5;4;0;0;0;39;0;0;0;0;0
2020-04-30 02:00:00;0;0;0;0;0;4;4;0;3;1;2;1;3;11;10;0;0;0;39;0;0;0;0;0
2020-04-30 02:15:00;0;0;2;1;1;2;0;2;2;1;2;0;2;11;10;0;0;0;36;0;0;0;0;0
2020-04-30 02:30:00;0;0;0;0;0;2;2;0;3;0;3;0;5;8;3;0;0;0;39;0;0;0;0;0
2020-04-30 02:45:00;0;0;1;1;1;4;2;1;2;0;0;0;1;4;4;0;0;0;39;0;0;0;0;0
2020-04-30 03:00:00;0;0;0;0;0;4;3;3;2;2;2;0;3;6;3;0;0;0;39;0;0;0;0;0
2020-04-30 03:15:00;0;0;1;0;2;7;3;0;2;3;2;1;4;8;3;0;0;0;39;0;0;0;0;0
2020-04-30 03:30:00;0;0;4;3;1;5;4;4;5;0;2;1;1;8;6;0;0;0;39;0;0;0;0;0
2020-04-30 03:45:00;0;0;0;0;5;5;2;1;5;1;5;0;4;12;9;0;0;0;39;0;0;0;0;0
2020-04-30 04:00:00;0;0;2;1;1;10;6;1;2;0;3;1;6;13;9;0;0;0;36;0;0;0;0;0
2020-04-30 04:15:00;2;2;0;1;1;6;4;0;5;1;5;2;13;20;10;1;0;0;39;0;0;0;0;0
2020-04-30 04:30:00;0;0;1;1;0;8;4;2;4;2;10;2;10;22;17;3;0;0;39;0;0;0;0;0
2020-04-30 04:45:00;0;0;2;0;1;8;9;4;4;0;9;3;8;26;14;0;0;0;39;0;0;0;0;0
2020-04-30 05:00:00;0;1;0;3;1;11;9;4;7;7;18;20;20;45;35;2;0;0;30;0;0;0;0;0
2020-04-30 05:15:00;1;3;1;3;3;25;17;8;10;1;37;28;24;54;42;3;0;0;30;0;0;0;0;0
2020-04-30 05:30:00;0;4;8;6;1;30;21;9;5;4;40;32;30;75;53;0;0;0;30;0;0;0;0;0
2020-04-30 05:45:00;2;3;9;12;4;14;16;7;15;12;41;40;29;70;55;1;0;0;30;0;0;0;0;0
2020-04-30 06:00:00;2;8;16;9;6;26;17;9;11;12;30;25;30;64;55;7;0;0;30;0;0;0;0;0
2020-04-30 06:15:00;8;11;14;10;13;39;27;12;10;30;40;37;36;78;69;8;0;0;30;0;0;0;0;0
2020-04-30 06:30:00;6;9;13;15;14;49;40;19;26;31;53;75;56;81;74;15;0;0;30;0;0;0;0;0
2020-04-30 06:45:00;6;8;13;6;17;54;51;21;17;29;51;46;40;79;75;10;0;0;30;0;0;0;0;0
2020-04-30 07:00:00;12;9;15;20;25;47;46;19;29;43;59;44;45;73;75;14;0;0;30;0;0;0;0;0
2020-04-30 07:15:00;13;14;17;4;21;67;58;32;37;69;62;72;69;71;77;25;0;0;30;0;0;0;0;0
2020-04-30 07:30:00;7;15;31;24;25;73;62;31;36;64;62;80;57;69;73;23;0;0;30;0;0;0;0;0
2020-04-30 07:45:00;7;10;22;19;31;62;61;32;40;53;65;65;58;88;89;35;0;0;30;0;0;0;0;0
2020-04-30 08:00:00;10;11;19;19;16;52;36;31;32;48;54;51;60;84;70;22;0;0;30;0;0;0;0;0
2020-04-30 08:15:00;16;20;25;17;27;56;47;28;23;41;40;33;61;106;85;26;0;0;30;0;0;0;0;0
2020-04-30 08:30:00;14;17;22;24;33;47;44;28;32;35;54;55;65;86;78;20;0;0;30;0;0;0;0;0
2020-04-30 08:45:00;16;15;13;17;25;56;46;36;26;35;48;43;52;52;57;17;0;0;27;0;0;0;0;0
2020-04-30 09:00:00;9;19;28;16;22;50;43;31;28;23;54;47;65;95;93;19;0;0;30;0;0;0;0;0
2020-04-30 09:15:00;13;12;20;27;27;57;45;36;38;35;56;46;61;77;70;10;0;0;30;0;0;0;0;0
2020-04-30 09:30:00;11;19;23;16;23;52;61;37;33;26;41;31;67;94;79;18;0;0;30;0;0;0;0;0
