DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-01-25 00:00:00;36;33;22;3;4;33;2;6;4;4;3;4;0;0;0;0
2020-01-25 00:15:00;27;27;21;3;5;33;2;3;6;5;4;6;0;0;0;0
2020-01-25 00:30:00;26;38;27;2;3;34;0;1;2;2;2;2;0;0;0;0
2020-01-25 00:45:00;23;25;20;0;2;28;0;3;7;6;6;7;0;0;0;0
2020-01-25 01:00:00;24;34;31;1;3;34;0;1;4;4;4;4;0;0;0;0
2020-01-25 01:15:00;20;21;19;0;4;21;2;5;7;6;5;5;0;0;0;0
2020-01-25 01:30:00;22;15;15;0;6;16;0;1;7;7;8;8;0;0;0;0
2020-01-25 01:45:00;25;13;11;0;12;15;0;1;7;7;6;7;0;0;0;0
2020-01-25 02:00:00;11;14;15;2;9;16;1;1;6;6;5;7;0;0;0;0
2020-01-25 02:15:00;15;15;15;0;1;15;2;2;7;5;6;6;0;0;0;0
2020-01-25 02:30:00;19;13;15;0;3;14;1;2;2;1;1;1;0;0;0;0
2020-01-25 02:45:00;8;7;6;1;3;8;0;0;5;4;4;4;0;0;0;0
2020-01-25 03:00:00;15;9;9;0;2;9;2;1;3;3;4;3;0;0;0;0
2020-01-25 03:15:00;10;10;9;0;2;12;2;2;3;4;2;3;0;0;0;0
2020-01-25 03:30:00;5;4;3;2;4;6;1;1;4;5;2;3;0;0;0;0
2020-01-25 03:45:00;11;8;6;0;2;9;1;0;4;3;4;4;0;0;0;0
2020-01-25 04:00:00;6;10;10;0;3;10;0;0;1;1;2;2;0;0;0;0
2020-01-25 04:15:00;8;10;9;0;1;9;1;3;1;1;1;1;0;0;0;0
2020-01-25 04:30:00;4;7;6;0;2;9;0;0;5;4;2;2;0;0;0;0
2020-01-25 04:45:00;11;7;8;0;0;9;0;2;4;4;4;4;0;0;0;0
2020-01-25 05:00:00;10;14;11;1;4;16;1;0;6;7;5;5;0;0;0;0
2020-01-25 05:15:00;18;8;11;2;13;12;0;4;15;15;16;15;0;0;0;0
2020-01-25 05:30:00;28;27;21;4;9;23;0;14;16;18;17;17;0;0;0;0
2020-01-25 05:45:00;23;18;13;3;9;20;0;5;10;11;8;8;0;0;0;0
2020-01-25 06:00:00;21;34;33;8;19;37;0;6;5;4;4;4;0;0;0;0
2020-01-25 06:15:00;21;17;17;3;13;17;0;4;9;9;6;7;0;0;0;0
2020-01-25 06:30:00;29;37;26;11;17;29;3;8;8;8;7;7;0;0;0;0
2020-01-25 06:45:00;35;23;22;11;5;27;3;11;13;14;12;13;0;0;0;0
2020-01-25 07:00:00;31;26;20;7;13;25;1;6;7;7;7;8;0;0;0;0
2020-01-25 07:15:00;38;31;20;6;8;29;2;15;18;17;15;16;0;0;0;0
2020-01-25 07:30:00;44;37;34;8;18;33;1;14;17;16;15;15;0;0;0;0
2020-01-25 07:45:00;60;53;44;11;23;45;3;23;15;15;11;16;0;0;0;1
2020-01-25 08:00:00;54;64;39;11;11;53;2;17;11;12;12;14;0;0;0;0
2020-01-25 08:15:00;65;56;38;16;21;53;1;21;25;23;19;20;0;0;0;0
2020-01-25 08:30:00;95;86;63;23;20;68;9;31;25;24;24;24;1;0;0;6
2020-01-25 08:45:00;95;96;64;9;32;84;4;32;33;33;33;31;0;0;0;0
2020-01-25 09:00:00;97;120;76;19;32;109;9;33;23;20;20;19;0;0;0;1
2020-01-25 09:15:00;78;142;75;29;29;128;13;46;37;37;34;36;0;0;0;1
2020-01-25 09:30:00;115;133;85;36;27;112;6;33;37;37;36;36;0;0;0;2
2020-01-25 09:45:00;158;164;84;32;41;155;7;42;52;46;41;42;0;0;0;1
2020-01-25 10:00:00;136;172;96;30;41;141;13;50;56;59;51;54;0;0;0;0
2020-01-25 10:15:00;134;174;87;35;32;156;10;62;50;49;56;53;0;0;0;0
2020-01-25 10:30:00;134;174;105;28;42;158;8;53;53;53;49;47;0;0;0;1
2020-01-25 10:45:00;178;205;120;66;57;177;13;57;60;64;63;68;0;0;0;0
2020-01-25 11:00:00;153;184;106;51;53;153;7;51;64;65;57;64;0;0;1;0
2020-01-25 11:15:00;160;199;119;64;66;170;11;52;65;61;58;57;0;0;0;0
2020-01-25 11:30:00;159;190;131;65;51;167;12;47;59;62;59;62;0;0;1;0
2020-01-25 11:45:00;197;198;121;61;38;167;17;57;68;67;71;68;2;0;5;2
2020-01-25 12:00:00;154;184;98;51;53;167;10;46;70;72;69;71;0;1;1;0
2020-01-25 12:15:00;204;193;89;46;58;165;14;68;84;85;74;77;0;0;0;0
2020-01-25 12:30:00;193;231;95;44;50;213;21;65;63;64;59;61;1;0;0;0
2020-01-25 12:45:00;180;221;87;50;64;179;19;44;58;60;55;56;1;0;4;0
2020-01-25 13:00:00;198;213;96;46;48;181;9;46;68;68;63;66;0;0;1;0
2020-01-25 13:15:00;176;221;102;55;47;199;14;52;75;74;65;66;2;0;3;4
2020-01-25 13:30:00;188;213;102;55;43;196;14;78;52;57;44;50;2;0;1;0
2020-01-25 13:45:00;205;199;100;50;52;191;12;65;80;80;77;76;18;1;0;0
2020-01-25 14:00:00;202;197;88;65;54;183;15;50;73;69;69;73;0;0;0;0
2020-01-25 14:15:00;200;212;93;47;48;184;13;78;72;68;64;65;0;0;0;0
2020-01-25 14:30:00;203;218;90;59;56;207;7;65;80;80;67;74;0;0;0;0
2020-01-25 14:45:00;208;217;94;53;44;208;11;51;67;69;62;62;1;0;2;1
2020-01-25 15:00:00;212;203;106;62;48;181;10;52;54;57;51;52;1;0;0;1
2020-01-25 15:15:00;182;209;100;53;53;230;17;73;64;60;50;53;0;0;2;0
2020-01-25 15:30:00;199;201;80;57;53;181;8;53;47;46;44;46;0;0;8;0
2020-01-25 15:45:00;204;205;84;44;61;184;8;52;67;66;67;63;0;0;2;0
2020-01-25 16:00:00;178;212;95;52;44;188;10;75;72;75;73;67;3;0;1;0
2020-01-25 16:15:00;207;223;91;55;52;189;10;65;53;56;54;51;0;0;1;0
2020-01-25 16:30:00;199;213;100;40;54;187;17;67;59;63;55;60;38;0;0;0
2020-01-25 16:45:00;177;226;83;59;42;205;5;57;71;69;60;63;1;0;0;0
2020-01-25 17:00:00;188;212;102;60;47;187;8;48;56;57;54;56;0;1;0;1
2020-01-25 17:15:00;213;191;90;44;49;165;7;47;59;60;50;57;0;0;0;2
2020-01-25 17:30:00;203;211;108;39;49;186;8;65;65;63;62;63;0;0;0;4
2020-01-25 17:45:00;193;207;88;42;49;183;13;45;55;57;47;48;1;7;0;0
2020-01-25 18:00:00;202;168;60;37;54;144;6;56;46;46;42;44;1;0;2;0
2020-01-25 18:15:00;175;152;80;52;65;140;7;45;51;52;44;47;0;0;2;1
2020-01-25 18:30:00;174;174;86;42;64;158;8;47;38;38;35;35;1;0;0;0
2020-01-25 18:45:00;185;173;83;41;56;161;6;37;68;73;62;61;0;0;1;1
2020-01-25 19:00:00;188;167;92;29;54;152;4;27;43;44;36;38;1;0;0;0
2020-01-25 19:15:00;134;134;60;24;48;116;2;28;37;34;29;30;0;0;0;0
2020-01-25 19:30:00;150;131;72;20;56;115;1;21;34;33;32;35;0;1;0;0
2020-01-25 19:45:00;122;96;58;21;47;87;9;12;22;24;16;17;0;0;0;0
