DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-27 00:00:00;12;18;19;2;8;0;21;11
2020-06-27 00:15:00;7;9;9;3;4;0;16;7
2020-06-27 00:30:00;8;12;13;2;3;0;17;6
2020-06-27 00:45:00;5;11;14;3;6;0;14;12
2020-06-27 01:00:00;11;10;12;2;3;0;16;11
2020-06-27 01:15:00;7;8;8;1;2;0;12;8
2020-06-27 01:30:00;6;8;10;1;1;0;13;9
2020-06-27 01:45:00;2;6;6;0;1;0;7;5
2020-06-27 02:00:00;5;6;6;3;2;0;8;3
2020-06-27 02:15:00;3;1;1;1;3;0;4;2
2020-06-27 02:30:00;4;8;9;0;1;0;10;7
2020-06-27 02:45:00;5;6;6;1;1;0;0;4
2020-06-27 03:00:00;0;5;4;1;1;0;2;7
2020-06-27 03:15:00;5;7;7;2;4;0;4;4
2020-06-27 03:30:00;1;4;4;0;0;0;2;2
2020-06-27 03:45:00;2;2;3;1;1;0;1;1
2020-06-27 04:00:00;3;2;2;1;5;0;3;1
2020-06-27 04:15:00;3;3;4;1;1;0;1;2
2020-06-27 04:30:00;1;6;6;1;1;0;4;5
2020-06-27 04:45:00;0;3;3;2;5;0;1;4
2020-06-27 05:00:00;4;7;7;4;5;0;6;4
2020-06-27 05:15:00;6;7;7;4;4;0;4;2
2020-06-27 05:30:00;10;17;18;8;10;0;13;8
2020-06-27 05:45:00;6;7;7;13;25;0;20;16
2020-06-27 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 06:15:00;11;20;20;23;33;0;23;15
2020-06-27 06:30:00;10;13;13;9;16;0;19;11
2020-06-27 06:45:00;9;12;12;13;20;0;12;9
2020-06-27 07:00:00;13;15;16;8;18;0;22;9
2020-06-27 07:15:00;10;23;20;11;8;0;15;6
2020-06-27 07:30:00;19;14;15;6;13;0;24;14
2020-06-27 07:45:00;14;18;20;9;9;0;20;7
2020-06-27 08:00:00;22;23;24;10;11;0;23;6
2020-06-27 08:15:00;19;27;26;11;17;0;24;14
2020-06-27 08:30:00;24;27;27;8;13;0;30;14
2020-06-27 08:45:00;32;34;33;10;15;0;49;33
2020-06-27 09:00:00;26;27;29;17;16;0;35;21
2020-06-27 09:15:00;39;36;35;13;15;0;42;25
2020-06-27 09:30:00;47;36;35;11;19;0;45;29
2020-06-27 09:45:00;48;51;52;27;30;0;58;38
2020-06-27 10:00:00;37;46;44;18;18;0;57;31
2020-06-27 10:15:00;51;44;44;13;23;0;63;43
2020-06-27 10:30:00;54;58;57;15;24;0;55;41
2020-06-27 10:45:00;46;45;45;15;23;0;71;52
2020-06-27 11:00:00;54;51;51;18;14;0;57;34
2020-06-27 11:15:00;48;49;48;17;22;0;70;29
2020-06-27 11:30:00;67;50;47;21;29;0;68;48
2020-06-27 12:00:00;58;59;61;18;24;0;59;42
2020-06-27 12:15:00;51;47;47;15;19;0;62;43
2020-06-27 12:30:00;64;54;52;20;26;0;61;38
2020-06-27 12:45:00;65;55;53;20;24;0;55;36
2020-06-27 13:00:00;49;48;49;16;17;0;67;38
2020-06-27 13:15:00;63;51;49;21;32;0;63;40
2020-06-27 13:30:00;40;45;46;21;26;0;65;38
2020-06-27 13:45:00;62;55;53;18;18;0;73;48
2020-06-27 14:00:00;62;64;63;16;24;0;74;47
2020-06-27 14:15:00;57;55;51;16;18;0;67;41
2020-06-27 14:30:00;64;48;51;16;28;0;60;40
2020-06-27 14:45:00;60;46;42;12;16;0;63;42
2020-06-27 15:00:00;57;53;52;23;26;0;70;35
2020-06-27 15:15:00;51;52;49;15;27;0;65;34
2020-06-27 15:30:00;48;43;45;13;17;0;53;35
2020-06-27 15:45:00;60;51;48;14;27;0;67;47
2020-06-27 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 16:15:00;54;50;52;22;30;0;61;46
2020-06-27 16:30:00;51;51;52;18;24;0;52;36
2020-06-27 16:45:00;62;40;41;15;23;0;63;47
2020-06-27 17:00:00;55;49;52;17;29;0;67;39
2020-06-27 17:15:00;62;53;50;10;19;0;45;30
2020-06-27 17:30:00;44;39;35;11;20;0;59;37
2020-06-27 17:45:00;81;53;53;16;19;0;67;46
2020-06-27 18:00:00;59;59;58;23;21;0;68;45
2020-06-27 18:15:00;65;47;46;14;18;0;59;33
2020-06-27 18:30:00;64;49;48;10;21;0;58;34
2020-06-27 18:45:00;89;70;69;14;22;0;63;50
2020-06-27 19:00:00;81;67;63;12;16;0;68;48
2020-06-27 19:15:00;68;68;66;6;17;0;47;36
2020-06-27 19:30:00;43;47;47;14;21;0;51;27
2020-06-27 19:45:00;42;33;33;14;14;0;37;25
2020-06-27 20:00:00;56;39;39;10;18;0;44;34
2020-06-27 20:15:00;42;35;33;10;12;0;48;32
2020-06-27 20:30:00;35;27;25;7;14;0;56;19
2020-06-27 20:45:00;31;31;31;9;13;0;46;25
2020-06-27 21:00:00;29;27;26;10;25;0;37;25
2020-06-27 21:15:00;44;32;28;5;13;0;28;19
2020-06-27 21:30:00;31;31;30;6;4;0;43;14
2020-06-27 21:45:00;33;39;37;6;12;0;33;22
2020-06-27 22:00:00;24;23;22;7;8;0;27;14
2020-06-27 22:15:00;23;33;31;3;12;0;31;11
2020-06-27 22:30:00;25;33;33;6;8;0;32;14
2020-06-27 22:45:00;33;37;34;4;12;0;36;13
2020-06-27 23:00:00;16;31;34;4;5;0;28;24
2020-06-27 23:15:00;20;33;32;5;14;0;28;16
2020-06-27 23:30:00;19;28;29;4;10;0;38;18
2020-06-27 23:45:00;18;24;25;4;8;0;24;12
