DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-28 00:00:00;16;20;22;8;5;0;22;14
2020-06-28 00:15:00;15;19;21;1;5;0;23;16
2020-06-28 00:30:00;12;24;23;2;7;0;18;11
2020-06-28 00:45:00;12;18;18;2;3;0;16;10
2020-06-28 01:00:00;12;20;21;3;9;0;18;11
2020-06-28 01:15:00;7;21;21;0;3;0;19;11
2020-06-28 01:30:00;3;8;9;2;5;0;16;8
2020-06-28 01:45:00;8;6;7;2;4;0;9;7
2020-06-28 02:00:00;5;10;10;3;6;0;9;9
2020-06-28 02:15:00;7;10;9;0;1;0;9;2
2020-06-28 02:30:00;6;7;8;1;1;0;9;3
2020-06-28 02:45:00;5;7;9;1;2;0;6;4
2020-06-28 03:00:00;2;6;6;0;3;0;4;4
2020-06-28 03:15:00;3;7;8;1;2;0;8;4
2020-06-28 03:30:00;5;8;8;0;1;0;4;5
2020-06-28 03:45:00;3;4;7;0;2;0;6;5
2020-06-28 04:00:00;3;3;3;0;0;0;2;3
2020-06-28 04:15:00;3;4;3;0;2;0;3;2
2020-06-28 04:30:00;3;5;6;1;1;0;6;4
2020-06-28 04:45:00;2;2;3;2;3;0;2;1
2020-06-28 05:00:00;1;5;5;2;3;0;2;2
2020-06-28 05:15:00;4;5;5;0;2;0;6;1
2020-06-28 05:30:00;5;9;8;0;1;0;9;0
2020-06-28 05:45:00;1;3;4;3;4;0;7;3
2020-06-28 06:00:00;5;9;9;3;4;0;3;1
2020-06-28 06:15:00;3;4;4;1;3;0;13;3
2020-06-28 06:30:00;4;7;7;3;2;0;8;4
2020-06-28 06:45:00;2;5;5;3;5;0;3;4
2020-06-28 07:00:00;3;5;5;2;4;0;8;5
2020-06-28 07:15:00;4;7;7;1;1;0;12;6
2020-06-28 07:30:00;8;11;11;4;6;0;18;7
2020-06-28 07:45:00;3;12;12;5;9;0;18;10
2020-06-28 08:00:00;9;8;8;8;6;0;15;10
2020-06-28 08:15:00;12;14;14;4;6;0;9;3
2020-06-28 08:30:00;19;12;16;9;6;0;24;10
2020-06-28 08:45:00;18;14;15;7;12;0;31;12
2020-06-28 09:00:00;20;18;17;4;5;0;22;11
2020-06-28 09:15:00;23;19;20;8;14;0;24;19
2020-06-28 09:30:00;29;29;29;9;7;0;33;16
2020-06-28 09:45:00;29;24;24;13;17;0;41;20
2020-06-28 10:00:00;23;30;29;17;15;0;39;20
2020-06-28 10:15:00;31;35;36;10;11;0;33;19
2020-06-28 10:30:00;37;45;45;7;7;0;37;16
2020-06-28 10:45:00;40;27;29;16;14;0;38;27
2020-06-28 11:00:00;34;30;30;9;12;0;46;25
2020-06-28 11:15:00;42;41;39;11;9;0;38;28
2020-06-28 11:30:00;32;34;37;10;12;0;29;16
2020-06-28 11:45:00;43;40;37;11;13;0;47;22
2020-06-28 12:00:00;39;39;39;13;10;0;52;35
2020-06-28 12:15:00;43;41;38;19;21;0;46;33
2020-06-28 12:30:00;39;43;40;8;16;0;47;39
2020-06-28 12:45:00;51;45;45;15;18;0;40;27
2020-06-28 13:00:00;40;32;32;8;16;0;47;29
2020-06-28 13:15:00;36;39;36;6;14;0;38;20
2020-06-28 13:30:00;40;32;36;14;20;0;41;29
2020-06-28 13:45:00;43;50;45;12;14;0;53;32
2020-06-28 14:00:00;46;50;49;12;17;0;46;27
2020-06-28 14:15:00;38;48;47;9;14;0;40;26
2020-06-28 14:30:00;61;56;52;15;11;0;44;28
2020-06-28 14:45:00;43;41;44;16;22;0;53;34
2020-06-28 15:00:00;36;36;35;11;10;0;46;24
2020-06-28 15:15:00;51;39;38;16;23;0;47;26
2020-06-28 15:30:00;52;40;40;17;17;0;50;34
2020-06-28 15:45:00;51;50;49;7;19;0;54;33
2020-06-28 16:00:00;46;47;43;13;18;0;44;31
2020-06-28 16:15:00;37;38;42;17;17;0;46;30
2020-06-28 16:30:00;39;47;44;17;19;0;56;39
2020-06-28 16:45:00;52;50;49;11;20;0;43;28
2020-06-28 17:00:00;46;43;41;11;17;0;50;29
2020-06-28 17:15:00;48;46;43;18;21;0;34;23
2020-06-28 17:30:00;40;41;41;11;16;0;55;29
2020-06-28 17:45:00;55;60;58;9;22;0;51;38
2020-06-28 18:00:00;44;46;45;9;16;0;42;30
2020-06-28 18:15:00;59;45;44;13;18;0;57;27
2020-06-28 18:30:00;60;46;44;9;16;0;41;24
2020-06-28 18:45:00;58;48;47;9;13;0;53;37
2020-06-28 19:00:00;46;45;43;10;12;0;37;32
2020-06-28 19:15:00;42;43;40;10;9;0;41;30
2020-06-28 19:30:00;54;35;35;8;14;0;45;37
2020-06-28 19:45:00;37;45;47;13;20;0;41;20
2020-06-28 20:00:00;45;46;44;11;15;0;50;23
2020-06-28 20:15:00;41;41;42;8;10;0;33;17
2020-06-28 20:30:00;42;32;33;9;15;0;41;26
2020-06-28 20:45:00;37;34;34;7;10;0;41;21
2020-06-28 21:00:00;27;34;33;6;7;0;43;10
2020-06-28 21:15:00;22;24;24;5;14;0;28;15
2020-06-28 21:30:00;26;30;29;9;12;0;29;20
2020-06-28 21:45:00;24;21;20;6;9;0;36;15
2020-06-28 22:00:00;17;16;17;5;3;0;22;4
2020-06-28 22:15:00;16;22;25;6;2;0;16;9
2020-06-28 22:30:00;20;17;16;5;5;0;22;9
2020-06-28 22:45:00;9;13;13;2;5;0;27;6
2020-06-28 23:00:00;11;15;15;3;7;0;12;9
2020-06-28 23:15:00;5;3;2;4;4;0;10;6
2020-06-28 23:30:00;17;10;10;2;2;0;13;6
2020-06-28 23:45:00;8;11;12;2;4;0;9;7
