DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-11-07 00:00:00;14;14;0;0;0;21;13;0;0
2020-11-07 00:15:00;16;12;1;1;0;19;13;0;0
2020-11-07 00:30:00;21;8;0;0;0;22;5;0;0
2020-11-07 00:45:00;21;10;0;0;0;14;10;0;2
2020-11-07 01:00:00;14;7;0;0;0;18;8;0;0
2020-11-07 01:15:00;12;11;1;0;0;11;8;0;0
2020-11-07 01:30:00;15;8;2;1;0;8;8;0;0
2020-11-07 01:45:00;15;5;0;0;0;18;8;0;0
2020-11-07 02:00:00;16;7;0;0;0;6;2;0;0
2020-11-07 02:15:00;5;3;0;0;0;6;5;0;0
2020-11-07 02:30:00;16;6;0;0;0;6;2;0;0
2020-11-07 02:45:00;5;5;0;0;0;6;0;0;0
2020-11-07 03:00:00;3;4;0;0;0;5;1;0;0
2020-11-07 03:15:00;7;2;0;0;1;6;2;0;0
2020-11-07 03:30:00;7;4;0;0;0;8;4;0;0
2020-11-07 03:45:00;3;1;0;0;0;3;1;0;0
2020-11-07 04:00:00;9;6;0;0;0;3;3;0;0
2020-11-07 04:15:00;6;3;1;0;0;7;0;0;0
2020-11-07 04:30:00;17;4;1;0;0;14;3;0;0
2020-11-07 04:45:00;9;9;0;0;1;11;4;0;0
2020-11-07 05:00:00;11;10;1;0;2;37;10;0;0
2020-11-07 05:15:00;20;16;0;2;0;30;16;0;0
2020-11-07 05:30:00;34;29;2;1;2;55;36;0;4
2020-11-07 05:45:00;94;74;3;1;0;41;32;0;2
2020-11-07 06:00:00;148;125;3;0;0;25;24;0;0
2020-11-07 06:15:00;94;76;0;1;2;29;32;0;0
2020-11-07 06:30:00;46;36;1;2;0;36;31;0;0
2020-11-07 06:45:00;31;30;1;0;2;20;27;0;0
2020-11-07 07:00:00;31;32;0;2;3;26;18;0;0
2020-11-07 07:15:00;38;32;5;2;6;32;22;0;0
2020-11-07 07:30:00;33;32;4;7;8;45;31;0;2
2020-11-07 07:45:00;35;27;2;8;6;37;41;0;1
2020-11-07 08:00:00;37;26;1;5;5;36;33;1;2
2020-11-07 08:15:00;37;45;5;5;7;47;36;0;1
2020-11-07 08:30:00;54;44;5;10;7;50;55;1;3
2020-11-07 08:45:00;62;56;4;10;12;70;59;28;1
2020-11-07 09:00:00;66;60;7;9;18;58;48;10;4
2020-11-07 09:15:00;55;52;8;15;22;68;63;3;0
2020-11-07 09:30:00;71;70;14;15;17;72;89;1;1
2020-11-07 09:45:00;94;73;13;20;22;84;81;0;1
2020-11-07 10:00:00;82;71;17;17;19;74;94;6;3
2020-11-07 10:15:00;86;69;15;30;29;81;99;13;2
2020-11-07 10:30:00;88;75;24;32;25;86;104;43;8
2020-11-07 10:45:00;105;99;9;34;21;103;102;6;4
2020-11-07 11:00:00;104;99;14;36;25;71;92;2;5
2020-11-07 11:15:00;105;96;18;39;31;101;106;9;2
2020-11-07 11:30:00;114;110;12;41;14;94;117;8;4
2020-11-07 11:45:00;114;102;17;39;21;90;105;10;1
2020-11-07 12:00:00;133;133;18;30;16;97;114;13;1
2020-11-07 12:15:00;120;116;17;41;21;101;117;9;1
2020-11-07 12:30:00;105;108;15;19;23;126;119;3;2
2020-11-07 12:45:00;121;117;21;30;22;120;133;2;4
2020-11-07 13:00:00;125;132;16;32;26;110;132;1;0
2020-11-07 13:15:00;119;124;16;29;22;123;141;15;4
2020-11-07 13:30:00;121;109;16;24;16;119;141;9;4
2020-11-07 13:45:00;112;113;14;37;21;118;147;3;0
2020-11-07 14:00:00;125;134;16;39;21;124;134;7;4
2020-11-07 14:15:00;134;135;19;40;21;98;126;11;20
2020-11-07 14:30:00;134;137;13;35;27;124;151;8;2
2020-11-07 14:45:00;131;133;18;34;27;108;141;4;1
2020-11-07 15:00:00;142;140;17;26;27;119;137;7;1
2020-11-07 15:15:00;124;135;12;41;20;122;128;16;7
2020-11-07 15:30:00;130;135;8;37;16;118;138;7;0
2020-11-07 15:45:00;137;140;19;28;15;118;141;1;0
2020-11-07 16:00:00;139;134;16;37;10;107;116;11;4
2020-11-07 16:15:00;133;134;18;32;19;110;121;7;2
2020-11-07 16:30:00;131;126;13;29;20;120;126;7;3
2020-11-07 16:45:00;119;123;14;26;21;123;132;12;1
2020-11-07 17:00:00;160;129;10;21;21;123;143;15;3
2020-11-07 17:15:00;157;131;17;33;19;113;138;6;5
2020-11-07 17:30:00;126;95;16;26;16;111;122;23;2
2020-11-07 17:45:00;121;106;13;25;10;103;110;63;3
2020-11-07 18:00:00;108;117;7;29;13;97;104;8;7
2020-11-07 18:15:00;102;114;3;16;8;93;90;2;1
2020-11-07 18:30:00;94;90;6;16;6;73;82;1;9
2020-11-07 18:45:00;115;78;4;24;6;93;87;0;2
2020-11-07 19:00:00;100;91;0;18;1;67;75;0;9
2020-11-07 19:15:00;86;87;2;10;4;79;75;2;2
2020-11-07 19:30:00;86;75;2;6;4;61;58;1;0
2020-11-07 19:45:00;76;55;1;3;0;67;50;13;5
2020-11-07 20:00:00;76;55;0;1;3;55;43;0;4
2020-11-07 20:15:00;69;58;2;0;0;51;46;0;1
2020-11-07 20:30:00;39;39;3;2;0;46;37;0;2
2020-11-07 20:45:00;52;47;0;0;0;64;47;0;1
2020-11-07 21:00:00;38;28;1;3;1;51;42;0;0
2020-11-07 21:15:00;48;38;1;2;2;49;37;0;1
2020-11-07 21:30:00;41;32;0;1;0;42;38;0;0
2020-11-07 21:45:00;34;27;1;0;0;44;23;0;0
2020-11-07 22:00:00;44;35;0;0;1;32;23;0;0
2020-11-07 22:15:00;52;39;1;1;0;43;25;0;2
2020-11-07 22:30:00;36;22;0;0;0;32;17;0;0
2020-11-07 22:45:00;26;18;1;2;0;29;20;0;0
2020-11-07 23:00:00;21;18;1;2;0;22;17;0;0
2020-11-07 23:15:00;27;16;1;0;0;38;21;0;0
2020-11-07 23:30:00;33;16;2;0;0;23;13;0;0
2020-11-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
