DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-11-10 00:00:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-10 00:15:00;1;0;2;0;0;5;0;0;0;0;0;0;0;0
2020-11-10 00:30:00;0;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-11-10 00:45:00;1;0;4;0;1;4;0;0;0;0;0;0;0;0
2020-11-10 01:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-11-10 01:15:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-10 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-10 01:45:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-10 02:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-11-10 02:15:00;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-10 02:30:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-10 02:45:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-11-10 03:00:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-10 03:15:00;0;0;7;0;0;5;0;0;0;0;0;0;0;0
2020-11-10 03:30:00;0;0;5;1;1;3;0;0;0;0;0;0;0;0
2020-11-10 03:45:00;2;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-11-10 04:00:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-10 04:15:00;0;0;8;0;0;8;0;0;0;0;0;0;0;0
2020-11-10 04:30:00;1;0;14;1;2;7;0;0;0;0;0;0;0;0
2020-11-10 04:45:00;2;0;31;0;0;7;0;0;0;0;0;0;0;0
2020-11-10 05:00:00;1;0;71;2;2;9;0;0;0;0;0;0;0;0
2020-11-10 05:15:00;0;0;121;3;3;6;0;0;0;0;0;0;0;0
2020-11-10 05:30:00;0;0;150;4;6;17;0;0;0;0;0;0;0;0
2020-11-10 05:45:00;0;0;143;5;6;50;0;0;0;0;0;0;0;0
2020-11-10 06:00:00;2;0;115;4;5;82;0;0;0;0;0;0;1;0
2020-11-10 06:15:00;0;0;169;2;2;68;0;0;0;0;2;0;0;0
2020-11-10 06:30:00;3;0;210;6;10;76;0;0;0;0;0;0;0;0
2020-11-10 06:45:00;0;0;207;11;11;71;0;0;0;0;0;0;0;0
2020-11-10 07:00:00;1;0;247;14;17;59;0;0;0;0;0;0;0;0
2020-11-10 07:15:00;6;0;260;47;49;89;0;1;0;0;0;0;0;0
2020-11-10 07:30:00;9;0;232;32;34;112;0;1;0;0;0;0;0;0
2020-11-10 07:45:00;5;0;243;30;32;150;0;1;0;0;0;0;0;0
2020-11-10 08:00:00;2;0;187;22;23;116;0;1;0;0;0;0;0;0
2020-11-10 08:15:00;3;0;182;17;22;92;0;1;0;0;0;0;0;0
2020-11-10 08:30:00;5;0;182;15;19;79;0;2;0;0;0;0;0;0
2020-11-10 08:45:00;2;0;150;13;21;104;0;1;0;0;0;0;1;0
2020-11-10 09:00:00;1;0;129;7;14;75;0;1;0;0;0;0;0;0
2020-11-10 09:15:00;1;0;128;11;14;72;0;0;0;0;1;0;0;0
2020-11-10 09:30:00;4;0;142;4;10;83;0;4;0;0;1;0;0;0
2020-11-10 09:45:00;3;0;151;18;18;107;0;1;0;0;0;0;0;0
2020-11-10 10:00:00;1;0;141;6;7;117;0;1;0;0;0;0;0;0
2020-11-10 10:15:00;0;0;117;10;16;129;0;1;0;0;1;0;0;0
2020-11-10 10:30:00;1;0;127;15;18;105;0;2;0;0;1;0;1;0
2020-11-10 10:45:00;0;0;126;7;12;109;0;2;0;0;0;0;1;0
2020-11-10 11:00:00;3;0;113;7;12;112;0;3;0;0;0;0;1;0
2020-11-10 11:15:00;5;0;124;11;16;135;0;3;0;0;0;0;0;0
2020-11-10 11:30:00;5;0;123;11;16;140;0;4;0;0;0;0;0;0
2020-11-10 11:45:00;3;0;124;15;18;158;0;1;0;0;0;0;0;0
2020-11-10 12:00:00;2;0;105;6;12;154;0;1;0;0;0;0;2;0
2020-11-10 12:15:00;3;0;118;10;12;168;0;2;0;0;0;0;0;0
2020-11-10 12:30:00;2;0;103;11;11;139;0;3;0;0;0;0;0;0
2020-11-10 12:45:00;0;0;124;17;22;148;0;0;0;0;0;0;0;0
2020-11-10 13:00:00;2;0;166;10;14;168;0;2;0;0;0;0;1;0
2020-11-10 13:15:00;4;0;191;15;17;160;0;4;0;0;0;0;0;0
2020-11-10 13:30:00;1;0;200;7;11;123;0;0;0;0;1;0;3;0
2020-11-10 13:45:00;4;0;180;10;15;172;0;1;0;0;1;0;0;0
2020-11-10 14:00:00;3;0;152;9;14;196;0;2;0;0;0;0;1;0
2020-11-10 14:15:00;0;0;143;6;15;224;0;5;0;0;2;0;1;0
2020-11-10 14:30:00;1;0;146;6;13;200;0;5;0;0;1;0;4;0
2020-11-10 14:45:00;1;0;146;11;15;211;0;4;0;0;1;0;0;0
2020-11-10 15:00:00;3;0;143;8;11;235;0;4;0;0;0;0;1;0
2020-11-10 15:15:00;3;0;135;12;18;234;0;2;0;0;1;0;0;0
2020-11-10 15:30:00;2;0;171;9;15;222;0;4;0;0;0;0;1;0
2020-11-10 15:45:00;1;0;162;11;13;245;0;3;0;0;1;0;3;0
2020-11-10 16:00:00;5;0;150;15;20;225;0;0;0;0;1;0;0;0
2020-11-10 16:15:00;0;0;137;15;22;252;0;7;0;0;0;0;0;0
2020-11-10 16:30:00;5;0;144;18;19;262;0;1;0;0;2;0;1;0
2020-11-10 16:45:00;5;0;141;8;11;236;0;7;0;0;1;0;2;0
2020-11-10 17:00:00;3;0;143;8;20;268;0;6;0;0;0;0;1;0
2020-11-10 17:15:00;2;0;128;12;14;266;0;1;0;0;0;0;1;0
2020-11-10 17:30:00;2;0;122;10;14;230;0;8;0;0;0;0;2;0
2020-11-10 17:45:00;7;0;116;7;12;208;0;1;0;0;1;0;1;0
2020-11-10 18:00:00;5;0;97;7;12;201;0;0;0;0;0;0;3;0
2020-11-10 18:15:00;3;0;98;3;7;175;0;5;0;0;0;0;1;0
2020-11-10 18:30:00;3;0;83;8;8;137;0;0;0;0;0;0;2;0
2020-11-10 18:45:00;1;0;71;1;6;137;0;1;0;0;0;0;4;0
2020-11-10 19:00:00;2;0;59;5;7;95;0;1;0;0;0;0;1;0
2020-11-10 19:15:00;2;0;56;4;10;103;0;0;0;0;0;0;0;0
2020-11-10 19:30:00;0;0;54;4;7;98;0;1;0;0;0;0;0;0
2020-11-10 19:45:00;1;0;54;4;8;69;0;0;0;0;0;0;0;0
2020-11-10 20:00:00;1;0;44;2;7;84;0;1;0;0;0;0;0;0
2020-11-10 20:15:00;1;0;41;0;2;58;0;1;0;0;0;0;0;0
2020-11-10 20:30:00;3;0;47;4;5;53;0;0;0;0;0;0;0;0
2020-11-10 20:45:00;1;0;53;6;7;46;0;0;0;0;0;0;0;0
2020-11-10 21:00:00;1;0;89;3;5;36;0;0;0;0;0;0;0;0
2020-11-10 21:15:00;2;0;65;4;5;45;0;0;0;0;0;0;0;0
2020-11-10 21:30:00;1;0;38;1;2;43;0;0;0;0;0;0;0;0
2020-11-10 21:45:00;0;0;16;4;6;77;0;0;0;0;0;0;0;0
2020-11-10 22:00:00;1;0;18;0;1;100;0;0;0;0;0;0;0;0
2020-11-10 22:15:00;0;0;13;0;1;95;0;0;0;0;0;0;0;0
2020-11-10 22:30:00;1;0;12;2;3;23;0;0;0;0;0;0;0;0
2020-11-10 22:45:00;1;0;13;0;1;27;0;0;0;0;0;0;0;0
2020-11-10 23:00:00;0;0;11;0;0;14;0;0;0;0;0;0;0;0
2020-11-10 23:15:00;0;0;9;0;0;8;0;0;0;0;0;0;0;0
2020-11-10 23:30:00;2;0;3;0;1;14;0;0;0;0;0;0;0;0
