DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-11-24 00:00:00;1;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-24 00:15:00;0;0;4;0;0;7;0;0;0;0;0;0;0;0
2020-11-24 00:30:00;0;0;4;0;1;5;0;0;0;0;0;0;0;0
2020-11-24 00:45:00;0;0;4;1;1;1;0;0;0;0;0;0;0;0
2020-11-24 01:00:00;0;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-11-24 01:15:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-11-24 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-24 01:45:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-11-24 02:00:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-11-24 02:15:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-11-24 02:30:00;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:45:00;0;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-11-24 03:00:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-11-24 03:15:00;1;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-11-24 03:30:00;1;0;3;1;1;4;0;0;0;0;0;0;0;0
2020-11-24 03:45:00;1;0;4;0;0;2;0;0;0;0;0;0;0;0
2020-11-24 04:00:00;1;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-11-24 04:15:00;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-11-24 04:30:00;1;0;10;0;0;5;0;0;0;0;0;0;0;0
2020-11-24 04:45:00;1;0;34;0;0;7;0;0;0;0;0;0;0;0
2020-11-24 05:00:00;0;0;60;2;2;9;0;0;0;0;0;0;0;0
2020-11-24 05:15:00;0;0;135;3;3;10;0;0;0;0;0;0;0;0
2020-11-24 05:30:00;1;0;135;1;1;13;0;0;0;0;0;0;0;0
2020-11-24 05:45:00;0;0;140;3;4;61;0;0;0;0;0;0;0;0
2020-11-24 06:00:00;0;0;105;2;5;67;0;0;0;0;0;0;0;0
2020-11-24 06:15:00;2;0;184;1;2;57;0;0;0;0;1;0;0;0
2020-11-24 06:30:00;2;0;194;9;9;61;0;0;0;0;0;0;0;0
2020-11-24 06:45:00;1;0;213;10;16;62;0;3;0;0;0;0;0;0
