DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-01-02 00:00:00;7;1;0;1;3;10;6;0;0;0;0;0;0;0
2020-01-02 00:15:00;6;2;1;3;2;6;18;0;0;0;0;0;0;0
2020-01-02 00:30:00;8;1;1;0;4;9;12;0;0;0;0;0;0;0
2020-01-02 00:45:00;6;0;1;0;2;7;8;0;0;0;0;0;0;0
2020-01-02 01:00:00;5;0;0;0;2;11;4;0;0;0;0;0;0;0
2020-01-02 01:15:00;3;1;0;1;3;10;8;0;0;0;0;0;0;0
2020-01-02 01:30:00;4;1;0;0;0;8;9;0;0;0;0;0;0;0
2020-01-02 01:45:00;2;1;0;1;5;11;6;0;0;0;0;0;0;0
2020-01-02 02:00:00;1;0;0;1;3;10;1;0;0;0;0;0;0;0
2020-01-02 02:15:00;1;0;0;0;3;10;5;0;0;0;0;0;0;0
2020-01-02 02:30:00;3;0;1;0;6;7;4;0;0;0;0;0;0;0
2020-01-02 02:45:00;5;1;0;0;5;12;7;0;0;0;0;0;0;0
2020-01-02 03:00:00;3;0;0;0;1;7;9;0;0;0;0;0;0;0
2020-01-02 03:15:00;6;1;2;1;0;8;6;0;0;0;0;0;0;0
2020-01-02 03:30:00;2;0;0;0;3;7;6;0;0;0;0;0;0;0
2020-01-02 03:45:00;4;1;0;0;0;10;6;0;0;0;0;0;0;0
2020-01-02 04:00:00;5;0;1;0;3;10;10;0;0;0;0;0;0;0
2020-01-02 04:15:00;4;0;0;0;4;14;8;0;0;0;0;0;0;0
2020-01-02 04:30:00;2;2;0;1;1;20;15;0;0;0;0;0;0;0
2020-01-02 04:45:00;7;0;0;0;4;13;9;0;0;0;0;0;0;0
2020-01-02 05:00:00;12;0;1;1;9;25;15;0;0;0;0;0;0;0
2020-01-02 05:15:00;22;4;1;2;6;38;29;0;0;0;0;0;0;0
2020-01-02 05:30:00;28;3;7;1;10;41;51;0;0;0;0;0;0;0
2020-01-02 05:45:00;24;2;8;2;11;23;41;0;0;0;0;0;0;0
2020-01-02 06:00:00;21;5;7;3;11;30;41;0;0;0;0;0;0;0
2020-01-02 06:15:00;26;3;6;0;18;42;40;2;0;0;0;0;0;0
2020-01-02 06:30:00;48;4;17;4;14;45;89;0;0;0;0;0;0;0
2020-01-02 06:45:00;40;6;12;11;22;60;71;0;0;0;0;0;0;0
2020-01-02 07:00:00;39;10;10;6;20;56;87;0;0;0;0;0;0;0
2020-01-02 07:15:00;38;10;16;8;35;73;73;0;0;0;0;0;0;0
2020-01-02 07:30:00;49;9;26;10;34;64;89;2;0;3;0;0;0;0
2020-01-02 07:45:00;49;11;18;6;36;72;77;3;0;0;0;0;0;0
2020-01-02 08:00:00;48;13;16;10;34;55;82;0;0;1;0;0;0;0
2020-01-02 08:15:00;43;7;10;7;33;63;65;0;0;0;0;0;0;0
2020-01-02 08:30:00;51;10;5;5;41;74;73;0;0;0;0;0;0;0
2020-01-02 08:45:00;62;10;13;13;42;79;90;0;0;0;0;0;0;0
2020-01-02 09:00:00;63;12;19;7;32;68;72;0;0;0;0;0;0;0
2020-01-02 09:15:00;76;14;16;7;36;84;107;5;0;0;2;2;2;0
2020-01-02 09:30:00;83;19;23;10;44;87;129;6;0;3;2;2;2;0
2020-01-02 09:45:00;73;19;11;9;55;104;102;0;0;0;0;0;0;0
2020-01-02 10:00:00;72;17;33;13;53;98;124;1;0;1;0;0;0;0
2020-01-02 10:15:00;99;9;10;8;57;106;132;0;0;0;0;0;0;0
2020-01-02 10:30:00;83;16;18;12;55;98;126;0;0;2;3;3;3;0
2020-01-02 10:45:00;87;15;31;15;63;108;135;0;0;0;0;0;0;0
2020-01-02 11:00:00;75;19;23;9;62;120;132;0;0;0;0;0;0;0
2020-01-02 11:15:00;83;19;33;8;68;119;130;0;0;0;0;0;0;0
2020-01-02 11:30:00;104;30;28;12;69;134;155;4;0;0;0;0;0;0
