DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-05-21 00:00:00;4;5;0;0;3;2;0;0
2020-05-21 00:15:00;3;6;0;0;2;2;0;0
2020-05-21 00:30:00;2;6;0;0;2;4;0;0
2020-05-21 00:45:00;3;4;0;0;3;4;0;0
2020-05-21 01:00:00;0;6;0;0;4;2;0;0
2020-05-21 01:15:00;3;8;0;0;2;7;0;0
2020-05-21 01:30:00;2;3;0;0;0;1;0;0
2020-05-21 01:45:00;2;3;0;0;1;4;0;0
2020-05-21 02:00:00;2;5;0;0;3;2;0;0
2020-05-21 02:15:00;3;4;0;0;1;2;0;0
2020-05-21 02:30:00;1;0;0;0;1;0;0;0
2020-05-21 02:45:00;2;2;0;0;0;1;0;0
2020-05-21 03:00:00;1;3;0;0;2;0;0;0
2020-05-21 03:15:00;2;1;0;0;1;0;0;0
2020-05-21 03:30:00;2;1;1;0;0;1;0;0
2020-05-21 03:45:00;1;0;0;0;1;0;0;0
2020-05-21 04:00:00;2;2;0;0;0;0;0;0
2020-05-21 04:15:00;4;3;0;0;1;1;0;0
2020-05-21 04:30:00;2;0;0;0;1;0;0;0
2020-05-21 04:45:00;1;2;0;0;1;1;0;0
2020-05-21 05:00:00;3;2;0;0;2;1;0;0
2020-05-21 05:15:00;3;6;0;0;1;2;0;0
2020-05-21 05:30:00;8;11;0;0;3;2;0;4
2020-05-21 05:45:00;27;20;1;0;12;2;0;23
2020-05-21 06:00:00;45;39;2;0;7;3;0;16
2020-05-21 06:15:00;7;12;0;0;6;4;0;4
2020-05-21 06:30:00;6;8;1;0;9;10;0;1
2020-05-21 06:45:00;4;2;0;0;8;0;0;0
2020-05-21 07:00:00;4;2;0;0;1;1;0;0
2020-05-21 07:15:00;2;2;0;0;1;0;0;0
2020-05-21 07:30:00;3;2;0;0;1;1;0;0
2020-05-21 07:45:00;6;2;0;0;2;1;0;0
2020-05-21 08:00:00;1;2;0;0;5;1;0;0
2020-05-21 08:15:00;3;2;0;0;0;2;0;0
2020-05-21 08:30:00;6;6;0;0;3;5;0;0
2020-05-21 08:45:00;6;4;0;0;6;2;0;0
2020-05-21 09:00:00;7;6;0;0;7;3;0;0
2020-05-21 09:15:00;12;6;0;0;8;3;0;0
2020-05-21 09:30:00;13;9;0;0;11;2;0;0
2020-05-21 09:45:00;10;10;0;0;17;4;0;0
2020-05-21 10:00:00;9;10;0;0;8;3;0;0
2020-05-21 10:15:00;6;10;0;0;12;7;0;0
2020-05-21 10:30:00;11;11;0;0;11;12;0;0
2020-05-21 10:45:00;16;21;0;0;16;2;0;0
2020-05-21 11:00:00;11;20;1;0;24;9;0;0
2020-05-21 11:15:00;11;11;0;0;23;8;0;0
2020-05-21 11:30:00;14;17;0;0;22;10;0;0
2020-05-21 11:45:00;13;7;0;0;13;7;0;0
2020-05-21 12:00:00;12;8;0;0;16;10;0;0
2020-05-21 12:15:00;9;11;0;0;12;8;0;0
2020-05-21 12:30:00;9;14;0;0;16;10;0;0
2020-05-21 12:45:00;12;18;0;0;9;16;0;0
2020-05-21 13:00:00;15;16;0;0;12;5;0;0
2020-05-21 13:15:00;14;11;0;0;5;9;0;0
2020-05-21 13:30:00;11;14;0;0;14;18;0;0
2020-05-21 13:45:00;21;10;0;0;10;13;0;0
2020-05-21 14:00:00;9;15;0;0;20;14;0;0
2020-05-21 14:15:00;6;15;1;0;14;13;0;0
2020-05-21 14:30:00;7;20;0;0;15;8;0;0
2020-05-21 14:45:00;13;13;0;0;11;11;0;0
2020-05-21 15:00:00;15;10;0;0;13;14;0;0
2020-05-21 15:15:00;15;13;0;0;12;11;0;0
2020-05-21 15:30:00;19;20;0;0;15;9;0;0
2020-05-21 15:45:00;12;8;0;0;9;4;0;0
2020-05-21 16:00:00;16;13;0;0;5;9;0;0
2020-05-21 16:15:00;5;16;0;0;12;6;0;0
2020-05-21 16:30:00;14;19;0;0;11;9;0;0
2020-05-21 16:45:00;19;21;0;0;6;6;0;0
2020-05-21 17:00:00;21;22;0;0;17;7;0;0
2020-05-21 17:15:00;19;21;0;0;9;8;0;0
2020-05-21 17:30:00;18;21;0;0;11;14;0;0
2020-05-21 17:45:00;20;16;0;0;8;12;0;0
2020-05-21 18:00:00;19;24;0;0;8;9;0;0
2020-05-21 18:15:00;18;18;0;0;16;8;0;0
2020-05-21 18:30:00;16;21;1;0;12;10;0;0
2020-05-21 18:45:00;11;15;0;0;4;8;0;0
2020-05-21 19:00:00;12;10;0;0;8;5;0;0
2020-05-21 19:15:00;21;21;0;0;6;6;0;0
2020-05-21 19:30:00;18;35;0;0;11;11;0;0
2020-05-21 19:45:00;16;16;0;0;12;5;0;0
2020-05-21 20:00:00;8;13;0;0;14;10;0;0
2020-05-21 20:15:00;13;16;0;0;11;10;0;0
2020-05-21 20:30:00;8;16;0;0;6;4;0;0
2020-05-21 20:45:00;11;10;0;0;9;6;0;0
2020-05-21 21:00:00;12;11;0;0;8;8;0;0
2020-05-21 21:15:00;7;9;0;0;6;6;0;0
2020-05-21 21:30:00;13;11;0;0;8;6;0;0
2020-05-21 21:45:00;5;8;0;0;5;3;0;0
2020-05-21 22:00:00;6;7;0;0;3;5;0;0
2020-05-21 22:15:00;5;10;0;0;4;9;0;0
2020-05-21 22:30:00;10;9;0;0;3;7;0;0
2020-05-21 22:45:00;0;3;0;0;8;6;0;0
2020-05-21 23:00:00;5;6;0;0;6;3;0;0
2020-05-21 23:15:00;4;7;0;0;2;6;0;0
2020-05-21 23:30:00;4;4;0;0;5;8;0;0
2020-05-21 23:45:00;1;6;0;0;3;4;0;0
