DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-03-06 00:00:00;9;11;7;10;3;0;0;2;0;0;1
2020-03-06 00:15:00;8;13;6;9;7;3;0;4;0;1;0
2020-03-06 00:30:00;11;11;9;15;4;3;0;4;0;3;3
2020-03-06 00:45:00;12;15;11;13;2;2;0;2;0;4;2
2020-03-06 01:00:00;14;18;8;4;4;0;0;5;0;5;1
2020-03-06 01:15:00;11;11;8;10;5;0;0;2;0;1;0
2020-03-06 01:30:00;7;9;4;9;1;3;0;3;0;0;0
2020-03-06 01:45:00;7;7;5;6;2;1;1;1;0;0;0
2020-03-06 02:00:00;10;13;7;7;3;4;0;0;0;0;1
2020-03-06 02:15:00;10;12;6;4;0;2;0;3;0;1;0
2020-03-06 02:30:00;7;7;3;7;4;0;0;1;0;0;1
2020-03-06 02:45:00;9;13;10;4;0;1;1;0;0;0;1
2020-03-06 03:00:00;8;13;5;10;1;1;0;2;0;1;2
2020-03-06 03:15:00;6;8;2;6;1;3;0;1;0;2;0
2020-03-06 03:30:00;5;7;7;5;3;2;0;3;0;0;1
2020-03-06 03:45:00;7;12;7;5;4;1;0;0;0;0;0
2020-03-06 04:00:00;11;15;6;8;2;2;0;0;0;0;1
2020-03-06 04:15:00;11;13;5;11;9;0;0;5;0;1;4
2020-03-06 04:30:00;23;24;13;10;5;5;0;3;0;4;6
2020-03-06 04:45:00;33;38;25;15;9;8;1;10;0;1;5
2020-03-06 05:00:00;63;69;48;18;17;9;2;5;0;11;19
2020-03-06 05:15:00;67;71;66;19;18;38;5;16;0;10;21
2020-03-06 05:30:00;90;100;89;43;25;20;5;22;0;20;27
2020-03-06 05:45:00;104;123;77;49;47;15;9;44;0;21;25
2020-03-06 06:00:00;99;123;91;68;47;29;6;47;0;13;27
2020-03-06 06:15:00;131;157;114;56;46;29;12;34;0;26;31
2020-03-06 06:30:00;146;166;132;84;65;30;11;21;0;28;45
2020-03-06 06:45:00;140;166;147;106;75;37;16;34;0;28;44
2020-03-06 07:00:00;145;170;157;117;92;41;31;31;0;30;52
2020-03-06 07:15:00;144;166;164;170;89;67;39;28;0;50;65
2020-03-06 07:30:00;142;174;154;147;122;63;57;32;0;50;76
2020-03-06 07:45:00;134;166;122;99;91;34;27;48;0;38;66
2020-03-06 08:00:00;124;154;131;119;86;29;10;40;0;31;49
2020-03-06 08:15:00;122;157;125;111;80;40;23;45;0;29;44
2020-03-06 08:30:00;129;166;134;110;95;26;14;39;0;32;40
2020-03-06 08:45:00;131;159;130;104;82;38;26;39;0;23;31
2020-03-06 09:00:00;104;132;89;111;84;29;12;31;0;24;22
2020-03-06 09:15:00;121;144;100;103;92;31;13;40;0;27;30
2020-03-06 09:30:00;120;145;121;80;89;28;14;36;0;29;26
2020-03-06 09:45:00;125;160;118;102;92;31;11;46;0;29;28
2020-03-06 10:00:00;128;157;123;127;79;28;14;43;0;31;36
2020-03-06 10:15:00;108;147;110;125;84;31;8;59;0;28;28
2020-03-06 10:30:00;128;163;124;118;92;36;18;54;0;28;27
2020-03-06 10:45:00;119;160;120;109;105;41;24;43;0;34;27
2020-03-06 11:00:00;102;134;108;115;107;24;13;43;0;30;36
2020-03-06 11:15:00;111;158;97;103;82;19;8;56;0;29;30
2020-03-06 11:30:00;128;170;96;105;87;26;10;49;0;17;23
2020-03-06 11:45:00;101;145;115;124;99;39;11;38;0;25;28
2020-03-06 12:00:00;120;165;120;135;118;26;15;72;0;30;42
2020-03-06 12:15:00;120;177;122;155;136;31;16;58;0;27;27
2020-03-06 12:30:00;125;179;138;163;145;35;16;70;0;30;44
2020-03-06 12:45:00;112;168;121;171;148;32;22;80;0;29;33
2020-03-06 13:00:00;140;184;143;174;128;36;44;92;0;27;24
2020-03-06 13:15:00;142;202;122;168;133;32;20;82;0;34;40
2020-03-06 13:30:00;141;184;141;162;135;37;26;90;0;31;39
2020-03-06 13:45:00;131;188;138;179;147;31;13;74;0;29;44
2020-03-06 14:00:00;142;186;144;152;141;25;27;64;0;33;31
2020-03-06 14:15:00;126;180;122;160;134;28;20;83;0;28;29
2020-03-06 14:30:00;114;163;120;181;146;31;19;89;0;29;45
2020-03-06 14:45:00;119;177;118;175;164;31;17;77;0;38;37
2020-03-06 15:00:00;117;158;106;159;138;33;25;78;0;42;39
2020-03-06 15:15:00;140;198;132;179;138;50;16;85;0;23;33
2020-03-06 15:30:00;122;173;112;172;153;28;18;100;0;32;42
2020-03-06 15:45:00;129;204;126;186;147;30;31;84;0;34;38
2020-03-06 16:00:00;127;193;134;171;166;26;13;83;0;33;35
2020-03-06 16:15:00;129;176;135;159;135;30;19;98;0;29;36
2020-03-06 16:30:00;114;158;116;145;131;60;33;65;0;27;35
2020-03-06 16:45:00;116;179;125;199;160;32;34;61;0;31;36
2020-03-06 17:00:00;151;204;152;164;135;26;10;61;0;28;34
2020-03-06 17:15:00;122;175;143;168;150;28;14;111;0;44;51
2020-03-06 17:30:00;124;179;127;150;120;35;14;69;0;30;35
2020-03-06 17:45:00;100;159;110;153;140;34;28;82;0;34;36
2020-03-06 18:00:00;118;167;121;153;138;25;36;69;0;21;32
2020-03-06 18:15:00;133;179;125;145;120;29;62;73;0;27;27
2020-03-06 18:30:00;117;155;104;140;115;27;7;70;0;40;33
2020-03-06 18:45:00;108;144;107;145;109;35;20;63;0;30;35
2020-03-06 19:00:00;92;131;82;102;83;22;10;62;0;34;34
2020-03-06 19:15:00;73;112;86;111;71;44;16;66;0;23;17
2020-03-06 19:30:00;73;107;94;78;47;16;14;49;0;33;29
2020-03-06 19:45:00;75;109;72;88;61;22;13;46;0;21;15
2020-03-06 20:00:00;64;96;52;79;55;19;5;33;0;16;22
2020-03-06 20:15:00;61;91;75;73;57;22;14;32;0;25;16
2020-03-06 20:30:00;62;88;54;60;42;21;21;35;0;21;29
2020-03-06 20:45:00;76;109;67;63;47;16;8;42;0;15;18
2020-03-06 21:00:00;71;95;82;60;51;25;8;27;0;25;25
2020-03-06 21:15:00;56;89;57;58;40;20;13;29;0;25;19
2020-03-06 21:30:00;56;80;49;60;50;16;26;29;0;17;19
2020-03-06 21:45:00;50;67;38;83;54;9;6;31;0;13;16
2020-03-06 22:00:00;47;86;46;80;56;8;6;35;0;20;16
2020-03-06 22:15:00;46;84;35;49;39;13;7;53;0;12;11
2020-03-06 22:30:00;52;78;52;63;41;6;1;23;0;14;18
2020-03-06 22:45:00;40;61;38;53;38;8;7;18;0;17;12
2020-03-06 23:00:00;53;73;36;42;31;7;4;18;0;10;10
2020-03-06 23:15:00;44;55;28;40;24;4;3;19;0;10;5
2020-03-06 23:30:00;22;34;16;24;20;7;0;12;0;4;3
2020-03-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
