DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-09-07 00:00:00;6;4;3;0;6;4;0
2020-09-07 00:15:00;6;5;3;2;9;3;0
2020-09-07 00:30:00;6;3;2;2;7;5;0
2020-09-07 00:45:00;1;2;3;2;3;0;0
2020-09-07 01:00:00;3;3;1;0;3;2;0
2020-09-07 01:15:00;3;3;2;0;2;4;0
2020-09-07 01:30:00;1;3;2;0;6;4;0
2020-09-07 01:45:00;1;3;3;2;8;4;0
2020-09-07 02:00:00;5;4;2;2;3;4;0
2020-09-07 02:15:00;0;2;2;0;6;5;0
2020-09-07 02:30:00;3;3;2;0;9;2;0
2020-09-07 02:45:00;8;10;3;1;4;1;0
2020-09-07 03:00:00;5;4;2;3;3;1;0
2020-09-07 03:15:00;0;0;1;2;3;3;0
2020-09-07 03:30:00;4;5;2;2;2;2;0
2020-09-07 03:45:00;3;5;3;2;5;3;0
2020-09-07 04:00:00;8;6;4;3;4;4;0
2020-09-07 04:15:00;7;5;3;0;8;4;0
2020-09-07 04:30:00;6;3;1;2;8;2;0
2020-09-07 04:45:00;21;11;5;5;17;6;0
2020-09-07 05:00:00;41;27;13;10;16;8;0
2020-09-07 05:15:00;30;17;11;4;29;13;0
2020-09-07 05:30:00;44;32;23;7;37;16;0
2020-09-07 05:45:00;52;39;30;15;45;26;0
2020-09-07 06:00:00;38;27;16;18;50;15;0
2020-09-07 06:15:00;59;41;33;15;55;18;0
2020-09-07 06:30:00;70;42;37;19;70;29;0
2020-09-07 06:45:00;97;51;51;32;103;41;1
2020-09-07 07:00:00;83;57;54;51;71;33;0
2020-09-07 07:15:00;98;66;61;40;83;30;0
2020-09-07 07:30:00;95;56;55;43;78;31;2
2020-09-07 07:45:00;78;53;48;33;86;39;0
2020-09-07 08:00:00;82;61;49;34;87;45;0
2020-09-07 08:15:00;76;47;45;35;86;43;0
2020-09-07 08:30:00;78;41;41;29;76;31;1
2020-09-07 08:45:00;74;50;44;39;65;44;0
2020-09-07 09:00:00;72;45;36;30;65;39;1
2020-09-07 09:15:00;70;48;39;33;85;46;0
2020-09-07 09:30:00;86;49;42;26;79;46;0
2020-09-07 09:45:00;85;64;49;45;74;43;0
2020-09-07 10:00:00;80;55;48;36;70;42;2
2020-09-07 10:15:00;79;52;41;54;72;38;1
2020-09-07 10:30:00;92;48;43;38;85;39;1
2020-09-07 10:45:00;80;51;40;31;99;53;1
2020-09-07 11:00:00;107;56;47;51;96;57;4
2020-09-07 11:15:00;71;47;37;37;83;55;3
2020-09-07 11:30:00;84;70;60;41;88;65;5
2020-09-07 11:45:00;80;52;47;38;95;60;1
2020-09-07 12:00:00;75;53;52;65;88;52;8
2020-09-07 12:15:00;70;42;34;36;87;49;5
2020-09-07 12:30:00;62;50;42;29;84;53;1
2020-09-07 12:45:00;69;44;40;34;91;44;2
2020-09-07 13:00:00;82;45;39;43;94;48;0
2020-09-07 13:15:00;77;52;39;30;83;43;1
2020-09-07 13:30:00;82;68;59;38;95;47;2
2020-09-07 13:45:00;81;52;47;53;101;62;1
2020-09-07 14:00:00;82;56;48;39;103;57;0
2020-09-07 14:15:00;82;51;39;38;99;54;9
2020-09-07 14:30:00;92;66;56;47;98;63;2
2020-09-07 14:45:00;93;62;57;35;108;57;1
2020-09-07 15:00:00;83;55;48;44;114;44;0
2020-09-07 15:15:00;83;52;49;42;103;43;4
2020-09-07 15:30:00;93;55;52;56;106;60;4
2020-09-07 15:45:00;91;64;52;62;111;65;0
2020-09-07 16:00:00;82;47;41;65;102;52;0
2020-09-07 16:15:00;95;51;46;48;95;50;0
2020-09-07 16:30:00;93;67;60;66;115;60;0
2020-09-07 16:45:00;94;57;52;47;111;56;2
2020-09-07 17:00:00;85;50;48;83;112;59;5
2020-09-07 17:15:00;56;42;39;31;97;57;0
2020-09-07 17:30:00;79;50;44;33;91;41;1
2020-09-07 17:45:00;70;51;42;28;72;42;4
2020-09-07 18:00:00;65;45;37;33;81;40;3
2020-09-07 18:15:00;44;30;21;18;74;46;0
2020-09-07 18:30:00;55;34;24;42;68;22;0
2020-09-07 18:45:00;41;26;23;10;57;28;0
2020-09-07 19:00:00;35;18;17;14;55;26;0
2020-09-07 19:15:00;26;20;18;7;52;21;0
2020-09-07 19:30:00;26;20;18;21;53;19;2
2020-09-07 19:45:00;27;26;21;11;40;15;0
2020-09-07 20:00:00;33;31;23;9;31;17;0
2020-09-07 20:15:00;22;11;10;9;40;9;0
2020-09-07 20:30:00;22;12;8;15;23;15;0
2020-09-07 20:45:00;26;19;14;12;29;8;0
2020-09-07 21:00:00;20;6;6;7;29;9;0
2020-09-07 21:15:00;14;12;9;9;19;10;0
2020-09-07 21:30:00;19;12;8;6;22;5;0
2020-09-07 21:45:00;12;9;6;7;30;9;0
2020-09-07 22:00:00;13;12;6;8;28;6;0
2020-09-07 22:15:00;14;10;7;3;24;8;0
2020-09-07 22:30:00;6;5;4;4;15;9;0
2020-09-07 22:45:00;15;11;7;2;13;8;0
2020-09-07 23:00:00;14;13;7;3;10;8;0
2020-09-07 23:15:00;6;6;5;0;3;2;0
2020-09-07 23:30:00;3;2;1;1;8;6;0
2020-09-07 23:45:00;7;10;6;3;5;3;0
