DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-04-16 00:00:00;0;1;1;0;2;0;3;1
2020-04-16 00:15:00;2;0;0;0;0;0;5;4
2020-04-16 00:30:00;2;4;4;1;2;0;1;5
2020-04-16 00:45:00;6;2;3;1;2;0;5;5
2020-04-16 01:00:00;3;5;5;0;0;0;3;1
2020-04-16 01:15:00;1;4;4;0;0;0;2;1
2020-04-16 01:30:00;0;1;1;0;0;0;1;0
2020-04-16 01:45:00;0;0;0;1;1;0;2;2
2020-04-16 02:00:00;1;1;1;0;0;0;1;0
2020-04-16 02:15:00;2;4;4;3;3;0;2;2
2020-04-16 02:30:00;1;5;5;0;1;0;1;3
2020-04-16 02:45:00;3;3;3;0;2;0;1;2
2020-04-16 03:00:00;1;3;3;2;2;0;3;4
2020-04-16 03:15:00;3;1;2;0;0;0;1;0
2020-04-16 03:30:00;5;2;4;0;1;0;1;3
2020-04-16 03:45:00;4;6;6;2;3;0;0;2
2020-04-16 04:00:00;2;3;3;1;3;0;0;1
2020-04-16 04:15:00;2;4;4;0;3;0;2;0
2020-04-16 04:30:00;1;4;4;4;5;0;4;4
2020-04-16 04:45:00;2;6;6;3;6;0;3;2
2020-04-16 05:00:00;5;8;7;7;8;0;8;8
2020-04-16 05:15:00;14;16;17;5;7;0;14;5
2020-04-16 05:30:00;32;27;26;7;11;0;29;6
2020-04-16 05:45:00;26;23;23;5;9;0;19;5
2020-04-16 06:00:00;26;32;32;4;3;0;21;13
2020-04-16 06:15:00;37;43;40;6;10;0;17;8
2020-04-16 06:30:00;43;50;50;11;16;0;34;26
2020-04-16 06:45:00;68;48;53;8;8;0;35;23
2020-04-16 07:00:00;47;43;42;5;9;0;32;18
2020-04-16 07:15:00;70;69;67;5;13;0;42;26
2020-04-16 07:30:00;77;62;67;14;18;0;54;33
2020-04-16 07:45:00;69;69;67;14;18;0;41;41
2020-04-16 08:00:00;60;57;54;9;13;0;41;21
2020-04-16 08:15:00;49;34;36;6;14;0;39;25
2020-04-16 08:30:00;36;52;48;8;11;0;25;22
2020-04-16 08:45:00;46;35;33;19;17;0;44;34
2020-04-16 09:00:00;49;39;39;9;15;0;53;25
2020-04-16 09:15:00;49;51;51;18;14;0;49;34
2020-04-16 09:30:00;46;43;41;13;21;0;40;25
2020-04-16 09:45:00;45;48;47;14;17;0;52;27
2020-04-16 10:00:00;44;41;42;11;13;0;44;25
2020-04-16 10:15:00;32;39;43;15;20;0;49;27
2020-04-16 10:30:00;41;50;48;14;27;0;51;35
2020-04-16 10:45:00;49;61;62;13;14;0;53;44
