DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-11-30 00:00:00;5;5;6;3;0;0;0;0
2020-11-30 00:15:00;5;2;0;1;0;0;0;0
2020-11-30 00:30:00;3;4;1;1;0;0;0;0
2020-11-30 00:45:00;2;3;0;0;0;0;0;0
2020-11-30 01:00:00;5;6;1;1;0;0;0;0
2020-11-30 01:15:00;0;1;0;1;0;0;0;0
2020-11-30 01:30:00;0;2;2;2;0;0;0;0
2020-11-30 01:45:00;1;1;0;0;0;0;0;0
2020-11-30 02:00:00;0;0;1;0;0;0;0;0
2020-11-30 02:15:00;0;1;0;0;0;0;0;0
2020-11-30 02:30:00;0;1;0;0;0;0;0;0
2020-11-30 02:45:00;4;1;3;2;0;0;0;0
2020-11-30 03:00:00;0;1;1;0;0;0;0;0
2020-11-30 03:15:00;3;1;1;1;0;0;0;0
2020-11-30 03:30:00;2;4;0;1;0;0;0;0
2020-11-30 03:45:00;3;0;0;0;0;0;0;0
2020-11-30 04:00:00;0;0;0;0;0;0;0;0
2020-11-30 04:15:00;
2020-11-30 04:30:00;
2020-11-30 04:45:00;
2020-11-30 05:00:00;
2020-11-30 05:15:00;
2020-11-30 05:30:00;
2020-11-30 05:45:00;
2020-11-30 06:00:00;
2020-11-30 06:15:00;
2020-11-30 06:30:00;
2020-11-30 06:45:00;
2020-11-30 07:00:00;
2020-11-30 07:15:00;
2020-11-30 07:30:00;
2020-11-30 07:45:00;
2020-11-30 08:00:00;
2020-11-30 08:15:00;
2020-11-30 08:30:00;
2020-11-30 08:45:00;
2020-11-30 09:00:00;
2020-11-30 09:15:00;
2020-11-30 09:30:00;
2020-11-30 09:45:00;
2020-11-30 10:00:00;
2020-11-30 10:15:00;
2020-11-30 10:30:00;
2020-11-30 10:45:00;
2020-11-30 11:00:00;
2020-11-30 11:15:00;
2020-11-30 11:30:00;19;13;1;1;0;0;3;0
2020-11-30 11:45:00;53;53;3;2;0;0;0;0
2020-11-30 12:00:00;55;41;0;0;0;0;0;0
2020-11-30 12:15:00;58;53;1;2;0;0;1;0
2020-11-30 12:30:00;71;43;1;0;0;0;2;0
2020-11-30 12:45:00;41;61;2;0;0;0;0;0
2020-11-30 13:00:00;95;65;1;1;0;0;0;0
2020-11-30 13:15:00;67;51;2;2;0;0;0;0
2020-11-30 13:30:00;59;36;3;1;0;0;0;0
2020-11-30 13:45:00;70;69;0;1;0;0;0;0
2020-11-30 14:00:00;51;41;3;1;0;0;0;0
2020-11-30 14:15:00;45;69;1;1;0;0;1;0
2020-11-30 14:30:00;57;61;4;0;0;0;2;0
2020-11-30 14:45:00;53;89;8;1;0;0;2;0
2020-11-30 15:00:00;65;60;1;2;0;0;2;2
2020-11-30 15:15:00;56;60;6;5;0;0;0;0
2020-11-30 15:30:00;78;55;2;1;0;0;0;0
2020-11-30 15:45:00;75;71;8;5;0;0;4;9
2020-11-30 16:00:00;92;76;2;3;0;0;0;0
2020-11-30 16:15:00;61;64;3;1;0;0;0;0
2020-11-30 16:30:00;67;47;9;9;0;0;0;0
2020-11-30 16:45:00;70;79;2;1;0;0;0;0
2020-11-30 17:00:00;65;57;2;1;0;0;0;0
2020-11-30 17:15:00;60;60;3;5;0;0;0;0
2020-11-30 17:30:00;61;43;4;7;0;0;0;0
2020-11-30 17:45:00;53;51;1;0;0;0;0;0
2020-11-30 18:00:00;46;38;3;1;0;0;0;0
2020-11-30 18:15:00;45;38;3;0;0;0;0;0
2020-11-30 18:30:00;51;22;1;0;0;0;0;0
2020-11-30 18:45:00;25;41;1;0;0;0;0;0
2020-11-30 19:00:00;38;32;0;2;0;0;0;0
2020-11-30 19:15:00;26;29;2;1;0;0;0;0
2020-11-30 19:30:00;28;19;2;2;0;0;0;0
2020-11-30 19:45:00;17;22;1;1;0;0;0;0
2020-11-30 20:00:00;23;17;0;2;0;0;0;0
2020-11-30 20:15:00;15;28;0;0;0;0;0;0
2020-11-30 20:30:00;21;16;1;0;0;0;0;0
2020-11-30 20:45:00;13;21;2;1;0;0;0;0
2020-11-30 21:00:00;19;9;0;1;0;0;0;0
2020-11-30 21:15:00;10;15;2;3;0;0;0;0
2020-11-30 21:30:00;18;8;1;0;0;0;0;0
2020-11-30 21:45:00;13;9;0;0;0;0;0;0
2020-11-30 22:00:00;4;14;1;1;0;0;0;0
2020-11-30 22:15:00;6;13;1;0;0;0;0;0
2020-11-30 22:30:00;5;5;0;2;0;0;0;0
2020-11-30 22:45:00;2;6;1;1;0;0;0;0
2020-11-30 23:00:00;12;4;1;1;0;0;0;0
2020-11-30 23:15:00;4;10;2;0;0;0;0;0
2020-11-30 23:30:00;1;3;1;0;0;0;0;0
2020-11-30 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
