DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-09-16 00:00:00;0;1;0;0;0;0;0;0;3;0;0;0;0;0
2019-09-16 00:15:00;2;0;0;0;0;0;0;0;2;0;0;0;0;0
2019-09-16 00:30:00;3;3;1;1;1;2;0;1;5;0;0;0;0;0
2019-09-16 00:45:00;2;3;1;0;1;0;0;2;1;0;0;0;0;0
2019-09-16 01:00:00;1;1;0;0;0;0;0;2;4;0;0;0;0;0
2019-09-16 01:15:00;1;2;0;1;2;0;0;0;2;0;0;0;0;0
2019-09-16 01:30:00;0;2;1;2;0;0;0;2;6;0;0;0;0;0
2019-09-16 01:45:00;0;1;0;0;0;0;0;2;3;0;0;0;0;0
2019-09-16 02:00:00;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2019-09-16 02:15:00;0;1;1;1;0;0;0;1;3;0;0;0;0;0
2019-09-16 02:30:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-16 02:45:00;0;0;0;0;1;1;0;1;1;0;0;0;0;0
2019-09-16 03:00:00;0;2;1;1;0;0;0;0;3;0;0;0;0;0
2019-09-16 03:15:00;0;1;0;1;0;0;0;2;2;0;0;0;0;0
2019-09-16 03:30:00;0;3;0;1;0;0;0;0;3;0;0;0;0;0
2019-09-16 03:45:00;0;3;0;0;1;0;0;1;1;0;0;0;0;0
2019-09-16 04:00:00;1;1;0;0;0;0;0;2;1;0;0;0;0;0
2019-09-16 04:15:00;0;2;0;0;0;0;0;2;1;0;0;0;0;0
2019-09-16 04:30:00;3;3;3;3;5;0;0;4;19;0;0;0;0;0
2019-09-16 04:45:00;2;5;0;0;2;0;1;14;18;0;0;0;0;0
2019-09-16 05:00:00;1;9;15;11;5;0;0;30;47;0;0;0;1;2
2019-09-16 05:15:00;9;12;269;28;22;1;0;79;150;2;0;1;2;0
2019-09-16 05:30:00;20;32;19;27;18;0;0;87;145;0;0;0;4;3
2019-09-16 05:45:00;12;25;18;17;6;0;1;63;78;2;0;0;0;0
2019-09-16 06:00:00;17;22;21;20;2;3;1;52;46;1;0;0;5;4
2019-09-16 06:15:00;16;23;22;25;13;3;0;54;66;0;0;0;2;0
2019-09-16 06:30:00;24;21;88;78;32;6;4;94;97;1;0;0;5;3
2019-09-16 06:45:00;23;34;55;53;24;5;2;89;118;0;0;4;3;0
2019-09-16 07:00:00;19;41;53;53;13;3;0;92;114;0;0;0;2;0
2019-09-16 07:15:00;33;47;57;50;19;3;2;84;111;1;0;0;5;3
2019-09-16 07:30:00;41;52;53;47;20;1;1;88;111;2;0;0;6;1
2019-09-16 07:45:00;31;43;54;52;16;0;4;94;92;5;0;0;7;2
2019-09-16 08:00:00;41;31;43;49;11;7;2;120;116;3;0;1;7;0
2019-09-16 08:15:00;38;41;49;58;9;1;4;87;107;2;0;0;6;1
2019-09-16 08:30:00;41;38;28;34;17;5;0;87;77;0;0;1;7;3
2019-09-16 08:45:00;30;44;26;35;17;6;4;53;63;0;0;0;7;7
2019-09-16 09:00:00;25;40;29;24;12;2;2;45;46;0;0;0;1;0
