DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-03-08 00:00:00;14;9;1;1;5;23;15;9;19;4;0;0
2020-03-08 00:15:00;22;11;0;2;1;17;15;10;21;5;0;0
2020-03-08 00:30:00;14;7;2;1;4;12;16;9;23;9;0;0
2020-03-08 00:45:00;17;11;0;0;1;14;11;9;6;1;0;0
2020-03-08 01:00:00;21;7;2;3;4;18;25;11;12;5;0;0
2020-03-08 01:15:00;15;6;0;2;4;13;13;7;6;2;0;0
2020-03-08 01:30:00;8;5;2;1;2;7;3;2;5;2;0;0
2020-03-08 01:45:00;14;10;1;2;4;11;7;5;7;4;0;0
2020-03-08 02:00:00;23;8;2;1;4;9;17;11;9;4;0;0
2020-03-08 02:15:00;8;4;0;2;3;4;5;4;9;7;0;0
2020-03-08 02:30:00;13;2;0;0;1;10;8;5;6;3;0;0
2020-03-08 02:45:00;5;6;0;1;1;6;3;0;5;0;0;0
2020-03-08 03:00:00;17;8;0;2;2;6;7;4;6;2;0;0
2020-03-08 03:15:00;11;10;2;0;1;11;6;3;4;3;0;0
2020-03-08 03:30:00;5;6;1;2;4;5;5;4;6;2;0;0
2020-03-08 03:45:00;4;2;1;1;3;5;6;5;2;4;0;0
2020-03-08 04:00:00;3;4;2;1;2;7;7;4;3;1;0;0
2020-03-08 04:15:00;6;9;1;0;1;7;7;5;5;1;0;0
2020-03-08 04:30:00;8;3;0;0;1;5;9;8;9;3;0;0
2020-03-08 04:45:00;11;2;1;1;2;6;9;5;2;3;0;0
2020-03-08 05:00:00;7;3;0;1;2;7;11;9;3;2;0;0
2020-03-08 05:15:00;19;5;0;0;1;4;5;1;9;4;0;0
2020-03-08 05:30:00;11;7;0;2;1;15;10;6;6;6;0;0
2020-03-08 05:45:00;11;3;0;1;3;14;10;4;4;6;0;0
2020-03-08 06:00:00;8;6;0;4;5;9;16;10;12;7;0;0
2020-03-08 06:15:00;11;12;0;1;4;11;12;6;8;10;0;0
2020-03-08 06:30:00;20;9;0;0;1;8;9;6;10;2;0;0
2020-03-08 06:45:00;12;2;0;2;2;7;6;4;6;0;0;0
2020-03-08 07:00:00;22;8;0;2;4;8;9;6;10;4;0;0
2020-03-08 07:15:00;15;9;0;2;2;5;7;5;7;2;0;0
2020-03-08 07:30:00;22;10;1;3;4;11;14;12;18;6;0;7
2020-03-08 07:45:00;17;7;0;0;1;21;21;16;17;9;0;0
2020-03-08 08:00:00;22;10;2;4;9;20;25;16;20;6;0;0
2020-03-08 08:15:00;23;8;3;6;11;19;22;18;27;3;0;0
2020-03-08 08:30:00;38;17;0;6;9;27;28;22;26;11;0;0
2020-03-08 08:45:00;33;18;2;4;5;32;30;24;28;15;0;0
2020-03-08 09:00:00;37;17;0;7;7;29;43;42;40;10;4;3
2020-03-08 09:15:00;47;19;2;9;13;48;50;41;42;14;2;1
2020-03-08 09:30:00;45;22;2;10;11;42;69;47;39;8;10;1
2020-03-08 09:45:00;45;22;0;7;6;54;54;32;50;8;2;0
2020-03-08 10:00:00;48;26;1;9;11;55;50;38;46;17;7;12
2020-03-08 10:15:00;45;24;2;7;11;35;46;35;47;10;3;0
2020-03-08 10:30:00;40;17;7;9;17;46;40;33;46;10;3;0
2020-03-08 10:45:00;44;36;4;8;11;53;46;39;54;12;0;3
2020-03-08 11:00:00;45;31;4;9;13;48;38;26;45;6;2;3
2020-03-08 11:15:00;67;27;3;14;21;56;62;34;63;15;3;5
2020-03-08 11:30:00;58;30;6;8;15;58;66;67;47;15;7;0
2020-03-08 11:45:00;61;30;7;13;24;68;67;41;58;16;2;4
2020-03-08 12:00:00;54;35;2;7;9;59;58;48;51;13;3;5
2020-03-08 12:15:00;50;30;3;10;15;57;65;51;51;11;6;17
2020-03-08 12:30:00;47;24;2;11;14;64;66;53;54;13;4;12
2020-03-08 12:45:00;59;20;3;9;18;65;70;57;47;17;3;1
2020-03-08 13:00:00;54;34;4;7;16;59;73;71;47;22;6;11
2020-03-08 13:15:00;60;32;2;16;23;59;70;57;66;19;8;2
2020-03-08 13:30:00;54;23;7;9;15;53;57;55;58;12;2;13
2020-03-08 13:45:00;60;36;5;21;11;53;50;51;50;18;3;1
2020-03-08 14:00:00;55;30;8;16;26;64;78;66;55;27;4;0
2020-03-08 14:15:00;70;39;4;11;21;71;67;40;55;21;5;2
2020-03-08 14:30:00;60;29;5;14;21;63;70;59;49;10;10;5
2020-03-08 14:45:00;64;35;2;13;17;50;66;50;54;13;0;4
2020-03-08 15:00:00;55;18;5;6;13;50;64;50;49;12;10;41
2020-03-08 15:15:00;61;37;6;8;17;60;69;47;67;15;2;5
2020-03-08 15:30:00;54;33;2;13;22;47;57;63;54;13;8;27
2020-03-08 15:45:00;53;27;3;12;22;53;52;41;48;13;14;16
2020-03-08 16:00:00;63;32;5;14;23;53;57;49;70;17;6;13
2020-03-08 16:15:00;57;34;4;9;17;56;61;47;42;14;3;3
2020-03-08 16:30:00;50;28;6;12;16;38;54;56;82;13;5;31
2020-03-08 16:45:00;46;33;8;14;27;49;50;40;83;19;2;13
2020-03-08 17:00:00;39;19;10;3;9;48;44;35;44;10;3;8
2020-03-08 17:15:00;40;25;2;5;7;34;40;39;39;7;0;2
2020-03-08 17:30:00;67;33;4;5;8;68;58;34;69;16;2;6
2020-03-08 17:45:00;55;43;4;7;16;64;67;59;50;17;3;16
2020-03-08 18:00:00;50;25;6;13;23;64;64;67;34;24;4;39
2020-03-08 18:15:00;49;26;2;9;16;57;59;61;43;17;5;5
2020-03-08 18:30:00;43;28;4;7;15;56;68;68;46;13;2;1
2020-03-08 18:45:00;36;27;7;10;21;46;41;34;53;13;2;4
2020-03-08 19:00:00;42;22;3;5;11;57;37;21;28;8;4;9
2020-03-08 19:15:00;34;23;6;5;15;55;56;35;46;15;0;0
2020-03-08 19:30:00;36;20;4;3;12;41;55;38;38;12;4;4
2020-03-08 19:45:00;36;27;0;8;12;58;46;37;31;12;0;0
2020-03-08 20:00:00;40;20;3;4;9;37;52;32;28;18;1;0
2020-03-08 20:15:00;39;24;4;5;12;37;49;30;37;19;0;0
2020-03-08 20:30:00;34;19;5;1;11;38;30;23;30;20;0;0
2020-03-08 20:45:00;29;19;0;9;14;42;43;18;32;16;0;0
2020-03-08 21:00:00;36;14;1;5;10;38;33;21;30;7;0;0
2020-03-08 21:15:00;36;15;2;7;11;27;24;14;41;15;0;0
2020-03-08 21:30:00;20;12;5;3;7;31;22;11;47;7;0;0
2020-03-08 21:45:00;36;21;3;2;7;37;33;21;39;8;0;0
2020-03-08 22:00:00;24;22;3;3;4;32;21;13;19;8;0;0
2020-03-08 22:15:00;23;11;5;4;12;23;18;10;20;3;0;0
2020-03-08 22:30:00;17;9;2;3;7;17;18;13;11;5;0;0
2020-03-08 22:45:00;14;7;1;3;6;18;19;17;8;2;0;0
2020-03-08 23:00:00;7;7;1;3;4;15;9;8;10;3;0;0
2020-03-08 23:15:00;8;5;0;3;3;11;11;3;5;0;0;0
2020-03-08 23:30:00;5;3;1;3;5;6;9;5;5;4;0;0
2020-03-08 23:45:00;8;4;2;0;1;7;9;4;4;3;0;0
