DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-10-12 00:00:00;4;3;2;2;1;6;3;2;1;5;2
2020-10-12 00:15:00;4;5;2;2;2;9;8;1;2;6;3
2020-10-12 00:30:00;0;2;2;5;2;7;10;1;1;2;0
2020-10-12 00:45:00;7;2;0;2;1;7;5;1;1;1;1
2020-10-12 01:00:00;8;3;1;0;1;6;4;1;1;3;3
2020-10-12 01:15:00;5;3;0;2;1;2;0;1;1;2;1
2020-10-12 01:30:00;3;3;0;2;1;3;2;0;0;0;0
2020-10-12 01:45:00;2;1;0;0;0;4;1;0;0;0;0
2020-10-12 02:00:00;10;7;0;0;0;1;1;0;1;2;0
2020-10-12 02:15:00;9;12;1;0;0;6;5;1;0;0;0
2020-10-12 02:30:00;9;4;0;2;1;3;4;0;0;0;0
2020-10-12 02:45:00;5;3;2;0;1;6;2;0;0;4;3
2020-10-12 03:00:00;4;1;0;4;2;2;5;0;1;2;1
2020-10-12 03:15:00;0;2;1;0;0;3;2;0;0;0;0
2020-10-12 03:30:00;4;3;1;0;2;3;3;1;0;1;1
2020-10-12 03:45:00;7;5;1;1;0;6;4;0;2;3;0
2020-10-12 04:00:00;5;4;0;1;1;14;6;0;0;1;0
2020-10-12 04:15:00;9;11;1;2;0;14;8;1;1;2;2
2020-10-12 04:30:00;13;13;5;3;1;17;9;0;1;1;0
2020-10-12 04:45:00;22;11;2;10;4;40;15;2;1;7;5
2020-10-12 05:00:00;27;23;6;11;7;71;56;4;3;3;1
2020-10-12 05:15:00;30;28;10;26;8;116;115;3;8;12;8
2020-10-12 05:30:00;38;38;13;31;16;111;102;3;5;25;14
2020-10-12 05:45:00;44;41;18;27;15;98;107;5;13;23;14
2020-10-12 06:00:00;71;66;13;37;19;94;96;7;7;14;10
2020-10-12 06:15:00;48;50;15;59;14;103;121;17;10;23;12
2020-10-12 06:30:00;61;80;20;44;9;102;130;9;20;28;11
2020-10-12 06:45:00;69;78;24;60;22;121;146;12;17;33;9
2020-10-12 07:00:00;61;65;16;55;14;112;133;13;13;20;10
2020-10-12 07:15:00;72;75;14;82;21;134;165;29;21;26;10
2020-10-12 07:30:00;77;92;18;70;19;91;121;35;20;41;13
2020-10-12 07:45:00;83;103;20;68;23;102;119;41;38;59;22
2020-10-12 08:00:00;90;84;19;55;30;95;99;27;20;36;16
2020-10-12 08:15:00;76;81;28;55;16;104;112;22;21;34;13
2020-10-12 08:30:00;78;71;17;65;16;88;113;24;18;34;14
2020-10-12 08:45:00;82;76;22;56;20;90;100;18;23;42;20
2020-10-12 09:00:00;67;68;21;47;20;76;101;19;26;41;17
2020-10-12 09:15:00;80;72;21;62;17;83;90;31;21;35;18
2020-10-12 09:30:00;61;71;27;42;16;67;59;17;34;46;22
2020-10-12 09:45:00;78;77;28;51;15;80;85;27;35;47;18
2020-10-12 10:00:00;79;75;27;48;19;75;80;33;32;54;31
2020-10-12 10:15:00;80;102;30;44;21;64;79;23;30;46;27
2020-10-12 10:30:00;78;93;21;48;12;82;90;14;26;42;25
2020-10-12 10:45:00;79;98;28;39;21;63;86;14;30;53;25
2020-10-12 11:00:00;82;112;32;43;19;79;95;27;23;54;30
2020-10-12 11:15:00;91;109;20;46;14;69;80;19;41;62;28
2020-10-12 11:30:00;92;101;24;47;20;59;81;28;42;47;17
2020-10-12 11:45:00;82;106;26;46;13;83;87;21;27;48;26
2020-10-12 12:00:00;75;102;25;47;15;69;70;31;39;50;21
2020-10-12 12:15:00;91;123;33;57;13;69;79;32;41;62;23
2020-10-12 12:30:00;80;89;30;40;15;77;89;26;30;56;21
2020-10-12 12:45:00;88;108;34;40;23;74;86;26;29;50;25
2020-10-12 13:00:00;98;99;30;34;18;94;112;23;28;52;23
2020-10-12 13:15:00;92;84;33;35;16;110;136;16;31;64;31
2020-10-12 13:30:00;115;125;42;51;15;125;154;24;27;51;25
2020-10-12 13:45:00;113;128;29;63;19;93;123;17;32;61;29
2020-10-12 14:00:00;118;140;31;53;13;97;105;24;27;56;18
2020-10-12 14:15:00;138;158;34;57;17;83;88;24;27;50;15
2020-10-12 14:30:00;176;190;44;64;26;78;84;27;32;61;20
2020-10-12 14:45:00;127;150;28;63;19;86;70;15;36;57;20
2020-10-12 15:00:00;125;138;35;60;16;83;74;24;29;55;14
2020-10-12 15:15:00;134;163;28;43;16;74;74;26;35;53;20
2020-10-12 15:30:00;146;172;28;61;21;91;87;36;47;72;28
2020-10-12 15:45:00;153;177;39;57;30;83;82;20;26;54;25
2020-10-12 16:00:00;153;179;39;54;21;81;87;28;39;71;31
2020-10-12 16:15:00;149;170;39;60;19;86;93;30;40;81;33
2020-10-12 16:30:00;140;154;35;56;25;85;83;30;34;56;26
2020-10-12 16:45:00;145;158;51;72;22;92;96;30;47;78;29
2020-10-12 17:00:00;156;171;38;58;20;92;77;32;45;70;32
2020-10-12 17:15:00;158;161;42;55;15;81;82;28;44;76;33
2020-10-12 17:30:00;152;161;35;58;27;80;63;24;41;61;26
2020-10-12 17:45:00;125;154;27;49;16;89;77;27;40;55;24
2020-10-12 18:00:00;120;153;33;45;12;73;78;26;37;53;21
2020-10-12 18:15:00;120;124;29;38;11;79;75;28;37;61;20
2020-10-12 18:30:00;78;103;32;44;12;69;66;21;30;46;20
