DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-01-19 00:00:00;18;3;1;11;7;17;10;0;0
2020-01-19 00:15:00;21;13;5;8;1;20;11;1;1
2020-01-19 00:30:00;26;3;2;7;6;15;12;1;1
2020-01-19 00:45:00;26;10;6;6;5;6;15;2;2
2020-01-19 01:00:00;23;3;1;3;3;11;8;1;1
2020-01-19 01:15:00;23;6;2;9;4;7;7;4;4
2020-01-19 01:30:00;23;9;0;9;5;8;3;1;1
2020-01-19 01:45:00;22;8;2;14;2;8;6;4;4
2020-01-19 02:00:00;17;4;3;6;2;10;5;0;0
2020-01-19 02:15:00;18;3;4;6;2;5;4;1;1
2020-01-19 02:30:00;11;4;1;8;1;11;2;1;1
2020-01-19 02:45:00;17;3;1;2;2;8;2;0;0
2020-01-19 03:00:00;18;2;1;4;1;4;1;0;0
2020-01-19 03:15:00;12;3;0;2;1;5;6;1;1
2020-01-19 03:30:00;11;7;1;1;2;4;4;0;0
2020-01-19 03:45:00;13;3;0;1;2;5;3;0;0
2020-01-19 04:00:00;13;1;2;1;0;6;4;0;0
2020-01-19 04:15:00;7;3;1;3;1;5;0;0;0
2020-01-19 04:30:00;3;3;0;6;3;4;3;1;1
2020-01-19 04:45:00;5;2;1;3;0;3;2;0;0
2020-01-19 05:00:00;2;3;1;5;1;7;7;4;4
2020-01-19 05:15:00;6;8;3;1;1;9;4;2;2
2020-01-19 05:30:00;14;7;2;5;1;17;6;0;0
2020-01-19 05:45:00;7;4;2;13;4;11;8;2;2
2020-01-19 06:00:00;10;2;1;3;2;6;6;0;0
2020-01-19 06:15:00;11;3;3;3;4;14;5;0;0
2020-01-19 06:30:00;6;1;0;4;1;8;4;1;1
2020-01-19 06:45:00;7;4;1;3;1;3;7;2;3
2020-01-19 07:00:00;3;1;0;4;5;6;4;2;1
2020-01-19 07:15:00;9;7;1;4;2;6;4;5;5
2020-01-19 07:30:00;16;5;1;1;6;10;8;2;2
2020-01-19 07:45:00;12;3;1;11;0;11;18;3;3
2020-01-19 08:00:00;13;3;1;6;0;15;10;5;4
2020-01-19 08:15:00;13;2;2;13;2;20;6;2;2
2020-01-19 08:30:00;18;4;6;15;1;7;11;4;4
2020-01-19 08:45:00;30;7;8;16;4;30;25;3;3
2020-01-19 09:00:00;23;4;5;17;7;24;21;5;5
2020-01-19 09:15:00;20;10;11;16;5;21;27;3;3
2020-01-19 09:30:00;24;16;5;12;11;27;28;9;9
2020-01-19 09:45:00;34;13;5;28;16;42;38;9;9
2020-01-19 10:00:00;39;14;8;27;12;37;34;4;4
