DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-09-03 00:00:00;3;7;7;1;0;1;5;5
2019-09-03 00:15:00;3;4;4;1;2;2;9;9
2019-09-03 00:30:00;0;6;6;0;1;6;5;7
2019-09-03 00:45:00;6;10;10;1;3;7;8;6
2019-09-03 01:00:00;3;6;6;2;2;3;1;0
2019-09-03 01:15:00;1;5;5;1;3;5;5;1
2019-09-03 01:30:00;0;2;2;0;0;1;4;1
2019-09-03 01:45:00;1;2;3;0;1;1;2;2
2019-09-03 02:00:00;1;1;1;0;0;1;2;1
2019-09-03 02:15:00;2;5;6;2;2;3;4;0
2019-09-03 02:30:00;2;1;1;1;0;2;0;0
2019-09-03 02:45:00;1;1;2;1;1;2;3;2
2019-09-03 03:00:00;1;0;0;0;0;0;3;3
2019-09-03 03:15:00;1;1;1;2;2;0;4;1
2019-09-03 03:30:00;3;3;2;1;2;4;2;1
2019-09-03 03:45:00;4;4;4;3;4;2;2;0
2019-09-03 04:00:00;1;1;1;2;1;2;3;3
2019-09-03 04:15:00;3;7;7;2;4;2;2;0
2019-09-03 04:30:00;2;9;9;3;3;8;6;2
2019-09-03 04:45:00;8;22;23;7;9;9;11;7
2019-09-03 05:00:00;12;27;27;5;11;4;16;12
2019-09-03 05:15:00;53;94;98;5;12;13;27;9
2019-09-03 05:30:00;50;81;81;6;15;18;56;14
2019-09-03 05:45:00;71;94;93;24;29;21;52;29
2019-09-03 06:00:00;51;64;63;15;34;21;32;23
2019-09-03 06:15:00;82;99;94;20;35;22;38;29
2019-09-03 06:30:00;120;98;100;13;26;15;44;41
2019-09-03 06:45:00;103;94;97;7;13;24;65;34
2019-09-03 07:00:00;112;104;102;4;18;22;54;34
2019-09-03 07:15:00;131;124;116;7;11;19;52;43
2019-09-03 07:30:00;134;107;110;12;19;30;83;57
2019-09-03 07:45:00;135;104;98;16;21;31;69;68
2019-09-03 08:00:00;112;80;80;13;15;21;48;53
2019-09-03 08:15:00;125;90;94;19;29;32;67;44
