DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-08-12 00:00:00;1;2;3;1;6;13;13;4;5;6;8;1;9;19;12;1;0;0;24;0;0;0;0;0
2019-08-12 00:15:00;5;7;7;3;2;6;5;3;3;3;7;2;4;11;10;3;0;0;30;0;0;0;0;0
2019-08-12 00:30:00;0;1;3;2;2;14;10;6;4;1;11;1;3;9;8;0;0;0;30;0;0;0;0;0
2019-08-12 00:45:00;0;5;3;2;1;8;6;2;5;1;9;3;10;15;5;0;0;0;30;0;0;0;0;0
2019-08-12 01:00:00;1;2;0;0;1;7;5;1;3;3;3;3;5;13;7;0;0;0;34;0;0;0;0;0
2019-08-12 01:15:00;0;3;3;0;0;6;7;1;4;1;5;3;7;17;10;1;0;0;39;0;0;0;0;0
2019-08-12 01:30:00;0;0;1;0;1;6;6;2;4;1;3;3;2;11;10;0;0;0;39;0;0;0;0;0
2019-08-12 01:45:00;0;2;1;0;3;4;8;5;4;2;3;1;7;17;9;0;0;0;39;0;0;0;0;0
2019-08-12 02:00:00;0;0;0;0;0;0;1;2;6;0;7;3;4;12;13;1;0;0;39;0;0;0;0;0
2019-08-12 02:15:00;0;0;2;2;1;1;2;0;2;0;4;0;2;7;5;0;0;0;39;0;0;0;0;0
2019-08-12 02:30:00;0;0;0;0;2;6;5;4;5;1;0;0;5;9;3;0;0;0;36;0;0;0;0;0
2019-08-12 02:45:00;0;1;0;0;2;12;3;3;3;1;2;1;1;7;6;0;0;0;39;0;0;0;0;0
2019-08-12 03:00:00;0;0;2;3;1;1;1;3;7;1;4;1;3;10;7;0;0;0;39;0;0;0;0;0
2019-08-12 03:15:00;0;1;0;1;1;6;4;1;5;1;2;0;1;7;6;0;0;0;39;0;0;0;0;0
2019-08-12 03:30:00;0;0;0;0;3;7;2;1;4;0;1;0;2;7;8;1;0;0;39;0;0;0;0;0
2019-08-12 03:45:00;0;1;2;2;2;8;0;1;6;3;5;0;4;11;9;0;0;0;39;0;0;0;0;0
2019-08-12 04:00:00;0;0;3;0;0;4;6;1;4;3;6;0;5;16;8;0;0;0;39;0;0;0;0;0
2019-08-12 04:15:00;1;0;1;1;1;6;4;0;2;2;7;2;11;19;8;0;0;0;36;0;0;0;0;0
2019-08-12 04:30:00;1;1;3;1;1;9;6;2;5;0;3;1;7;26;16;0;0;0;39;0;0;0;0;0
2019-08-12 04:45:00;1;0;2;2;3;4;5;2;6;1;15;4;14;35;24;0;0;0;39;0;0;0;0;0
2019-08-12 05:00:00;1;0;1;1;2;11;8;6;9;4;7;7;12;30;18;0;0;0;30;0;0;0;0;0
2019-08-12 05:15:00;3;3;3;3;2;12;4;2;8;4;17;12;24;60;45;2;0;0;30;0;0;0;0;0
2019-08-12 05:30:00;2;4;7;3;3;27;20;9;10;12;33;28;31;75;61;3;0;0;30;0;0;0;0;0
2019-08-12 05:45:00;4;3;4;11;7;20;18;16;10;15;43;28;29;73;57;1;0;0;30;0;0;0;0;0
2019-08-12 06:00:00;1;7;17;7;9;24;19;12;8;14;26;20;40;83;62;5;0;0;30;0;0;0;0;0
2019-08-12 06:15:00;5;9;9;12;13;51;20;20;11;17;36;34;35;78;74;15;0;0;30;0;0;0;0;0
2019-08-12 06:30:00;7;13;19;14;16;55;35;12;16;28;61;56;60;102;101;16;0;0;30;0;0;0;0;0
2019-08-12 06:45:00;6;5;12;15;20;54;39;20;18;35;61;59;56;74;76;8;0;0;30;0;0;0;0;0
2019-08-12 07:00:00;6;8;11;19;19;55;46;21;20;33;46;44;54;96;83;19;0;0;30;0;0;0;0;0
2019-08-12 07:15:00;5;8;12;14;22;63;61;32;29;45;60;53;54;93;78;23;0;0;30;0;0;0;0;0
2019-08-12 07:30:00;10;13;15;31;33;67;52;21;25;51;64;54;61;85;76;21;0;0;30;0;0;0;0;0
2019-08-12 07:45:00;8;15;20;16;30;63;58;35;32;50;62;50;74;72;79;23;0;0;30;0;0;0;0;0
2019-08-12 08:00:00;6;12;20;22;37;56;59;29;27;35;59;45;47;89;78;19;0;0;30;0;0;0;0;0
2019-08-12 08:15:00;6;8;21;20;32;53;37;34;29;46;45;53;61;98;83;18;0;0;30;0;0;0;0;0
2019-08-12 08:30:00;14;13;19;16;22;56;58;26;23;49;57;48;71;83;68;12;0;0;30;0;0;0;0;0
2019-08-12 08:45:00;10;10;28;17;23;50;41;39;33;35;43;39;75;99;93;18;0;0;30;0;0;0;0;0
2019-08-12 09:00:00;12;17;24;23;24;57;54;41;26;45;61;45;79;101;76;18;0;0;30;0;0;0;0;0
2019-08-12 09:15:00;10;14;19;15;28;58;59;25;28;35;50;41;65;89;87;14;0;0;30;0;0;0;0;0
2019-08-12 09:30:00;15;18;30;22;22;58;61;40;34;43;53;50;65;89;77;21;0;0;30;0;0;0;0;0
2019-08-12 09:45:00;15;24;20;20;24;74;66;41;39;42;54;57;72;95;94;22;0;0;30;0;0;0;0;0
2019-08-12 10:00:00;12;14;28;20;14;68;63;40;31;36;55;48;74;95;68;15;0;0;30;0;0;0;0;0
2019-08-12 10:15:00;10;13;25;25;20;63;69;42;33;28;48;46;83;86;81;24;0;0;30;0;0;0;0;0
2019-08-12 10:30:00;16;18;29;29;15;51;55;41;40;56;54;41;74;86;82;28;0;0;30;0;0;0;0;0
2019-08-12 10:45:00;18;25;30;27;27;89;68;48;44;33;53;43;104;113;89;15;0;0;30;0;0;0;0;0
2019-08-12 11:00:00;13;22;32;20;23;63;69;46;40;42;56;50;82;99;89;12;0;0;30;0;0;0;0;0
2019-08-12 11:15:00;26;18;30;22;28;74;67;41;41;40;54;53;92;112;82;13;0;0;30;0;0;0;0;0
2019-08-12 11:30:00;14;18;29;25;20;71;70;41;33;31;55;42;84;91;74;11;0;0;26;0;0;0;0;0
2019-08-12 11:45:00;19;18;28;20;25;68;72;45;41;39;63;47;100;126;84;15;0;0;30;0;0;0;0;0
2019-08-12 12:00:00;22;16;28;22;18;80;61;42;44;29;55;41;84;100;87;7;0;0;30;0;0;0;0;0
2019-08-12 12:15:00;10;15;22;20;23;73;72;52;48;28;52;56;75;103;95;13;0;0;30;0;0;0;0;0
2019-08-12 12:30:00;17;20;31;28;24;84;83;43;39;39;57;55;101;112;91;16;0;0;30;0;0;0;0;0
2019-08-12 12:45:00;21;16;33;26;20;71;61;37;34;41;51;41;92;128;91;10;0;0;30;0;0;0;0;0
2019-08-12 13:00:00;16;20;31;25;22;67;68;39;35;26;59;50;82;110;92;12;0;0;30;0;0;0;0;0
2019-08-12 13:15:00;13;16;29;26;20;73;76;32;31;21;50;43;87;96;92;14;0;0;30;0;0;0;0;0
2019-08-12 13:30:00;13;13;27;22;16;67;73;34;40;32;46;48;93;103;80;16;0;0;30;0;0;0;0;0
2019-08-12 13:45:00;19;19;31;22;28;93;80;40;41;33;52;50;89;101;97;21;0;0;30;0;0;0;0;0
2019-08-12 14:00:00;20;20;30;20;17;80;72;49;45;42;60;49;92;103;88;15;0;0;30;0;0;0;0;0
2019-08-12 14:15:00;17;22;33;20;19;74;56;55;52;30;52;46;97;98;77;9;0;0;30;0;0;0;0;0
2019-08-12 14:30:00;19;24;34;19;22;82;87;41;48;28;51;46;90;90;89;18;0;0;30;0;0;0;0;0
2019-08-12 14:45:00;15;25;36;29;25;87;99;60;49;34;64;62;88;92;71;15;0;0;30;0;0;0;0;0
2019-08-12 15:00:00;21;20;36;24;21;78;77;42;45;36;48;39;85;93;75;11;0;0;27;0;0;0;0;0
2019-08-12 15:15:00;22;29;34;26;23;89;99;53;54;36;49;47;119;129;94;13;0;0;30;0;0;0;0;0
2019-08-12 15:30:00;22;19;38;16;25;109;94;56;53;37;57;51;116;113;96;10;0;0;30;0;0;0;0;0
2019-08-12 15:45:00;24;22;36;25;28;82;91;50;51;34;49;46;99;105;107;17;0;0;30;0;0;0;0;0
2019-08-12 16:00:00;26;30;48;24;26;81;97;59;51;40;58;47;102;120;95;10;0;0;30;0;0;0;0;0
2019-08-12 16:15:00;25;26;49;42;27;106;116;57;54;34;41;39;106;102;99;15;0;0;30;0;0;0;0;0
2019-08-12 16:30:00;42;29;38;41;28;104;108;64;62;34;57;52;113;102;103;14;0;0;30;0;0;0;0;0
2019-08-12 16:45:00;22;23;35;32;28;105;104;66;49;34;52;49;109;131;94;8;0;0;30;0;0;0;0;0
2019-08-12 17:00:00;29;24;40;29;19;92;106;63;53;39;63;65;97;90;90;18;0;0;30;0;0;0;0;0
2019-08-12 17:15:00;30;21;44;30;26;111;111;68;61;37;63;51;108;119;97;13;0;0;30;0;0;0;0;0
2019-08-12 17:30:00;28;26;48;33;29;92;94;60;50;35;57;46;129;117;91;12;0;0;30;0;0;0;0;0
2019-08-12 17:45:00;20;26;48;34;22;86;97;38;33;29;53;50;115;132;104;13;0;0;30;0;0;0;0;0
2019-08-12 18:00:00;24;18;28;19;19;90;98;44;46;18;56;56;96;96;73;11;0;0;27;0;0;0;0;0
2019-08-12 18:15:00;18;14;37;19;23;74;92;48;55;35;43;35;111;120;99;11;0;0;30;0;0;0;0;0
2019-08-12 18:30:00;17;19;30;21;16;87;99;48;44;15;50;45;97;113;82;7;0;0;30;0;0;0;0;0
2019-08-12 18:45:00;16;20;24;19;25;63;81;34;35;33;44;40;56;86;67;9;0;0;30;0;0;0;0;0
2019-08-12 19:00:00;18;13;24;15;14;68;68;28;26;22;51;42;84;103;77;11;0;0;30;0;0;0;0;0
2019-08-12 19:15:00;12;15;26;21;12;53;65;24;22;14;41;27;88;105;78;11;0;0;30;0;0;0;0;0
2019-08-12 19:30:00;16;22;32;16;16;57;50;22;26;19;39;31;72;110;69;12;0;0;30;0;0;0;0;0
2019-08-12 19:45:00;22;11;20;15;19;48;54;23;27;16;31;26;65;91;72;10;0;0;30;0;0;0;0;0
2019-08-12 20:00:00;13;10;22;14;12;36;40;27;25;14;33;24;83;74;66;6;0;0;30;0;0;0;0;0
2019-08-12 20:15:00;11;10;15;9;12;55;50;21;29;18;24;18;57;86;57;8;0;0;30;0;0;0;0;0
2019-08-12 20:30:00;12;16;19;9;9;34;35;19;18;18;19;15;40;72;54;7;0;0;30;0;0;0;0;0
2019-08-12 20:45:00;9;10;11;6;10;34;37;11;18;13;20;12;56;81;58;5;0;0;30;0;0;0;0;0
2019-08-12 21:00:00;7;11;12;15;3;21;25;18;20;15;25;17;39;68;52;5;0;0;30;0;0;0;0;0
2019-08-12 21:15:00;7;8;13;10;3;25;33;15;16;5;24;15;50;69;44;1;0;0;30;0;0;0;0;0
2019-08-12 21:30:00;9;7;6;7;9;38;37;10;19;5;32;15;42;68;47;2;0;0;33;0;0;0;0;0
2019-08-12 21:45:00;3;4;9;8;5;23;23;17;14;10;13;15;44;69;39;4;0;0;27;0;0;0;0;0
2019-08-12 22:00:00;6;12;8;11;3;18;23;18;19;7;16;8;45;70;43;1;0;1;30;0;0;0;0;0
2019-08-12 22:15:00;6;13;15;11;8;25;32;7;18;5;17;11;28;44;22;4;0;0;30;0;0;0;0;0
2019-08-12 22:30:00;2;6;10;4;4;18;17;6;14;2;17;12;48;59;24;0;0;0;30;0;0;0;0;0
2019-08-12 22:45:00;4;6;8;2;2;20;24;9;10;8;7;5;31;49;26;3;0;0;30;0;0;0;0;0
2019-08-12 23:00:00;7;5;11;4;1;16;15;10;10;4;8;7;31;46;25;0;0;0;30;0;0;0;0;0
2019-08-12 23:15:00;4;8;5;2;1;12;14;6;10;2;13;7;14;30;21;0;0;0;30;0;0;0;0;0
2019-08-12 23:30:00;2;4;6;6;3;12;8;7;10;1;9;4;10;19;9;0;0;0;30;0;0;0;0;0
2019-08-12 23:45:00;2;4;5;2;4;18;8;4;2;2;9;10;9;19;11;1;0;0;30;0;0;0;0;0
