DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-02-04 00:00:00;3;4;3;4;3;2;0;0
2020-02-04 00:15:00;2;2;1;0;1;3;0;3
2020-02-04 00:30:00;1;4;1;2;3;1;0;2
2020-02-04 00:45:00;1;5;3;0;0;3;0;5
2020-02-04 01:00:00;1;4;2;2;1;3;0;3
2020-02-04 01:15:00;2;5;3;2;1;0;0;0
2020-02-04 01:30:00;2;1;1;4;1;1;0;0
2020-02-04 01:45:00;0;0;0;4;4;2;0;0
2020-02-04 02:00:00;0;0;1;3;1;0;0;1
2020-02-04 02:15:00;1;2;0;1;1;2;0;0
2020-02-04 02:30:00;1;1;0;0;1;0;0;0
2020-02-04 02:45:00;1;1;1;2;3;2;0;0
2020-02-04 03:00:00;2;2;1;0;3;3;0;3
2020-02-04 03:15:00;1;0;0;2;1;0;0;1
2020-02-04 03:30:00;2;2;1;0;1;1;0;0
2020-02-04 03:45:00;4;1;3;0;1;1;0;0
2020-02-04 04:00:00;1;1;1;5;4;0;0;2
2020-02-04 04:15:00;4;4;2;1;1;0;0;2
2020-02-04 04:30:00;3;8;8;0;2;2;0;3
2020-02-04 04:45:00;5;11;10;7;5;7;0;5
2020-02-04 05:00:00;10;20;35;10;6;14;0;7
2020-02-04 05:15:00;20;36;85;6;3;43;0;24
2020-02-04 05:30:00;30;38;69;13;9;28;0;13
2020-02-04 05:45:00;51;50;87;60;27;22;0;25
2020-02-04 06:00:00;35;29;67;37;27;23;0;18
2020-02-04 06:15:00;42;29;75;23;36;29;0;24
2020-02-04 06:30:00;53;49;78;19;66;41;0;30
2020-02-04 06:45:00;62;44;116;17;39;36;0;44
2020-02-04 07:00:00;87;53;118;23;59;39;0;51
2020-02-04 07:15:00;114;63;109;24;59;50;0;49
2020-02-04 07:30:00;119;77;116;33;68;67;0;71
2020-02-04 07:45:00;131;105;101;26;42;55;0;74
2020-02-04 08:00:00;103;72;116;25;45;67;0;62
2020-02-04 08:15:00;86;61;108;36;42;56;0;71
2020-02-04 08:30:00;60;44;49;22;29;38;0;44
2020-02-04 08:45:00;
2020-02-04 09:00:00;29;19;22;14;43;18;0;28
2020-02-04 09:15:00;67;45;23;29;41;34;0;26
2020-02-04 09:30:00;61;32;37;27;38;27;0;32
2020-02-04 09:45:00;38;23;26;15;17;21;0;23
2020-02-04 10:00:00;63;44;33;30;35;29;0;37
2020-02-04 10:15:00;45;44;22;30;42;34;0;48
2020-02-04 10:30:00;61;37;34;27;45;50;0;35
2020-02-04 10:45:00;58;42;20;32;33;38;0;41
2020-02-04 11:00:00;61;40;29;29;31;39;0;34
2020-02-04 11:15:00;61;32;29;19;58;35;0;39
2020-02-04 11:30:00;53;44;20;28;44;35;0;41
2020-02-04 11:45:00;49;38;15;27;68;24;0;52
2020-02-04 12:00:00;55;40;30;32;57;39;0;45
2020-02-04 12:15:00;65;36;31;30;24;33;0;38
2020-02-04 12:30:00;50;38;35;29;30;34;0;42
2020-02-04 12:45:00;72;43;35;31;42;40;0;44
2020-02-04 13:00:00;66;66;48;40;43;49;0;50
2020-02-04 13:15:00;64;51;50;25;47;52;0;54
2020-02-04 13:30:00;63;47;57;32;31;48;0;56
2020-02-04 13:45:00;60;50;63;30;34;50;0;34
2020-02-04 14:00:00;45;58;33;55;61;38;0;45
2020-02-04 14:15:00;65;38;23;65;65;29;0;40
2020-02-04 14:30:00;67;61;26;64;72;44;0;59
2020-02-04 14:45:00;78;68;34;47;48;42;0;48
2020-02-04 15:00:00;75;55;28;64;54;44;0;66
2020-02-04 15:15:00;79;71;22;82;70;45;0;54
2020-02-04 15:30:00;75;70;30;53;70;44;0;52
2020-02-04 15:45:00;94;60;23;70;73;55;0;78
2020-02-04 16:00:00;82;77;30;70;53;56;0;98
2020-02-04 16:15:00;80;73;35;63;47;34;0;63
2020-02-04 16:30:00;94;73;26;67;66;52;0;71
2020-02-04 16:45:00;93;82;27;62;90;39;0;60
2020-02-04 17:00:00;78;71;24;68;112;45;0;66
2020-02-04 17:15:00;84;78;23;75;109;48;0;74
2020-02-04 17:30:00;71;59;32;79;88;43;0;53
2020-02-04 17:45:00;75;56;27;51;48;45;0;60
2020-02-04 18:00:00;63;57;31;63;62;40;0;65
2020-02-04 18:15:00;54;53;34;47;47;47;0;51
2020-02-04 18:30:00;33;60;26;72;37;31;0;40
2020-02-04 18:45:00;49;37;26;62;28;26;0;35
2020-02-04 19:00:00;36;37;22;47;30;27;0;36
2020-02-04 19:15:00;35;26;19;45;51;18;0;37
2020-02-04 19:30:00;40;26;14;41;25;25;0;31
2020-02-04 19:45:00;30;17;27;23;21;24;0;23
2020-02-04 20:00:00;28;23;18;18;14;21;0;22
2020-02-04 20:15:00;23;22;16;26;11;23;0;20
2020-02-04 20:30:00;35;17;21;19;22;16;0;16
2020-02-04 20:45:00;26;18;30;14;10;16;0;15
2020-02-04 21:00:00;20;19;36;15;13;27;0;24
2020-02-04 21:15:00;20;11;34;7;9;21;0;17
2020-02-04 21:30:00;15;12;22;16;12;30;0;13
2020-02-04 21:45:00;17;13;9;42;41;15;0;9
2020-02-04 22:00:00;30;19;27;68;39;11;0;20
2020-02-04 22:15:00;16;15;19;28;22;15;0;15
2020-02-04 22:30:00;13;12;18;13;27;13;0;12
2020-02-04 22:45:00;11;12;11;8;21;7;0;7
2020-02-04 23:00:00;12;7;2;6;3;9;0;5
2020-02-04 23:15:00;3;4;4;4;7;3;0;2
2020-02-04 23:30:00;2;0;4;7;4;4;0;4
