DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-02-25 00:00:00;3;3;3;1;2;4;0;2
2020-02-25 00:15:00;2;4;3;4;3;8;0;3
2020-02-25 00:30:00;1;3;1;3;4;1;0;0
2020-02-25 00:45:00;1;3;2;1;4;4;0;1
2020-02-25 01:00:00;2;5;3;0;1;6;0;2
2020-02-25 01:15:00;2;1;1;2;3;1;0;3
2020-02-25 01:30:00;2;0;0;1;1;2;0;0
2020-02-25 01:45:00;0;1;1;4;2;0;0;0
2020-02-25 02:00:00;0;1;0;0;3;2;0;1
2020-02-25 02:15:00;0;1;1;0;2;0;0;1
2020-02-25 02:30:00;3;1;0;1;1;0;0;0
2020-02-25 02:45:00;0;1;2;0;0;1;0;1
2020-02-25 03:00:00;4;2;1;1;2;2;0;1
2020-02-25 03:15:00;1;3;0;2;3;1;0;0
2020-02-25 03:30:00;1;1;1;1;3;3;0;0
2020-02-25 03:45:00;1;3;3;3;3;1;0;1
2020-02-25 04:00:00;5;2;0;3;2;0;0;2
2020-02-25 04:15:00;4;5;4;0;0;2;0;3
2020-02-25 04:30:00;0;2;0;0;1;1;0;0
2020-02-25 04:45:00;2;5;9;2;2;1;0;2
2020-02-25 05:00:00;10;15;14;9;2;12;0;6
2020-02-25 05:15:00;13;35;63;11;4;18;0;10
2020-02-25 05:30:00;33;34;61;19;17;25;0;10
2020-02-25 05:45:00;51;28;80;32;22;24;0;19
2020-02-25 06:00:00;44;35;63;33;24;12;0;15
2020-02-25 06:15:00;33;37;83;18;26;23;0;13
2020-02-25 06:30:00;55;47;85;16;19;37;0;30
2020-02-25 06:45:00;47;40;103;16;26;21;0;28
2020-02-25 07:00:00;54;38;85;13;32;34;0;39
2020-02-25 07:15:00;55;41;108;21;32;37;0;37
2020-02-25 07:30:00;64;52;107;20;26;58;0;56
2020-02-25 07:45:00;63;50;78;28;22;37;0;49
2020-02-25 08:00:00;57;47;88;25;34;32;0;34
2020-02-25 08:15:00;59;41;68;26;36;39;0;34
2020-02-25 08:30:00;64;44;71;23;36;31;0;41
2020-02-25 08:45:00;60;49;39;20;31;37;0;45
2020-02-25 09:00:00;45;40;36;17;23;31;0;30
2020-02-25 09:15:00;53;38;32;21;37;24;0;25
2020-02-25 09:30:00;48;45;31;25;90;27;0;32
2020-02-25 09:45:00;53;55;29;30;42;24;0;38
2020-02-25 10:00:00;48;27;20;30;36;42;0;41
2020-02-25 10:15:00;54;36;25;32;24;25;0;47
2020-02-25 10:30:00;59;35;16;24;25;24;0;36
2020-02-25 10:45:00;59;41;32;29;37;38;0;46
2020-02-25 11:00:00;61;39;27;35;63;25;0;33
2020-02-25 11:15:00;45;49;16;26;22;37;0;43
2020-02-25 11:30:00;53;31;25;34;30;20;0;43
2020-02-25 11:45:00;55;44;30;27;33;41;0;38
2020-02-25 12:00:00;54;44;31;45;44;47;0;69
2020-02-25 12:15:00;60;52;33;37;34;37;0;60
2020-02-25 12:30:00;51;47;22;23;16;31;0;37
2020-02-25 12:45:00;40;39;29;39;43;33;0;46
2020-02-25 13:00:00;35;37;17;31;54;26;0;41
2020-02-25 13:15:00;53;47;41;38;26;41;0;53
2020-02-25 13:30:00;49;45;52;32;70;42;0;47
2020-02-25 13:45:00;52;62;60;29;34;33;0;45
2020-02-25 14:00:00;50;39;38;39;60;25;0;53
2020-02-25 14:15:00;54;52;24;74;52;39;0;42
2020-02-25 14:30:00;57;41;26;58;39;9;0;63
2020-02-25 14:45:00;58;48;26;37;31;1;0;41
2020-02-25 15:00:00;43;40;22;53;25;0;0;35
2020-02-25 15:15:00;46;35;17;75;45;0;0;37
2020-02-25 15:30:00;57;48;17;53;49;19;0;38
2020-02-25 15:45:00;65;56;19;57;38;20;0;41
2020-02-25 16:00:00;47;62;12;51;33;28;0;42
2020-02-25 16:15:00;71;66;17;52;41;35;0;51
2020-02-25 16:30:00;71;68;17;52;60;32;0;48
2020-02-25 16:45:00;66;56;34;57;55;30;0;43
2020-02-25 17:00:00;54;58;15;48;39;42;0;46
2020-02-25 17:15:00;57;49;22;61;38;36;0;45
2020-02-25 17:30:00;51;39;23;49;44;22;0;42
2020-02-25 17:45:00;59;35;24;51;38;33;0;43
2020-02-25 18:00:00;51;46;23;56;31;20;0;38
2020-02-25 18:15:00;53;37;26;60;47;29;0;47
2020-02-25 18:30:00;40;43;24;53;36;23;0;30
2020-02-25 18:45:00;46;30;18;51;36;23;0;39
2020-02-25 19:00:00;42;38;15;30;24;30;0;27
2020-02-25 19:15:00;33;25;22;41;36;31;0;28
2020-02-25 19:30:00;28;24;20;26;21;21;0;22
2020-02-25 19:45:00;34;20;17;32;16;17;0;23
2020-02-25 20:00:00;29;21;22;22;16;23;0;26
2020-02-25 20:15:00;26;22;16;26;28;20;0;27
2020-02-25 20:30:00;29;20;14;10;13;12;0;23
2020-02-25 20:45:00;32;18;20;17;8;12;0;14
2020-02-25 21:00:00;38;18;24;7;9;19;0;19
2020-02-25 21:15:00;21;15;24;8;6;18;0;21
2020-02-25 21:30:00;31;16;26;21;9;13;0;12
2020-02-25 21:45:00;20;16;14;44;20;14;0;11
2020-02-25 22:00:00;26;18;16;43;41;13;0;22
2020-02-25 22:15:00;16;8;20;18;11;6;0;5
2020-02-25 22:30:00;18;14;18;15;13;9;0;16
2020-02-25 22:45:00;13;12;5;14;15;5;0;12
2020-02-25 23:00:00;9;8;12;5;5;10;0;7
2020-02-25 23:15:00;7;6;11;13;8;10;0;9
2020-02-25 23:30:00;9;5;6;4;4;3;0;4
