DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-05-07 00:00:00;5;0;0;0;8;0;0;0;0;0;0;0;0
2020-05-07 00:15:00;5;0;1;2;12;0;0;0;0;0;0;0;0
2020-05-07 00:30:00;6;0;0;0;14;0;0;0;0;0;0;0;0
2020-05-07 00:45:00;6;1;0;0;9;0;0;0;0;0;0;0;0
2020-05-07 01:00:00;2;0;0;0;6;0;0;0;0;0;0;0;0
2020-05-07 01:15:00;7;1;0;0;7;0;0;0;0;0;0;0;0
2020-05-07 01:30:00;8;0;0;1;4;0;0;0;0;0;0;0;0
2020-05-07 01:45:00;6;0;0;0;3;2;0;0;0;0;0;0;0
2020-05-07 02:00:00;6;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-07 02:15:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-05-07 02:30:00;7;1;1;0;6;0;0;0;0;0;0;0;0
2020-05-07 02:45:00;4;0;0;0;5;0;0;0;0;0;0;0;0
2020-05-07 03:00:00;6;0;0;1;6;1;0;0;0;0;0;0;0
2020-05-07 03:15:00;5;0;0;0;10;1;0;0;0;0;0;0;0
2020-05-07 03:30:00;3;0;1;0;7;0;0;0;0;0;0;0;0
2020-05-07 03:45:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2020-05-07 04:00:00;8;0;0;0;9;0;0;0;0;0;0;0;0
2020-05-07 04:15:00;8;0;0;0;8;0;0;0;0;0;0;0;0
2020-05-07 04:30:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2020-05-07 04:45:00;14;0;0;0;16;0;0;0;0;0;0;0;0
2020-05-07 05:00:00;20;1;0;2;15;0;0;0;0;0;0;0;0
2020-05-07 05:15:00;31;2;0;1;31;0;0;0;0;0;0;0;0
2020-05-07 05:30:00;62;2;1;3;46;0;0;0;0;0;0;0;0
2020-05-07 05:45:00;54;2;1;1;62;0;0;0;0;0;0;0;0
2020-05-07 06:00:00;64;5;1;2;52;0;0;0;0;0;0;0;0
2020-05-07 06:15:00;93;2;1;9;62;0;0;0;0;0;0;0;0
2020-05-07 06:30:00;92;1;5;6;88;0;0;0;6;0;0;3;0
2020-05-07 06:45:00;127;8;3;1;108;1;0;0;0;0;0;0;0
2020-05-07 07:00:00;124;5;4;5;77;0;0;0;1;0;0;0;0
2020-05-07 07:15:00;137;6;7;2;89;0;0;0;13;0;0;0;0
2020-05-07 07:30:00;108;3;6;6;68;0;0;0;14;0;0;0;0
2020-05-07 07:45:00;146;8;8;7;103;0;0;3;13;0;0;0;0
2020-05-07 08:00:00;98;11;3;4;68;0;0;0;8;0;0;0;0
2020-05-07 08:15:00;95;7;9;8;93;0;0;28;0;0;0;0;0
2020-05-07 08:30:00;103;2;2;5;95;1;0;0;2;0;0;0;0
2020-05-07 08:45:00;118;7;10;4;85;0;1;0;6;0;0;2;0
2020-05-07 09:00:00;119;10;10;6;102;3;2;0;8;0;0;0;0
2020-05-07 09:15:00;110;6;11;5;119;3;2;9;0;0;0;0;0
2020-05-07 09:30:00;120;7;4;10;105;5;1;0;12;0;0;0;0
2020-05-07 09:45:00;94;5;13;7;113;3;4;7;19;0;0;0;0
2020-05-07 10:00:00;120;10;8;8;124;6;6;1;14;0;0;0;0
2020-05-07 10:15:00;117;2;11;9;131;9;7;1;9;0;0;0;0
2020-05-07 10:30:00;113;8;11;7;125;4;8;1;4;0;0;0;0
2020-05-07 10:45:00;111;12;9;11;121;6;5;2;5;0;0;0;0
2020-05-07 11:00:00;113;5;8;11;101;2;11;4;2;0;0;0;0
2020-05-07 11:15:00;113;6;11;11;159;5;10;3;4;0;0;0;0
2020-05-07 11:30:00;116;7;15;8;135;15;5;2;6;0;0;0;0
2020-05-07 11:45:00;109;6;14;9;130;0;12;2;4;0;0;0;0
2020-05-07 12:00:00;99;11;13;16;114;8;10;6;6;3;0;0;0
2020-05-07 12:15:00;77;6;10;7;139;6;7;0;8;0;0;0;0
2020-05-07 12:30:00;103;6;14;7;150;8;4;2;3;0;0;0;0
2020-05-07 12:45:00;118;9;6;14;144;7;4;2;22;0;0;0;0
2020-05-07 13:00:00;114;6;14;9;127;2;5;1;18;0;0;1;0
2020-05-07 13:15:00;120;6;11;11;123;4;8;5;9;0;0;0;0
2020-05-07 13:30:00;113;4;12;5;130;7;3;0;15;0;0;0;0
2020-05-07 13:45:00;108;6;5;10;139;11;8;2;12;0;0;0;0
2020-05-07 14:00:00;128;13;13;12;149;6;10;11;10;0;0;0;0
2020-05-07 14:15:00;120;5;22;18;129;7;5;7;2;0;0;0;0
2020-05-07 14:30:00;113;7;9;9;150;6;3;2;29;0;0;0;0
2020-05-07 14:45:00;125;9;4;16;157;6;7;1;3;0;0;0;0
2020-05-07 15:00:00;105;4;9;7;134;6;8;0;6;0;0;0;0
2020-05-07 15:15:00;113;6;13;14;151;6;8;1;15;0;0;0;0
2020-05-07 15:30:00;114;5;8;10;152;10;5;2;4;0;0;0;0
2020-05-07 15:45:00;120;4;12;10;139;5;6;4;16;0;0;0;0
2020-05-07 16:00:00;113;4;8;6;162;8;16;7;5;0;0;0;0
2020-05-07 16:15:00;136;5;2;9;184;8;9;1;20;0;0;0;0
2020-05-07 16:30:00;130;7;7;15;174;9;8;6;7;0;0;0;0
2020-05-07 16:45:00;130;8;7;14;131;10;8;1;10;0;0;0;0
2020-05-07 17:00:00;106;7;8;12;172;7;9;8;18;0;0;0;0
2020-05-07 17:15:00;108;7;11;7;152;8;10;1;3;0;0;0;0
2020-05-07 17:30:00;142;4;13;11;154;6;7;0;16;0;0;0;0
2020-05-07 17:45:00;113;4;9;6;124;3;5;2;8;0;0;0;0
2020-05-07 18:00:00;91;3;13;10;130;7;6;1;5;0;0;0;0
2020-05-07 18:15:00;93;4;11;2;126;4;10;0;6;0;0;0;0
2020-05-07 18:30:00;81;2;3;6;122;6;4;4;13;0;0;0;0
2020-05-07 18:45:00;85;2;5;5;79;2;7;1;1;0;0;0;0
2020-05-07 19:00:00;80;4;1;8;102;0;5;6;8;0;0;3;0
2020-05-07 19:15:00;76;5;5;7;83;2;0;0;0;0;0;0;0
2020-05-07 19:30:00;46;1;7;10;65;0;0;3;0;0;0;0;0
2020-05-07 19:45:00;48;2;4;8;70;0;0;0;3;0;0;0;0
