DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-10-13 00:00:00;4;3;0;0;0;2;7;3;0;1;0
2020-10-13 00:15:00;14;6;1;1;0;3;15;3;0;5;0
2020-10-13 00:30:00;7;2;2;0;0;3;12;9;2;2;0
2020-10-13 00:45:00;6;2;2;2;0;2;9;4;0;2;0
2020-10-13 01:00:00;12;6;0;0;0;4;6;1;0;2;0
2020-10-13 01:15:00;6;9;1;1;0;2;7;1;0;0;0
2020-10-13 01:30:00;8;3;2;0;0;3;8;2;0;0;0
2020-10-13 01:45:00;6;0;0;1;0;1;15;0;0;1;0
2020-10-13 02:00:00;2;4;0;1;0;1;4;0;0;0;0
2020-10-13 02:15:00;6;7;0;0;0;0;5;3;0;0;0
2020-10-13 02:30:00;4;4;1;2;0;2;6;1;0;0;0
2020-10-13 02:45:00;3;3;0;0;0;1;3;1;0;0;0
2020-10-13 03:00:00;7;4;0;0;0;1;7;2;0;0;0
2020-10-13 03:15:00;8;6;0;0;0;2;7;2;0;3;0
2020-10-13 03:30:00;5;7;1;1;0;4;9;1;0;1;0
2020-10-13 03:45:00;5;3;0;1;0;2;7;2;0;0;0
2020-10-13 04:00:00;6;3;0;1;0;1;12;3;0;0;0
2020-10-13 04:15:00;6;7;2;1;1;2;16;2;0;1;0
2020-10-13 04:30:00;13;13;4;0;0;0;27;10;0;1;0
2020-10-13 04:45:00;18;12;8;2;0;2;43;13;0;3;0
2020-10-13 05:00:00;26;17;7;4;0;6;73;56;0;3;0
2020-10-13 05:15:00;36;24;11;4;1;11;118;98;0;1;0
2020-10-13 05:30:00;54;32;25;12;2;20;117;107;1;4;0
2020-10-13 05:45:00;114;38;25;30;7;38;96;104;1;5;2
2020-10-13 06:00:00;142;44;51;13;1;16;83;84;0;7;1
2020-10-13 06:15:00;104;55;50;28;10;45;115;119;0;8;1
2020-10-13 06:30:00;79;44;47;28;12;40;130;125;0;7;0
2020-10-13 06:45:00;89;50;50;35;20;58;120;119;2;9;1
2020-10-13 07:00:00;67;39;40;52;20;71;125;140;2;14;0
2020-10-13 07:15:00;61;32;26;64;30;89;114;148;1;11;0
2020-10-13 07:30:00;89;39;43;54;23;77;128;141;2;16;0
2020-10-13 07:45:00;91;51;53;48;24;71;102;113;3;12;3
2020-10-13 08:00:00;92;44;48;36;8;47;101;107;1;9;0
2020-10-13 08:15:00;88;46;39;34;11;49;97;115;1;9;1
2020-10-13 08:30:00;75;47;36;30;9;40;108;130;3;9;1
2020-10-13 08:45:00;78;40;39;24;6;34;95;103;3;8;1
2020-10-13 09:00:00;84;32;28;22;5;31;100;90;1;10;1
2020-10-13 09:15:00;77;42;30;25;10;36;106;83;2;14;0
2020-10-13 09:30:00;88;30;40;21;5;31;81;92;2;14;1
2020-10-13 09:45:00;124;39;31;31;7;42;67;67;2;11;1
2020-10-13 10:00:00;105;42;26;22;8;28;88;83;2;12;3
2020-10-13 10:15:00;92;36;30;27;4;31;80;68;1;10;0
2020-10-13 10:30:00;103;42;33;25;4;27;84;68;1;8;0
2020-10-13 10:45:00;89;30;25;12;5;17;73;74;5;10;2
2020-10-13 11:00:00;125;41;41;21;9;32;81;55;1;11;3
2020-10-13 11:15:00;139;43;40;13;6;22;89;71;3;11;1
2020-10-13 11:30:00;119;43;47;18;8;25;79;64;4;20;4
2020-10-13 11:45:00;97;36;29;16;4;22;100;65;2;9;3
2020-10-13 12:00:00;102;41;30;15;2;19;105;70;2;8;0
2020-10-13 12:15:00;130;46;48;22;7;32;91;73;0;8;0
2020-10-13 12:30:00;82;30;37;18;5;24;90;67;0;11;1
2020-10-13 12:45:00;112;48;39;19;7;26;102;81;4;21;0
2020-10-13 13:00:00;95;43;38;21;3;26;95;95;2;7;0
2020-10-13 13:15:00;115;53;50;24;5;25;111;117;4;16;3
2020-10-13 13:30:00;118;48;30;14;7;22;130;129;3;12;2
2020-10-13 13:45:00;123;51;47;20;3;24;106;104;1;12;1
2020-10-13 14:00:00;133;47;50;15;4;20;116;81;0;10;0
2020-10-13 14:15:00;193;87;82;24;12;36;89;74;2;19;2
2020-10-13 14:30:00;204;86;63;26;11;35;88;108;1;10;0
2020-10-13 14:45:00;173;73;70;23;5;32;97;70;1;12;2
2020-10-13 15:00:00;156;62;67;30;8;33;107;89;0;12;2
2020-10-13 15:15:00;174;72;71;22;8;37;92;83;1;8;2
2020-10-13 15:30:00;191;63;67;36;12;42;93;90;3;17;3
2020-10-13 15:45:00;183;82;79;27;13;37;107;96;3;11;1
2020-10-13 16:00:00;190;99;78;16;6;25;96;89;2;13;3
2020-10-13 16:15:00;179;76;68;16;5;23;105;110;1;17;1
2020-10-13 16:30:00;175;73;70;20;8;28;100;88;3;20;4
2020-10-13 16:45:00;190;93;84;32;6;37;99;87;0;18;2
2020-10-13 17:00:00;173;81;84;26;4;33;105;106;0;17;0
2020-10-13 17:15:00;176;96;88;20;4;27;104;95;4;19;0
2020-10-13 17:30:00;179;90;84;27;11;39;110;82;2;14;1
2020-10-13 17:45:00;170;80;76;27;7;29;93;78;1;19;0
2020-10-13 18:00:00;144;71;63;15;6;20;103;83;1;10;1
2020-10-13 18:15:00;112;58;56;15;2;17;90;73;0;14;0
2020-10-13 18:30:00;109;62;48;14;5;20;82;58;2;13;1
2020-10-13 18:45:00;103;50;43;13;1;11;75;54;1;9;0
2020-10-13 19:00:00;99;43;31;16;2;17;66;57;1;8;1
2020-10-13 19:15:00;89;38;28;3;1;4;89;46;0;11;0
2020-10-13 19:30:00;64;21;19;16;1;16;65;29;1;7;1
2020-10-13 19:45:00;61;23;14;16;2;17;63;33;1;11;0
2020-10-13 20:00:00;49;25;14;4;2;7;80;34;0;5;0
2020-10-13 20:15:00;55;27;16;11;2;13;58;24;0;6;0
2020-10-13 20:30:00;47;25;18;6;1;10;64;39;2;8;0
2020-10-13 20:45:00;49;20;11;7;0;8;75;40;1;5;0
2020-10-13 21:00:00;53;24;8;6;1;9;102;76;1;5;0
2020-10-13 21:15:00;51;24;10;5;0;6;84;68;1;5;0
2020-10-13 21:30:00;55;17;13;7;1;7;61;37;0;3;1
2020-10-13 21:45:00;110;33;28;8;0;8;39;13;0;5;0
2020-10-13 22:00:00;168;66;47;3;0;3;41;21;0;8;1
2020-10-13 22:15:00;108;43;25;2;0;3;38;20;0;7;1
2020-10-13 22:30:00;33;19;11;4;2;6;34;12;0;6;2
2020-10-13 22:45:00;27;18;6;6;2;10;27;5;0;2;0
2020-10-13 23:00:00;23;7;4;5;1;9;20;4;0;3;0
2020-10-13 23:15:00;20;11;2;2;1;4;26;11;0;0;0
2020-10-13 23:30:00;15;12;7;2;0;2;18;7;0;4;0
