DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-04-27 00:00:00;2;0;0;1;1;7;0;0;0;0;0;0;0;0;0
2020-04-27 00:15:00;3;0;0;2;2;6;0;0;0;0;0;0;0;0;0
2020-04-27 00:30:00;9;0;0;0;0;8;0;0;0;0;0;0;0;0;0
2020-04-27 00:45:00;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0
2020-04-27 01:00:00;16;0;0;0;0;13;0;0;0;0;0;0;0;0;0
2020-04-27 01:15:00;33;0;0;1;1;11;0;0;0;0;0;0;0;0;0
2020-04-27 01:30:00;20;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-04-27 01:45:00;34;0;0;1;1;13;0;0;0;0;0;0;0;0;0
2020-04-27 02:00:00;22;0;0;0;0;13;0;0;0;0;0;0;0;0;0
2020-04-27 02:15:00;22;0;0;0;0;10;0;0;0;0;0;0;0;0;0
2020-04-27 02:30:00;29;0;0;0;0;7;0;0;0;0;0;0;0;0;0
2020-04-27 02:45:00;32;0;0;0;0;11;0;0;0;0;0;0;0;0;0
2020-04-27 03:00:00;36;0;0;1;1;5;0;0;0;0;0;0;0;0;0
2020-04-27 03:15:00;43;0;0;0;0;3;0;0;3;0;0;0;0;0;0
2020-04-27 03:30:00;35;0;0;1;1;7;0;0;0;0;0;0;0;0;0
2020-04-27 03:45:00;41;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-04-27 04:00:00;29;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-27 04:15:00;41;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-04-27 04:30:00;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 04:45:00;26;0;0;2;2;4;0;0;0;0;0;0;0;0;0
2020-04-27 05:00:00;45;0;0;1;1;10;0;0;0;0;0;0;0;0;0
2020-04-27 05:15:00;52;0;0;2;2;12;0;0;0;0;0;0;0;0;0
2020-04-27 05:30:00;50;0;0;5;6;18;0;0;0;0;0;0;0;0;0
2020-04-27 05:45:00;39;0;0;8;9;12;0;0;1;0;0;0;0;0;0
2020-04-27 06:00:00;53;0;0;17;17;20;0;0;1;0;0;0;0;0;0
2020-04-27 06:15:00;57;0;1;8;9;21;0;0;1;0;0;0;0;0;0
2020-04-27 06:30:00;81;0;0;21;19;21;0;0;0;0;0;0;0;0;0
2020-04-27 06:45:00;81;0;4;18;20;22;0;1;3;0;0;0;0;0;0
2020-04-27 07:00:00;64;0;6;7;15;22;0;2;0;2;0;0;0;0;0
2020-04-27 07:15:00;57;0;2;25;17;30;0;0;0;0;0;0;0;0;0
2020-04-27 07:30:00;69;0;0;18;18;29;0;0;3;0;0;0;0;0;0
2020-04-27 07:45:00;102;0;8;15;12;20;0;0;6;0;0;0;0;0;0
2020-04-27 08:00:00;129;0;7;15;17;24;0;0;0;0;0;0;0;0;0
2020-04-27 08:15:00;30;0;5;14;14;23;0;0;2;0;0;0;0;0;0
2020-04-27 08:30:00;33;0;2;19;17;33;0;1;1;0;0;0;0;0;0
2020-04-27 08:45:00;34;0;1;19;18;19;0;2;2;0;0;0;0;0;0
2020-04-27 09:00:00;48;0;20;17;21;15;0;1;0;0;2;0;0;0;0
