DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-04-27 00:00:00;9;12;5;6;0;0;0;3;0;2;1
2020-04-27 00:15:00;6;9;5;7;1;2;1;3;0;2;0
2020-04-27 00:30:00;4;5;4;9;6;3;0;3;0;0;0
2020-04-27 00:45:00;7;7;6;5;2;0;0;5;0;2;0
2020-04-27 01:00:00;4;4;4;8;1;1;2;2;0;4;0
2020-04-27 01:15:00;6;8;4;6;3;0;0;2;0;0;0
2020-04-27 01:30:00;9;10;5;2;3;0;1;0;0;2;1
2020-04-27 01:45:00;6;7;4;7;0;0;0;0;0;0;0
2020-04-27 02:00:00;10;11;7;5;0;1;0;0;0;0;0
2020-04-27 02:15:00;6;8;4;7;2;2;1;2;0;0;1
2020-04-27 02:30:00;4;5;3;5;3;1;0;0;0;0;0
2020-04-27 02:45:00;7;12;7;5;1;0;0;2;0;1;1
2020-04-27 03:00:00;1;1;1;6;1;1;0;0;0;1;0
2020-04-27 03:15:00;7;8;0;4;3;3;1;2;0;2;2
2020-04-27 03:30:00;7;9;6;1;1;1;0;1;0;1;1
2020-04-27 03:45:00;4;6;4;9;4;3;0;1;0;0;0
2020-04-27 04:00:00;8;10;2;3;2;1;0;0;0;0;1
2020-04-27 04:15:00;13;17;7;6;2;0;0;2;0;0;0
2020-04-27 04:30:00;22;24;9;8;6;0;0;1;0;4;2
2020-04-27 04:45:00;20;22;15;17;10;4;0;9;0;2;2
2020-04-27 05:00:00;34;36;25;17;20;13;2;4;0;2;8
2020-04-27 05:15:00;51;54;36;14;19;8;2;8;0;10;16
2020-04-27 05:30:00;30;31;22;10;3;6;0;2;0;3;5
2020-04-27 05:45:00;
2020-04-27 06:00:00;58;66;42;40;17;12;6;11;0;5;12
2020-04-27 06:15:00;93;102;62;53;27;35;10;22;0;19;25
2020-04-27 06:30:00;130;145;104;64;36;28;5;23;0;26;36
2020-04-27 06:45:00;97;121;94;82;53;27;10;29;0;20;33
2020-04-27 07:00:00;83;102;85;97;67;35;9;19;0;21;26
2020-04-27 07:15:00;94;108;89;110;70;32;18;30;0;27;39
2020-04-27 07:30:00;124;152;110;131;74;41;28;36;0;20;36
2020-04-27 07:45:00;94;121;116;103;78;31;11;29;0;30;42
2020-04-27 08:00:00;96;114;82;82;64;18;7;18;0;23;28
2020-04-27 08:15:00;104;121;84;94;74;22;8;22;0;25;26
2020-04-27 08:30:00;102;119;90;82;62;26;21;31;0;26;21
2020-04-27 08:45:00;89;111;80;96;75;26;21;28;0;26;17
2020-04-27 09:00:00;108;128;86;74;65;22;9;16;0;20;22
2020-04-27 09:15:00;97;113;85;97;67;27;10;37;0;24;28
2020-04-27 09:30:00;97;125;97;102;79;27;11;29;0;18;28
2020-04-27 09:45:00;103;129;94;112;87;24;9;49;0;27;26
2020-04-27 10:00:00;108;139;92;113;68;18;6;36;0;21;25
2020-04-27 10:15:00;122;145;88;93;65;26;13;41;0;26;19
2020-04-27 10:30:00;109;142;86;80;78;22;9;36;0;24;19
2020-04-27 10:45:00;112;145;100;95;75;24;14;33;0;23;20
2020-04-27 11:00:00;99;132;83;119;75;27;10;60;0;21;28
2020-04-27 11:15:00;115;141;82;106;86;24;12;41;0;17;15
2020-04-27 11:30:00;94;133;83;133;87;26;6;49;0;30;24
2020-04-27 11:45:00;93;132;93;118;83;42;23;52;0;25;18
2020-04-27 12:00:00;93;119;89;128;84;24;10;58;0;23;25
2020-04-27 12:15:00;115;158;100;100;82;22;23;62;0;25;17
2020-04-27 12:30:00;102;139;99;123;94;19;9;46;0;21;20
2020-04-27 12:45:00;118;144;93;121;84;36;21;62;0;28;19
2020-04-27 13:00:00;113;157;104;119;75;20;9;49;0;17;21
2020-04-27 13:15:00;104;139;84;111;78;17;13;39;0;32;18
2020-04-27 13:30:00;102;137;88;97;72;15;5;42;0;28;22
2020-04-27 13:45:00;103;140;93;109;84;34;14;48;0;24;21
2020-04-27 14:00:00;86;125;94;138;114;20;8;36;0;28;24
2020-04-27 14:15:00;121;151;93;112;94;30;12;44;0;24;20
