DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-05-21 00:00:00;11;9;17;8;0;0
2020-05-21 00:15:00;18;12;19;12;0;0
2020-05-21 00:30:00;16;6;19;10;0;0
2020-05-21 00:45:00;21;11;8;15;0;0
2020-05-21 01:00:00;11;12;20;9;0;0
2020-05-21 01:15:00;9;8;12;10;0;0
2020-05-21 01:30:00;4;7;7;6;0;0
2020-05-21 01:45:00;7;4;6;5;0;0
2020-05-21 02:00:00;15;9;4;10;0;0
2020-05-21 02:15:00;8;3;8;7;0;0
2020-05-21 02:30:00;5;3;2;4;0;0
2020-05-21 02:45:00;9;4;15;7;0;0
2020-05-21 03:00:00;4;2;4;2;0;0
2020-05-21 03:15:00;8;4;14;3;0;0
2020-05-21 03:30:00;3;3;4;3;0;0
2020-05-21 03:45:00;6;4;3;1;0;0
2020-05-21 04:00:00;11;5;4;1;0;0
2020-05-21 04:15:00;10;6;1;0;0;0
2020-05-21 04:30:00;6;4;3;3;0;0
2020-05-21 04:45:00;7;3;4;3;0;0
2020-05-21 05:00:00;9;9;9;3;0;0
2020-05-21 05:15:00;18;11;8;3;0;0
2020-05-21 05:30:00;29;12;7;10;0;0
2020-05-21 05:45:00;42;31;8;6;0;0
2020-05-21 06:00:00;51;51;2;6;0;0
2020-05-21 06:15:00;37;37;24;5;0;0
2020-05-21 06:30:00;13;13;10;9;0;0
2020-05-21 06:45:00;13;9;9;7;0;0
2020-05-21 07:00:00;23;12;8;2;0;0
2020-05-21 07:15:00;16;8;7;2;0;0
2020-05-21 07:30:00;11;6;12;4;1;0
2020-05-21 07:45:00;22;11;14;4;0;0
2020-05-21 08:00:00;14;11;13;4;0;0
2020-05-21 08:15:00;16;11;14;1;0;0
2020-05-21 08:30:00;25;26;14;10;0;0
2020-05-21 08:45:00;27;19;19;14;0;0
2020-05-21 09:00:00;34;27;24;17;0;0
2020-05-21 09:15:00;38;26;22;13;1;0
2020-05-21 09:30:00;30;42;32;19;3;0
2020-05-21 09:45:00;39;35;44;20;17;0
2020-05-21 10:00:00;50;47;28;17;3;0
2020-05-21 10:15:00;39;44;43;15;2;0
2020-05-21 10:30:00;49;43;48;18;1;0
2020-05-21 10:45:00;47;52;41;25;1;0
2020-05-21 11:00:00;39;40;50;23;4;5
2020-05-21 11:15:00;44;40;50;18;4;0
2020-05-21 11:30:00;61;64;50;31;7;0
2020-05-21 11:45:00;61;62;53;31;4;0
2020-05-21 12:00:00;40;45;48;31;3;0
2020-05-21 12:15:00;67;48;51;22;1;0
2020-05-21 12:30:00;47;45;54;28;3;0
2020-05-21 12:45:00;44;42;49;23;0;0
2020-05-21 13:00:00;49;43;57;33;1;0
2020-05-21 13:15:00;59;48;44;28;2;0
2020-05-21 13:30:00;49;47;53;37;10;0
2020-05-21 13:45:00;40;44;40;20;4;0
2020-05-21 14:00:00;74;56;56;32;7;0
2020-05-21 14:15:00;51;41;46;31;3;0
2020-05-21 14:30:00;50;57;55;35;7;0
2020-05-21 14:45:00;41;47;42;33;3;0
2020-05-21 15:00:00;62;46;48;29;7;0
2020-05-21 15:15:00;47;38;41;27;15;0
2020-05-21 15:30:00;44;42;48;24;11;0
2020-05-21 15:45:00;44;58;61;37;6;0
2020-05-21 16:00:00;42;40;40;29;12;0
2020-05-21 16:15:00;51;38;52;43;7;1
2020-05-21 16:30:00;58;39;51;36;11;0
2020-05-21 16:45:00;43;40;55;35;6;2
2020-05-21 17:00:00;52;36;64;40;2;0
2020-05-21 17:15:00;52;44;61;36;2;0
2020-05-21 17:30:00;49;43;55;41;6;0
2020-05-21 17:45:00;56;50;56;28;2;0
2020-05-21 18:00:00;56;38;56;35;8;0
2020-05-21 18:15:00;50;38;54;30;4;0
2020-05-21 18:30:00;48;36;53;30;5;2
2020-05-21 18:45:00;44;26;51;29;6;0
2020-05-21 19:00:00;45;38;56;39;8;0
2020-05-21 19:15:00;46;38;49;23;0;0
2020-05-21 19:30:00;50;35;54;30;26;0
2020-05-21 19:45:00;54;46;60;43;1;0
2020-05-21 20:00:00;44;28;55;38;1;0
2020-05-21 20:15:00;51;32;65;45;0;0
2020-05-21 20:30:00;38;28;44;39;6;0
2020-05-21 20:45:00;24;25;46;37;0;0
2020-05-21 21:00:00;28;27;43;28;0;0
2020-05-21 21:15:00;36;20;37;32;3;0
2020-05-21 21:30:00;38;19;35;27;0;0
2020-05-21 21:45:00;29;28;35;23;0;0
2020-05-21 22:00:00;39;35;32;21;0;0
2020-05-21 22:15:00;25;22;36;30;0;0
2020-05-21 22:30:00;26;22;23;23;2;0
2020-05-21 22:45:00;18;13;24;15;0;0
2020-05-21 23:00:00;21;18;21;15;0;0
2020-05-21 23:15:00;17;13;13;10;0;0
2020-05-21 23:30:00;20;14;17;11;0;0
2020-05-21 23:45:00;28;18;25;9;0;0
