DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-10-20 00:00:00;6;9;3;9;5;1;0;3;0;1;0
2020-10-20 00:15:00;7;12;6;8;1;3;0;2;0;2;1
2020-10-20 00:30:00;4;6;7;10;2;3;2;2;0;4;1
2020-10-20 00:45:00;8;11;7;13;6;2;1;1;0;1;0
2020-10-20 01:00:00;9;10;5;6;3;1;1;0;0;0;0
2020-10-20 01:15:00;5;7;6;9;7;0;0;1;0;0;0
2020-10-20 01:30:00;9;12;9;2;0;2;0;0;0;1;0
2020-10-20 01:45:00;7;9;3;3;1;2;0;1;0;0;0
2020-10-20 02:00:00;10;11;7;7;2;0;0;0;0;1;2
2020-10-20 02:15:00;4;6;3;5;1;2;0;0;0;0;0
2020-10-20 02:30:00;8;10;4;1;1;1;1;3;0;1;0
2020-10-20 02:45:00;10;12;6;4;3;2;4;1;0;1;1
2020-10-20 03:00:00;8;11;6;9;2;4;2;2;0;1;0
2020-10-20 03:15:00;8;9;6;6;5;1;1;0;0;0;0
2020-10-20 03:30:00;9;11;6;4;0;1;0;2;0;0;0
2020-10-20 03:45:00;4;5;3;4;4;4;0;0;0;1;0
2020-10-20 04:00:00;12;13;4;2;2;1;0;1;0;0;0
2020-10-20 04:15:00;15;17;12;4;0;0;0;4;0;1;0
2020-10-20 04:30:00;19;22;9;14;9;1;0;11;0;5;3
2020-10-20 04:45:00;37;39;24;12;6;5;0;6;0;2;4
2020-10-20 05:00:00;59;64;48;16;15;19;5;6;0;9;18
2020-10-20 05:15:00;76;83;67;32;18;19;8;10;0;14;18
2020-10-20 05:30:00;92;99;83;37;30;17;5;20;0;21;24
2020-10-20 05:45:00;83;97;74;48;42;23;8;25;0;16;21
2020-10-20 06:00:00;77;100;72;66;51;9;4;45;0;17;20
2020-10-20 06:15:00;110;142;85;57;45;28;7;41;0;22;27
2020-10-20 06:30:00;123;146;102;87;63;26;9;23;0;31;35
2020-10-20 06:45:00;150;167;129;107;74;26;13;39;0;25;41
2020-10-20 07:00:00;130;145;125;126;86;43;11;28;0;26;43
2020-10-20 07:15:00;133;152;114;147;115;56;19;26;0;39;52
2020-10-20 07:30:00;151;186;157;132;134;54;30;40;0;29;56
2020-10-20 07:45:00;145;183;148;124;114;44;24;44;0;35;50
2020-10-20 08:00:00;125;163;128;128;80;57;20;43;0;36;49
2020-10-20 08:15:00;128;157;114;108;75;42;15;45;0;31;29
2020-10-20 08:30:00;112;142;112;114;87;35;14;36;0;22;28
2020-10-20 08:45:00;105;132;101;113;82;28;16;38;0;24;33
2020-10-20 09:00:00;89;116;76;94;61;26;8;37;0;19;26
2020-10-20 09:15:00;108;146;100;93;71;27;30;43;0;28;28
2020-10-20 09:30:00;100;121;104;98;71;20;10;32;0;24;31
2020-10-20 09:45:00;102;133;95;117;99;23;18;47;0;27;33
2020-10-20 10:00:00;69;101;131;109;68;21;39;48;0;24;23
2020-10-20 10:15:00;104;130;85;105;89;24;21;45;0;33;30
2020-10-20 10:30:00;110;153;103;114;76;27;19;35;0;13;22
