DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-08-16 00:00:00;6;10;1;0;13;10;0;11;174;0;0
2019-08-16 00:15:00;9;9;0;0;15;10;0;14;124;0;0
2019-08-16 00:30:00;8;16;0;0;14;8;0;10;139;0;0
2019-08-16 00:45:00;5;7;0;0;12;7;0;12;143;0;0
2019-08-16 01:00:00;4;2;0;0;11;13;0;10;154;0;0
2019-08-16 01:15:00;4;5;0;0;4;6;0;4;131;0;0
2019-08-16 01:30:00;7;4;1;0;15;4;0;15;160;0;0
2019-08-16 01:45:00;6;9;0;0;10;4;0;9;136;0;0
2019-08-16 02:00:00;5;3;1;0;7;4;0;7;117;0;0
2019-08-16 02:15:00;8;9;1;0;3;1;0;3;124;0;0
2019-08-16 02:30:00;2;5;1;0;6;4;0;8;134;0;0
2019-08-16 02:45:00;5;5;0;0;2;5;0;3;102;0;0
2019-08-16 03:00:00;6;11;1;0;6;2;0;6;119;0;0
2019-08-16 03:15:00;3;6;0;0;6;5;0;6;115;0;0
2019-08-16 03:30:00;6;6;0;0;5;0;0;5;139;0;0
2019-08-16 03:45:00;4;5;2;0;1;2;0;0;111;0;0
2019-08-16 04:00:00;12;16;1;0;2;0;0;2;130;0;0
2019-08-16 04:15:00;9;6;0;0;7;1;0;6;114;0;0
2019-08-16 04:30:00;13;14;0;0;8;4;1;9;121;0;0
2019-08-16 04:45:00;17;21;1;0;8;7;0;9;127;0;0
2019-08-16 05:00:00;19;14;1;2;10;9;0;10;153;0;0
2019-08-16 05:15:00;24;25;3;1;16;6;0;16;135;0;0
2019-08-16 05:30:00;31;26;0;0;47;21;1;45;187;0;0
2019-08-16 05:45:00;31;29;2;0;39;21;2;36;157;0;0
2019-08-16 06:00:00;32;26;4;4;32;21;1;29;152;0;0
2019-08-16 06:15:00;39;39;5;0;41;29;0;39;128;0;0
2019-08-16 06:30:00;65;64;5;2;42;37;0;42;173;0;0
2019-08-16 06:45:00;45;56;9;2;57;52;3;59;198;0;1
2019-08-16 07:00:00;58;57;5;0;46;74;3;48;161;1;0
2019-08-16 07:15:00;60;56;5;0;67;62;5;60;195;1;2
2019-08-16 07:30:00;49;58;6;2;65;55;5;64;197;1;2
2019-08-16 07:45:00;66;69;3;2;75;70;9;68;213;2;3
2019-08-16 08:00:00;73;86;8;2;53;49;6;55;182;2;0
2019-08-16 08:15:00;79;93;11;1;64;66;9;61;175;6;4
2019-08-16 08:30:00;76;83;3;2;66;53;1;60;184;7;1
2019-08-16 08:45:00;79;105;4;0;80;81;9;87;228;5;7
2019-08-16 09:00:00;53;186;16;1;82;71;4;75;189;10;1
2019-08-16 09:15:00;35;164;13;2;93;79;7;83;233;6;0
2019-08-16 09:30:00;58;158;24;3;85;94;11;81;238;2;4
2019-08-16 09:45:00;74;111;10;3;98;94;16;93;216;10;2
2019-08-16 10:00:00;99;131;7;1;82;88;7;83;212;9;4
2019-08-16 10:15:00;105;142;12;1;112;103;7;109;243;12;0
2019-08-16 10:30:00;99;114;11;1;107;106;7;108;237;6;4
2019-08-16 10:45:00;109;137;20;2;93;107;9;89;235;4;3
2019-08-16 11:00:00;105;125;16;2;103;102;8;97;231;11;4
2019-08-16 11:15:00;99;108;16;4;91;118;17;85;230;5;6
2019-08-16 11:30:00;88;110;14;6;101;105;5;92;242;10;1
2019-08-16 11:45:00;108;133;10;2;88;79;9;85;240;17;2
2019-08-16 12:00:00;117;131;15;6;107;100;6;99;240;7;4
2019-08-16 12:15:00;110;135;7;4;105;106;3;104;213;3;0
2019-08-16 12:30:00;107;120;10;3;119;119;7;118;251;7;14
2019-08-16 12:45:00;95;134;13;1;109;109;5;102;255;6;7
2019-08-16 13:00:00;114;151;10;1;102;124;5;99;242;6;7
2019-08-16 13:15:00;106;123;15;1;106;104;5;100;231;7;16
2019-08-16 13:30:00;112;124;13;6;113;115;11;113;232;6;7
2019-08-16 13:45:00;98;116;13;1;104;107;8;95;237;4;0
2019-08-16 14:00:00;66;134;14;1;86;93;6;88;231;9;5
2019-08-16 14:15:00;51;170;18;0;113;116;6;103;264;10;6
2019-08-16 14:30:00;64;155;11;1;114;113;7;109;256;9;0
2019-08-16 14:45:00;106;118;6;1;110;118;10;99;244;10;0
2019-08-16 15:00:00;108;122;8;4;124;118;10;114;244;11;3
2019-08-16 15:15:00;97;120;15;0;129;111;9;122;223;7;1
2019-08-16 15:30:00;91;107;16;0;114;104;19;106;224;10;2
2019-08-16 15:45:00;96;103;9;4;126;124;5;120;249;13;4
2019-08-16 16:00:00;96;115;11;2;107;113;6;95;223;13;0
2019-08-16 16:15:00;106;129;14;1;93;111;6;85;219;11;1
2019-08-16 16:30:00;99;104;16;1;118;105;9;110;243;5;0
2019-08-16 16:45:00;94;116;5;0;100;95;3;97;234;13;11
2019-08-16 17:00:00;91;109;9;1;107;102;6;88;218;11;1
2019-08-16 17:15:00;85;107;12;0;105;99;2;104;223;8;14
2019-08-16 17:30:00;74;108;8;1;98;102;6;100;241;5;11
2019-08-16 17:45:00;80;91;7;3;96;91;5;88;224;11;1
2019-08-16 18:00:00;76;86;6;1;104;98;5;100;236;1;2
2019-08-16 18:15:00;76;73;5;1;104;108;4;103;223;3;1
2019-08-16 18:30:00;68;82;9;0;94;89;0;86;222;0;6
2019-08-16 18:45:00;72;81;3;0;78;72;1;70;173;1;4
2019-08-16 19:00:00;71;74;6;0;91;76;2;84;185;1;1
2019-08-16 19:15:00;62;72;4;0;90;77;2;87;199;2;1
2019-08-16 19:30:00;56;48;4;0;72;68;5;71;205;1;0
2019-08-16 19:45:00;52;47;3;0;80;61;1;77;192;2;6
2019-08-16 20:00:00;47;44;3;1;65;65;1;62;212;0;0
2019-08-16 20:15:00;46;48;4;0;67;65;2;58;177;0;1
2019-08-16 20:30:00;48;45;1;1;56;52;1;56;179;0;0
2019-08-16 20:45:00;37;35;2;0;52;45;2;51;199;0;0
2019-08-16 21:00:00;39;37;2;0;42;39;2;41;177;0;0
2019-08-16 21:15:00;34;32;0;0;50;33;4;42;175;0;0
2019-08-16 21:30:00;32;36;5;0;42;34;1;35;184;0;0
2019-08-16 21:45:00;27;22;2;0;29;29;0;27;142;0;0
2019-08-16 22:00:00;41;43;2;0;34;37;1;35;176;1;0
2019-08-16 22:15:00;21;17;0;0;34;23;0;32;158;0;0
2019-08-16 22:30:00;19;17;1;0;37;22;2;33;158;0;0
2019-08-16 22:45:00;29;26;1;0;28;19;1;24;138;0;0
2019-08-16 23:00:00;21;18;0;1;42;26;0;40;183;0;0
2019-08-16 23:15:00;27;20;1;0;31;23;1;28;130;0;0
2019-08-16 23:30:00;23;25;1;0;38;21;1;38;174;0;0
2019-08-16 23:45:00;22;20;2;0;33;12;3;33;148;0;0
