DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-04-30 00:00:00;1;0;0;0;0;0
2020-04-30 00:15:00;0;0;0;0;0;0
2020-04-30 00:30:00;0;0;0;0;0;0
2020-04-30 00:45:00;0;0;0;0;0;0
2020-04-30 01:00:00;0;0;0;0;0;0
2020-04-30 01:15:00;0;0;0;0;0;0
2020-04-30 01:30:00;1;0;0;0;0;0
2020-04-30 01:45:00;0;1;0;0;0;0
2020-04-30 02:00:00;0;0;0;0;0;0
2020-04-30 02:15:00;0;0;0;0;0;0
2020-04-30 02:30:00;1;0;0;0;0;0
2020-04-30 02:45:00;0;0;0;0;0;0
2020-04-30 03:00:00;0;0;0;0;0;0
2020-04-30 03:15:00;0;0;0;0;0;0
2020-04-30 03:30:00;0;2;0;0;0;0
2020-04-30 03:45:00;0;2;0;0;0;0
2020-04-30 04:00:00;0;0;0;0;0;0
2020-04-30 04:15:00;0;0;0;0;0;0
2020-04-30 04:30:00;1;1;0;0;0;0
2020-04-30 04:45:00;0;0;0;0;0;0
2020-04-30 05:00:00;3;3;0;0;0;0
2020-04-30 05:15:00;1;2;0;0;0;0
2020-04-30 05:30:00;5;3;0;0;0;0
2020-04-30 05:45:00;14;5;0;0;0;0
2020-04-30 06:00:00;6;4;0;0;0;0
2020-04-30 06:15:00;5;4;0;0;0;0
2020-04-30 06:30:00;9;8;0;0;0;0
2020-04-30 06:45:00;10;11;0;0;0;0
2020-04-30 07:00:00;11;9;2;1;0;0
2020-04-30 07:15:00;6;4;0;0;0;0
2020-04-30 07:30:00;12;7;0;0;0;0
2020-04-30 07:45:00;10;11;0;0;0;0
2020-04-30 08:00:00;4;6;0;0;0;0
2020-04-30 08:15:00;9;2;0;1;0;0
2020-04-30 08:30:00;5;8;1;0;0;0
2020-04-30 08:45:00;7;10;1;0;0;0
2020-04-30 09:00:00;9;15;0;1;0;0
2020-04-30 09:15:00;5;6;0;0;0;0
2020-04-30 09:30:00;8;9;0;2;0;0
2020-04-30 09:45:00;12;7;2;2;0;0
2020-04-30 10:00:00;5;6;4;0;0;0
2020-04-30 10:15:00;13;8;0;0;0;0
2020-04-30 10:30:00;7;11;1;0;0;0
2020-04-30 10:45:00;6;6;5;2;0;0
2020-04-30 11:00:00;13;18;0;0;0;0
2020-04-30 11:15:00;5;11;0;0;0;0
2020-04-30 11:30:00;11;8;1;0;0;0
2020-04-30 11:45:00;9;13;0;0;0;0
2020-04-30 12:00:00;12;14;0;0;0;0
2020-04-30 12:15:00;4;19;0;0;0;0
2020-04-30 12:30:00;11;8;0;0;0;0
2020-04-30 12:45:00;8;13;1;0;0;0
2020-04-30 13:00:00;5;7;0;1;0;0
2020-04-30 13:15:00;12;15;0;0;0;0
2020-04-30 13:30:00;18;12;0;1;0;0
2020-04-30 13:45:00;10;22;0;0;0;0
2020-04-30 14:00:00;8;14;1;0;0;0
2020-04-30 14:15:00;14;18;0;0;0;0
2020-04-30 14:30:00;9;11;2;1;0;0
2020-04-30 14:45:00;10;6;0;0;0;0
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;4;5;1;0;0;0
2020-04-30 16:30:00;11;17;1;0;0;0
2020-04-30 16:45:00;13;23;2;1;0;0
2020-04-30 17:00:00;13;12;1;2;0;0
2020-04-30 17:15:00;15;16;0;0;0;0
2020-04-30 17:30:00;14;21;2;3;0;0
2020-04-30 17:45:00;9;17;0;0;0;0
2020-04-30 18:00:00;13;14;3;1;0;0
2020-04-30 18:15:00;10;15;0;0;0;0
2020-04-30 18:30:00;9;6;0;0;0;0
2020-04-30 18:45:00;9;15;0;0;0;0
2020-04-30 19:00:00;14;7;0;0;0;0
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
