DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-08-09 00:00:00;17;6;1;2;5;13;19;15;15;4;0;0
2020-08-09 00:15:00;17;7;2;3;3;15;18;14;17;4;0;0
2020-08-09 00:30:00;12;7;1;0;0;10;9;3;18;6;1;0
2020-08-09 00:45:00;13;11;0;1;2;18;15;9;11;5;0;0
2020-08-09 01:00:00;12;11;1;1;3;17;13;6;7;3;0;0
2020-08-09 01:15:00;12;4;1;4;4;13;11;6;8;3;0;0
2020-08-09 01:30:00;10;11;1;2;1;8;8;5;6;4;0;0
2020-08-09 01:45:00;5;2;1;1;1;9;14;9;7;2;0;0
2020-08-09 02:00:00;9;3;3;0;3;4;11;8;5;3;0;0
2020-08-09 02:15:00;8;10;3;1;3;10;8;3;2;2;0;0
2020-08-09 02:30:00;7;7;0;1;2;8;7;5;9;2;0;0
2020-08-09 02:45:00;5;4;2;1;3;9;6;3;2;2;0;0
2020-08-09 03:00:00;10;7;0;1;1;7;5;2;5;1;0;0
2020-08-09 03:15:00;3;5;2;2;3;5;4;2;3;1;0;0
2020-08-09 03:30:00;4;0;0;0;0;5;7;2;3;2;0;0
2020-08-09 03:45:00;7;2;0;0;0;5;3;3;4;2;0;0
2020-08-09 04:00:00;9;3;0;1;3;5;2;2;3;2;0;0
2020-08-09 04:15:00;3;3;1;0;2;6;2;1;2;1;0;0
2020-08-09 04:30:00;5;6;0;0;1;5;4;5;0;0;0;0
2020-08-09 04:45:00;5;1;1;0;0;3;6;3;4;5;0;0
2020-08-09 05:00:00;5;4;0;1;1;3;4;0;5;1;0;0
2020-08-09 05:15:00;7;7;0;1;1;2;6;4;8;7;0;0
2020-08-09 05:30:00;13;5;1;1;7;11;12;7;5;2;0;0
2020-08-09 05:45:00;12;3;0;0;4;10;15;10;15;4;0;0
2020-08-09 06:00:00;9;6;1;0;1;9;12;8;7;2;0;0
2020-08-09 06:15:00;7;13;0;4;3;16;8;4;11;7;0;0
2020-08-09 06:30:00;17;8;0;3;4;13;5;1;7;4;0;0
2020-08-09 06:45:00;18;7;1;0;0;12;15;8;15;5;0;0
2020-08-09 07:00:00;22;9;0;1;1;15;12;4;8;3;0;0
2020-08-09 07:15:00;25;14;0;4;4;6;8;5;22;9;0;0
2020-08-09 07:30:00;17;8;0;2;3;14;20;11;17;8;0;0
2020-08-09 07:45:00;28;10;2;4;10;21;29;17;12;9;0;0
2020-08-09 08:00:00;25;12;1;5;6;17;25;15;20;10;0;0
2020-08-09 08:15:00;35;16;2;6;7;20;26;23;30;6;0;0
2020-08-09 08:30:00;34;11;2;7;3;20;22;18;25;5;0;0
2020-08-09 08:45:00;44;23;1;7;8;29;24;17;37;10;0;0
2020-08-09 09:00:00;29;18;3;6;9;21;35;26;28;4;1;0
2020-08-09 09:15:00;42;21;0;10;8;30;37;37;45;5;1;6
