DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-04-09 00:00:00;2;1;0;0;3;3;0;0;1;0;818;0;0
2020-04-09 00:15:00;1;0;0;0;3;3;2;1;1;0;2631;0;0
2020-04-09 00:30:00;0;0;0;0;3;1;1;1;0;0;1725;0;0
2020-04-09 00:45:00;0;0;0;1;3;5;2;0;0;0;1020;0;0
2020-04-09 01:00:00;0;1;0;0;3;5;1;1;2;1;1257;0;0
2020-04-09 01:15:00;2;0;0;0;1;0;0;0;0;0;766;0;0
2020-04-09 01:30:00;0;0;0;0;2;0;3;1;0;0;1128;0;0
2020-04-09 01:45:00;0;0;0;0;0;0;0;0;1;0;2257;0;0
2020-04-09 02:00:00;1;2;0;0;3;3;1;1;2;1;656;0;0
2020-04-09 02:15:00;2;1;0;0;0;0;2;2;0;1;1778;0;0
2020-04-09 02:30:00;3;0;0;0;1;0;0;1;0;0;602;0;0
2020-04-09 02:45:00;2;1;0;0;1;1;0;0;1;1;2343;0;0
2020-04-09 03:00:00;6;2;0;0;0;0;0;1;0;0;1272;0;0
2020-04-09 03:15:00;1;0;0;1;1;1;1;0;0;0;1639;0;0
2020-04-09 03:30:00;1;1;0;0;2;0;2;0;0;0;882;0;0
2020-04-09 03:45:00;1;1;0;0;2;1;0;0;1;0;1734;0;0
2020-04-09 04:00:00;3;0;0;0;2;2;3;3;1;1;2230;0;0
2020-04-09 04:15:00;1;0;0;0;3;2;1;2;1;0;1391;0;0
2020-04-09 04:30:00;1;2;0;0;5;2;2;0;4;1;924;0;0
2020-04-09 04:45:00;0;1;1;1;2;1;1;1;4;0;1094;1;0
2020-04-09 05:00:00;3;0;0;0;15;7;5;3;2;0;1340;0;0
2020-04-09 05:15:00;1;1;0;0;6;7;11;6;2;4;467;0;0
2020-04-09 05:30:00;6;6;1;0;12;11;30;19;7;7;589;1;0
2020-04-09 05:45:00;5;3;0;1;17;7;28;23;25;11;1332;0;0
2020-04-09 06:00:00;9;3;0;2;18;19;28;16;17;9;1705;0;1
2020-04-09 06:15:00;11;8;1;0;17;22;27;24;29;6;731;1;3
2020-04-09 06:30:00;11;9;1;0;17;32;49;35;27;15;5;4;0
2020-04-09 06:45:00;11;8;1;3;34;42;49;36;39;17;4;7;0
2020-04-09 07:00:00;16;7;0;1;23;35;42;39;39;12;2;2;7
2020-04-09 07:15:00;7;7;1;3;34;39;37;34;33;13;32;1;2
2020-04-09 07:30:00;10;7;0;0;29;40;56;26;27;12;3;2;0
2020-04-09 07:45:00;12;5;0;2;40;42;51;33;44;19;6;2;0
2020-04-09 08:00:00;12;10;1;1;23;23;32;14;29;13;2;0;1
2020-04-09 08:15:00;16;12;1;2;35;35;30;23;29;11;3;2;1
2020-04-09 08:30:00;15;12;2;2;36;37;43;15;21;14;3;0;0
2020-04-09 08:45:00;14;11;0;1;43;34;38;12;25;14;2;4;0
2020-04-09 09:00:00;18;9;1;1;33;36;41;17;35;13;6;2;0
2020-04-09 09:15:00;15;10;1;1;38;33;32;23;24;6;6;0;0
2020-04-09 09:30:00;16;11;1;4;40;39;36;10;29;7;5;3;0
