DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-12-19 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 00:15:00;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0
2020-12-19 00:30:00;2;1;0;1;2;0;1;1;1;0;0;0;0;0;0
2020-12-19 00:45:00;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-12-19 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 01:15:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-19 01:30:00;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-12-19 01:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 02:00:00;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-19 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 02:30:00;2;2;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-12-19 02:45:00;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-19 03:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 03:15:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-19 03:30:00;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-19 03:45:00;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-19 04:00:00;3;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-19 04:15:00;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 04:30:00;4;2;0;2;2;1;2;0;0;0;0;0;0;0;0
2020-12-19 04:45:00;5;3;0;4;4;1;2;3;2;0;0;0;0;0;0
2020-12-19 05:00:00;4;7;0;6;7;2;0;0;0;0;0;0;0;0;0
2020-12-19 05:15:00;8;5;0;4;4;4;0;0;0;0;0;0;0;0;0
2020-12-19 05:30:00;12;10;0;9;8;3;3;3;2;0;0;0;0;0;0
2020-12-19 05:45:00;18;10;0;7;7;6;3;3;2;0;0;0;0;0;0
2020-12-19 06:00:00;10;8;0;6;6;2;2;1;1;0;0;0;0;0;0
2020-12-19 06:15:00;10;11;0;9;8;11;4;1;1;0;0;0;0;0;0
2020-12-19 06:30:00;15;6;0;6;6;8;1;1;1;0;0;0;0;0;0
2020-12-19 06:45:00;9;17;0;15;16;4;7;7;6;0;0;0;0;0;0
