DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-03-23 00:00:00;8;5;0;0;2;4;8;3;3;1;0;1
2020-03-23 00:15:00;4;2;0;1;6;7;3;6;5;0;0;0
2020-03-23 00:30:00;6;4;0;0;8;4;6;8;5;0;0;0
2020-03-23 00:45:00;5;4;1;2;4;3;5;3;1;0;0;1
2020-03-23 01:00:00;3;3;0;1;3;1;3;2;0;0;0;0
2020-03-23 01:15:00;5;3;0;1;2;3;6;3;2;0;0;1
2020-03-23 01:30:00;7;5;0;0;2;2;8;3;1;0;0;0
2020-03-23 01:45:00;6;5;0;0;2;5;6;2;5;0;0;0
2020-03-23 02:00:00;12;9;0;0;1;4;11;2;4;1;0;0
2020-03-23 02:15:00;7;2;0;0;4;5;7;5;7;2;0;0
2020-03-23 02:30:00;6;8;0;1;2;3;7;3;2;1;0;0
2020-03-23 02:45:00;11;6;0;0;0;0;10;0;0;0;0;2
2020-03-23 03:00:00;6;4;0;0;4;4;7;4;5;0;0;1
2020-03-23 03:15:00;5;3;0;1;4;10;5;4;9;0;0;0
2020-03-23 03:30:00;10;3;0;0;4;3;10;4;4;0;0;0
2020-03-23 03:45:00;7;5;0;0;3;7;7;4;9;0;0;0
2020-03-23 04:00:00;9;6;1;2;1;4;9;1;4;1;0;0
2020-03-23 04:15:00;22;7;0;1;5;8;22;3;7;0;0;0
2020-03-23 04:30:00;21;8;0;0;7;12;20;8;15;0;0;0
2020-03-23 04:45:00;23;6;1;2;7;11;26;7;12;0;0;1
2020-03-23 05:00:00;40;14;1;3;21;17;42;20;17;1;0;0
2020-03-23 05:15:00;56;11;3;3;39;36;57;34;33;1;0;0
2020-03-23 05:30:00;75;21;9;3;47;62;75;57;59;1;1;5
2020-03-23 05:45:00;77;21;6;4;15;20;76;47;59;0;1;2
2020-03-23 06:00:00;75;24;4;8;0;0;82;61;62;1;0;4
2020-03-23 06:15:00;96;15;8;9;0;0;95;63;83;1;0;2
2020-03-23 06:30:00;142;20;3;9;10;13;152;86;122;0;1;8
2020-03-23 06:45:00;145;32;7;12;74;106;153;86;126;0;0;4
2020-03-23 07:00:00;118;26;5;7;99;138;121;89;126;2;0;5
2020-03-23 07:15:00;142;34;11;18;60;110;146;94;136;1;1;9
2020-03-23 07:30:00;121;22;12;14;77;116;133;96;131;5;2;6
2020-03-23 07:45:00;144;35;11;19;77;93;166;80;108;5;0;9
2020-03-23 08:00:00;105;34;10;11;50;71;111;55;79;1;1;8
2020-03-23 08:15:00;103;22;12;13;67;68;113;65;79;3;2;5
2020-03-23 08:30:00;108;20;16;21;72;89;114;69;91;1;2;1
2020-03-23 08:45:00;104;21;9;15;52;78;112;52;79;1;0;2
2020-03-23 09:00:00;106;25;16;21;49;62;118;50;65;1;0;2
2020-03-23 09:15:00;86;21;16;19;49;59;98;49;58;0;0;3
2020-03-23 09:30:00;109;21;17;24;43;70;116;62;66;3;0;1
2020-03-23 09:45:00;105;33;13;30;49;63;113;47;63;2;0;3
2020-03-23 10:00:00;104;27;10;17;57;60;111;58;68;3;0;3
2020-03-23 10:15:00;110;34;20;17;40;68;123;66;70;4;0;5
2020-03-23 10:30:00;114;24;16;21;58;65;110;66;75;3;2;3
2020-03-23 10:45:00;118;29;17;28;43;64;126;62;79;4;2;5
2020-03-23 11:00:00;125;36;13;27;44;64;136;60;70;2;3;2
2020-03-23 11:15:00;121;34;19;24;29;53;128;51;64;1;0;3
2020-03-23 11:30:00;110;27;14;23;37;56;120;69;70;0;1;2
2020-03-23 11:45:00;124;36;9;30;36;49;134;49;67;0;2;5
2020-03-23 12:00:00;127;24;10;29;38;59;129;50;73;2;1;7
