DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-03-30 00:00:00;7;1;1;0;4;1;7;4;2;0;0;0
2020-03-30 00:15:00;6;5;0;0;2;5;6;2;4;1;0;1
2020-03-30 00:30:00;8;6;0;0;6;8;8;7;8;0;0;0
2020-03-30 00:45:00;4;3;0;0;8;7;4;5;7;0;0;0
2020-03-30 01:00:00;4;3;0;0;1;8;5;2;5;0;0;0
2020-03-30 01:15:00;2;1;1;0;3;4;1;3;4;0;0;0
2020-03-30 01:30:00;11;4;0;1;4;3;11;2;3;0;0;0
2020-03-30 01:45:00;9;4;0;0;2;2;9;2;2;0;0;0
2020-03-30 02:00:00;10;7;0;0;4;5;8;4;3;0;0;0
2020-03-30 02:15:00;8;7;0;0;3;1;8;2;0;0;0;0
2020-03-30 02:30:00;7;7;0;0;2;3;8;1;3;0;0;0
2020-03-30 02:45:00;2;0;0;0;4;7;2;8;8;1;0;1
2020-03-30 03:00:00;6;2;0;0;2;3;6;2;5;3;0;0
2020-03-30 03:15:00;7;4;1;0;2;7;7;3;8;0;0;0
2020-03-30 03:30:00;7;4;0;1;5;4;8;4;6;0;0;0
2020-03-30 03:45:00;7;4;1;0;2;4;7;2;5;0;0;0
2020-03-30 04:00:00;12;5;0;0;3;9;13;5;8;0;0;0
2020-03-30 04:15:00;20;12;2;1;2;7;20;3;7;1;0;0
2020-03-30 04:30:00;13;4;2;1;5;5;14;5;5;0;0;1
2020-03-30 04:45:00;14;8;2;2;12;8;15;14;10;0;0;1
2020-03-30 05:00:00;33;12;1;2;13;14;33;13;14;1;0;0
2020-03-30 05:15:00;43;17;2;3;19;31;44;17;30;1;0;1
2020-03-30 05:30:00;74;16;7;3;46;58;74;45;52;3;0;1
2020-03-30 05:45:00;68;18;5;6;59;61;67;58;49;4;0;2
2020-03-30 06:00:00;59;18;2;11;38;53;53;36;49;2;0;3
2020-03-30 06:15:00;99;24;2;6;42;71;104;50;55;0;0;4
2020-03-30 06:30:00;112;20;10;13;40;60;120;74;93;1;0;5
2020-03-30 06:45:00;110;23;7;11;2;3;121;68;110;0;0;5
2020-03-30 07:00:00;110;29;8;8;72;75;127;75;113;1;0;6
2020-03-30 07:15:00;130;25;11;15;102;139;144;90;138;1;0;4
2020-03-30 07:30:00;106;32;11;13;104;125;118;83;118;3;0;8
2020-03-30 07:45:00;114;28;4;10;87;119;124;82;111;4;0;8
2020-03-30 08:00:00;104;30;13;17;83;110;107;76;98;1;2;4
2020-03-30 08:15:00;102;27;10;16;72;86;109;64;83;1;1;2
2020-03-30 08:30:00;108;24;7;19;71;79;118;57;84;0;1;7
2020-03-30 08:45:00;94;21;15;17;88;94;99;76;89;3;0;3
2020-03-30 09:00:00;84;23;10;14;51;77;97;38;72;0;0;4
2020-03-30 09:15:00;106;29;10;19;50;61;120;50;60;1;1;5
2020-03-30 09:30:00;105;23;13;21;52;77;119;61;83;1;0;2
2020-03-30 09:45:00;131;21;17;20;71;61;138;64;67;1;0;1
2020-03-30 10:00:00;110;11;16;27;56;64;118;63;65;1;1;3
2020-03-30 10:15:00;129;23;15;21;49;75;134;61;76;0;3;2
2020-03-30 10:30:00;123;23;18;21;54;84;137;69;82;2;2;4
2020-03-30 10:45:00;128;34;8;24;57;73;146;71;80;0;0;2
2020-03-30 11:00:00;123;22;21;18;47;65;129;64;69;2;1;5
2020-03-30 11:15:00;145;40;19;18;45;59;158;59;69;2;1;4
2020-03-30 11:30:00;127;35;20;21;31;44;134;55;60;0;1;3
2020-03-30 11:45:00;118;35;25;28;46;64;122;76;71;6;2;3
2020-03-30 12:00:00;140;33;14;44;34;62;134;66;74;2;3;3
2020-03-30 12:15:00;144;42;19;34;47;66;150;73;90;2;0;5
2020-03-30 12:30:00;128;33;17;30;40;58;128;68;77;2;2;6
2020-03-30 12:45:00;124;42;13;39;35;57;137;53;72;2;0;2
2020-03-30 13:00:00;158;36;13;29;48;57;169;62;74;1;0;7
2020-03-30 13:15:00;148;39;15;32;40;51;150;62;79;0;3;3
2020-03-30 13:30:00;137;31;24;10;40;66;128;55;75;2;5;5
2020-03-30 13:45:00;116;25;19;21;46;53;121;75;89;2;3;3
2020-03-30 14:00:00;146;40;14;27;45;73;155;55;83;1;1;3
2020-03-30 14:15:00;153;32;22;38;49;70;165;67;87;2;3;7
2020-03-30 14:30:00;182;36;17;26;34;39;190;72;78;2;1;7
2020-03-30 14:45:00;164;32;10;34;41;48;180;59;92;0;1;8
2020-03-30 15:00:00;150;27;17;38;26;39;148;55;86;0;1;3
2020-03-30 15:15:00;154;24;11;42;47;51;159;68;94;2;1;7
2020-03-30 15:30:00;144;29;23;39;34;39;126;112;89;0;1;9
2020-03-30 15:45:00;200;41;19;39;31;40;186;108;69;0;3;6
2020-03-30 16:00:00;192;27;21;45;35;57;157;90;98;1;2;9
2020-03-30 16:15:00;207;40;23;41;42;65;149;79;95;0;0;6
2020-03-30 16:30:00;182;18;23;54;43;35;89;63;86;0;2;8
2020-03-30 16:45:00;188;32;19;40;38;49;87;72;98;3;1;10
2020-03-30 17:00:00;203;17;20;49;50;72;84;74;93;3;0;8
2020-03-30 17:15:00;162;33;17;60;42;82;91;56;100;3;2;9
2020-03-30 17:30:00;154;17;26;34;44;73;108;57;78;1;1;9
2020-03-30 17:45:00;140;19;17;29;38;64;104;57;86;1;0;7
2020-03-30 18:00:00;129;29;17;20;42;46;98;59;72;0;0;5
2020-03-30 18:15:00;143;25;10;29;37;22;95;75;61;1;0;9
2020-03-30 18:30:00;99;19;6;26;31;43;65;57;59;1;2;5
2020-03-30 18:45:00;104;18;15;19;25;19;65;41;51;0;4;3
2020-03-30 19:00:00;76;16;11;17;21;43;58;36;52;0;1;3
2020-03-30 19:15:00;80;22;8;20;17;35;81;33;42;0;0;3
2020-03-30 19:30:00;73;14;5;15;22;29;75;33;35;0;0;0
2020-03-30 19:45:00;47;11;13;10;24;29;50;34;46;0;0;3
2020-03-30 20:00:00;57;13;6;16;24;21;65;20;24;0;0;1
2020-03-30 20:15:00;53;18;8;10;20;26;54;21;28;0;0;2
2020-03-30 20:30:00;39;11;2;6;22;16;38;29;27;0;1;2
2020-03-30 20:45:00;38;18;4;3;17;20;40;17;25;1;0;3
2020-03-30 21:00:00;35;14;1;6;9;19;33;9;25;0;0;0
2020-03-30 21:15:00;40;12;4;5;14;13;38;19;14;2;1;1
2020-03-30 21:30:00;27;10;2;5;14;14;28;15;15;1;0;2
2020-03-30 21:45:00;36;20;2;5;9;11;38;12;13;0;0;1
2020-03-30 22:00:00;40;13;3;10;18;14;39;15;13;0;0;5
2020-03-30 22:15:00;31;6;1;1;13;13;31;14;15;0;0;0
2020-03-30 22:30:00;31;8;0;4;12;13;31;11;11;0;0;0
2020-03-30 22:45:00;20;9;1;0;10;12;20;6;9;0;0;0
2020-03-30 23:00:00;17;9;1;1;9;10;18;9;9;0;0;1
2020-03-30 23:15:00;8;5;1;2;11;6;8;7;7;0;0;0
2020-03-30 23:30:00;9;4;0;1;8;2;8;7;3;0;0;0
2020-03-30 23:45:00;3;0;0;1;6;8;3;3;6;0;0;0
