DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-11-01 00:00:00;19;1;0;7;0;9;0;0;0
2019-11-01 00:15:00;23;4;0;17;0;14;1;0;0
2019-11-01 00:30:00;22;3;1;20;0;12;1;0;0
2019-11-01 00:45:00;22;6;1;13;0;13;1;0;0
2019-11-01 01:00:00;17;3;0;13;0;10;1;0;0
2019-11-01 01:15:00;23;8;1;21;0;14;0;0;0
2019-11-01 01:30:00;22;3;0;11;0;12;1;0;0
2019-11-01 01:45:00;19;2;0;12;0;14;1;0;0
2019-11-01 02:00:00;14;4;3;12;0;12;1;0;0
2019-11-01 02:15:00;16;3;2;10;0;14;1;0;0
2019-11-01 02:30:00;9;4;0;15;0;12;0;0;0
2019-11-01 02:45:00;16;10;5;23;0;13;1;0;0
2019-11-01 03:00:00;11;3;3;9;0;12;1;0;0
2019-11-01 03:15:00;16;2;2;10;0;14;1;0;0
2019-11-01 03:30:00;15;1;0;9;0;12;1;0;0
2019-11-01 03:45:00;19;6;5;8;0;14;1;0;0
2019-11-01 04:00:00;12;7;0;17;0;12;0;0;0
2019-11-01 04:15:00;6;4;0;11;0;13;1;0;0
2019-11-01 04:30:00;8;2;1;10;0;12;1;0;0
2019-11-01 04:45:00;9;5;3;7;0;14;1;0;0
2019-11-01 05:00:00;9;2;0;10;0;12;0;0;0
2019-11-01 05:15:00;22;2;0;31;0;14;1;0;0
2019-11-01 05:30:00;17;21;0;69;0;12;1;0;0
2019-11-01 05:45:00;41;22;0;97;0;14;1;0;0
2019-11-01 06:00:00;49;3;1;40;0;12;1;0;0
2019-11-01 06:15:00;24;7;1;25;0;13;1;0;0
2019-11-01 06:30:00;18;6;1;21;0;12;0;0;0
2019-11-01 06:45:00;16;12;2;29;0;14;1;0;0
2019-11-01 07:00:00;17;20;1;28;0;12;1;0;0
2019-11-01 07:15:00;8;4;0;11;0;14;1;0;0
2019-11-01 07:30:00;11;12;0;15;0;12;1;0;0
2019-11-01 07:45:00;23;16;6;35;0;13;0;0;0
2019-11-01 08:00:00;17;17;3;28;0;12;1;0;0
2019-11-01 08:15:00;15;16;4;20;0;14;1;0;0
2019-11-01 08:30:00;21;14;3;35;0;12;1;0;0
2019-11-01 08:45:00;28;17;4;37;0;12;1;0;0
2019-11-01 09:00:00;44;34;3;68;0;12;0;0;0
2019-11-01 09:15:00;28;22;5;42;0;14;1;0;0
2019-11-01 09:30:00;26;14;2;35;0;12;1;0;0
2019-11-01 09:45:00;32;31;4;46;0;13;1;0;0
2019-11-01 10:00:00;37;20;2;89;0;12;0;0;0
2019-11-01 10:15:00;57;17;2;86;0;14;1;0;0
2019-11-01 10:30:00;58;3;1;77;0;12;1;0;0
2019-11-01 10:45:00;76;8;1;70;0;14;1;0;0
2019-11-01 11:00:00;82;17;1;86;0;12;1;0;0
2019-11-01 11:15:00;78;11;1;91;0;13;0;0;0
2019-11-01 11:30:00;80;17;1;97;1;12;1;0;0
2019-11-01 11:45:00;88;15;4;131;0;14;1;0;0
2019-11-01 12:00:00;79;11;3;110;1;12;1;0;0
2019-11-01 12:15:00;96;17;2;109;0;14;0;0;0
2019-11-01 12:30:00;73;16;2;81;0;12;1;0;0
2019-11-01 12:45:00;70;9;4;80;0;12;1;0;0
2019-11-01 13:00:00;111;10;2;96;0;12;1;0;0
2019-11-01 13:15:00;129;17;3;94;3;13;1;0;0
2019-11-01 13:30:00;122;21;5;99;0;12;0;0;0
2019-11-01 13:45:00;142;15;1;116;0;14;1;0;0
2019-11-01 14:00:00;118;14;3;99;1;12;1;0;0
2019-11-01 14:15:00;148;33;3;130;0;14;1;0;0
2019-11-01 14:30:00;105;20;4;104;1;12;0;0;0
2019-11-01 14:45:00;93;21;6;112;0;13;1;0;0
2019-11-01 15:00:00;83;8;1;104;0;12;1;0;0
2019-11-01 15:15:00;79;19;1;161;0;14;1;0;0
2019-11-01 15:30:00;70;15;2;131;13;12;0;0;0
2019-11-01 15:45:00;87;20;2;127;0;14;1;0;0
2019-11-01 16:00:00;89;26;0;106;0;12;1;0;0
2019-11-01 16:15:00;108;19;1;128;1;14;1;0;0
2019-11-01 16:30:00;95;17;2;107;0;12;0;0;0
2019-11-01 16:45:00;74;15;0;138;0;11;1;0;0
2019-11-01 17:00:00;66;9;2;115;0;12;1;0;0
2019-11-01 17:15:00;83;15;0;115;0;14;1;0;0
2019-11-01 17:30:00;90;11;1;123;0;12;0;0;0
2019-11-01 17:45:00;87;17;1;117;0;14;1;0;0
2019-11-01 18:00:00;75;7;2;92;0;12;1;0;0
2019-11-01 18:15:00;78;11;0;96;4;13;1;0;0
2019-11-01 18:30:00;69;22;1;80;5;12;0;0;0
2019-11-01 18:45:00;87;12;2;108;0;14;1;0;0
2019-11-01 19:00:00;50;4;2;57;0;12;1;0;0
2019-11-01 19:15:00;72;12;4;74;0;14;1;0;0
2019-11-01 19:30:00;74;10;0;59;0;12;1;0;0
2019-11-01 19:45:00;113;11;0;70;0;14;1;0;0
2019-11-01 20:00:00;67;10;1;62;0;12;0;0;0
2019-11-01 20:15:00;71;7;1;48;0;13;1;0;0
2019-11-01 20:30:00;42;8;3;37;0;12;1;0;0
2019-11-01 20:45:00;42;7;1;37;0;12;1;0;0
2019-11-01 21:00:00;28;6;2;46;0;12;1;0;0
2019-11-01 21:15:00;53;5;1;42;0;14;0;0;0
2019-11-01 21:30:00;39;3;2;43;0;12;1;0;0
2019-11-01 21:45:00;34;8;0;43;0;13;1;0;0
2019-11-01 22:00:00;44;7;1;33;0;12;1;0;0
2019-11-01 22:15:00;34;3;2;39;0;14;1;0;0
2019-11-01 22:30:00;35;4;0;21;0;12;0;0;0
2019-11-01 22:45:00;36;7;1;24;0;14;1;0;0
2019-11-01 23:00:00;22;4;0;18;0;12;1;0;0
2019-11-01 23:15:00;22;3;0;13;0;14;1;0;0
2019-11-01 23:30:00;31;1;0;11;0;12;1;0;0
2019-11-01 23:45:00;21;4;2;25;0;13;0;0;0
