DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-11-15 00:00:00;14;7;3;3;4;12;12;3;2;5;3
2019-11-15 00:15:00;13;6;2;2;4;15;7;4;2;2;0
2019-11-15 00:30:00;10;9;1;2;1;9;3;3;1;2;0
2019-11-15 00:45:00;14;5;3;1;0;13;6;2;2;3;1
2019-11-15 01:00:00;16;14;2;3;3;16;6;3;0;0;0
2019-11-15 01:15:00;13;6;0;1;1;16;9;1;1;1;1
2019-11-15 01:30:00;8;8;1;1;0;5;3;2;1;3;1
2019-11-15 01:45:00;5;5;1;0;0;3;4;1;0;0;0
2019-11-15 02:00:00;7;6;2;1;0;5;2;1;0;0;0
2019-11-15 02:15:00;8;4;1;4;2;9;4;0;0;2;1
2019-11-15 02:30:00;9;6;1;0;1;7;5;0;1;0;0
2019-11-15 02:45:00;6;6;0;0;0;14;7;0;0;2;2
2019-11-15 03:00:00;8;6;1;1;2;9;5;2;0;2;1
2019-11-15 03:15:00;7;3;0;3;1;8;5;1;0;0;0
2019-11-15 03:30:00;10;9;1;2;0;12;7;0;0;2;1
2019-11-15 03:45:00;11;5;0;0;0;14;5;0;2;4;1
2019-11-15 04:00:00;10;12;1;3;6;7;5;2;1;5;2
2019-11-15 04:15:00;13;10;1;5;5;13;4;1;2;0;0
2019-11-15 04:30:00;20;12;5;6;3;28;9;0;2;1;0
2019-11-15 04:45:00;22;25;2;10;5;41;19;2;0;1;2
2019-11-15 05:00:00;37;20;7;11;7;98;92;4;8;7;0
2019-11-15 05:15:00;36;32;16;17;11;118;115;9;2;19;8
2019-11-15 05:30:00;51;50;18;33;18;134;137;1;6;26;14
2019-11-15 05:45:00;98;107;28;36;21;107;135;9;6;29;8
2019-11-15 06:00:00;122;137;20;44;21;126;132;1;15;23;8
2019-11-15 06:15:00;95;113;19;51;22;143;158;10;14;30;10
2019-11-15 06:30:00;71;66;24;60;28;125;142;16;22;38;3
2019-11-15 06:45:00;73;70;24;50;27;112;142;18;17;41;6
2019-11-15 07:00:00;66;74;26;86;21;119;162;16;10;47;13
2019-11-15 07:15:00;78;80;18;90;25;108;142;22;23;45;9
2019-11-15 07:30:00;69;81;13;76;21;67;115;48;22;43;9
2019-11-15 07:45:00;78;107;32;97;36;97;119;47;36;53;8
2019-11-15 08:00:00;71;78;18;73;27;88;90;37;31;40;16
2019-11-15 08:15:00;77;88;26;77;33;103;95;20;19;36;15
2019-11-15 08:30:00;80;88;22;77;35;97;98;29;40;41;23
2019-11-15 08:45:00;88;86;17;69;27;96;120;19;27;31;12
2019-11-15 09:00:00;77;87;19;48;21;85;100;31;30;59;31
2019-11-15 09:15:00;78;71;19;63;21;79;111;20;30;47;21
2019-11-15 09:30:00;74;98;33;76;22;68;71;20;32;53;24
2019-11-15 09:45:00;83;93;30;66;20;85;80;29;33;55;16
2019-11-15 10:00:00;69;88;34;65;24;70;79;24;29;45;18
2019-11-15 10:15:00;84;117;34;88;26;79;85;25;41;56;25
2019-11-15 10:30:00;92;120;27;66;24;73;76;20;33;51;20
2019-11-15 10:45:00;94;89;21;56;27;74;92;32;31;52;19
2019-11-15 11:00:00;88;112;21;74;19;68;77;40;37;53;27
2019-11-15 11:15:00;91;114;30;52;18;61;60;29;37;61;29
2019-11-15 11:30:00;96;123;29;63;22;82;83;17;39;67;28
2019-11-15 11:45:00;100;134;31;57;12;76;104;21;33;86;43
2019-11-15 12:00:00;106;154;33;99;21;75;101;24;45;75;25
2019-11-15 12:15:00;117;168;31;64;20;80;84;28;46;80;27
2019-11-15 12:30:00;125;159;32;66;35;77;82;22;51;73;24
2019-11-15 12:45:00;121;158;24;65;18;89;108;36;39;67;21
2019-11-15 13:00:00;103;143;33;55;30;96;104;23;41;76;29
2019-11-15 13:15:00;133;171;36;54;29;144;169;27;39;76;32
2019-11-15 13:30:00;148;165;40;48;29;121;142;35;45;83;29
2019-11-15 13:45:00;133;166;37;65;31;108;108;31;41;56;19
2019-11-15 14:00:00;138;164;40;70;31;107;98;42;39;64;20
2019-11-15 14:15:00;180;210;34;60;30;90;92;32;38;73;11
2019-11-15 14:30:00;170;209;33;68;37;86;95;27;21;58;19
2019-11-15 14:45:00;163;191;38;73;36;89;88;24;30;66;17
2019-11-15 15:00:00;151;192;25;77;35;103;97;23;55;71;14
2019-11-15 15:15:00;173;203;37;78;28;92;99;28;39;62;27
2019-11-15 15:30:00;176;203;37;73;31;104;84;33;56;72;27
2019-11-15 15:45:00;154;183;42;79;23;91;82;21;49;82;34
2019-11-15 16:00:00;162;201;25;72;24;101;108;36;44;72;24
2019-11-15 16:15:00;164;191;36;67;35;96;113;34;39;73;25
2019-11-15 16:30:00;152;188;33;72;33;94;103;25;44;70;27
2019-11-15 16:45:00;156;179;45;73;32;86;93;29;47;76;31
2019-11-15 17:00:00;158;184;40;63;29;87;116;37;40;71;25
2019-11-15 17:15:00;149;178;27;81;30;82;99;35;41;67;27
2019-11-15 17:30:00;125;145;28;72;36;93;87;33;43;73;29
2019-11-15 17:45:00;126;129;30;72;16;90;86;31;34;73;21
2019-11-15 18:00:00;94;109;32;56;21;99;104;25;29;47;18
2019-11-15 18:15:00;115;132;37;46;16;88;92;23;20;49;12
2019-11-15 18:30:00;99;104;22;56;24;73;73;20;23;48;22
2019-11-15 18:45:00;95;109;29;38;13;69;68;21;22;41;19
2019-11-15 19:00:00;78;82;13;26;10;68;65;18;26;34;10
2019-11-15 19:15:00;92;88;18;52;17;62;56;21;23;43;10
2019-11-15 19:30:00;90;84;21;32;11;58;46;17;12;34;17
2019-11-15 19:45:00;69;61;26;36;10;48;53;11;16;40;14
2019-11-15 20:00:00;62;61;14;20;11;57;48;6;13;26;9
2019-11-15 20:15:00;72;79;18;27;7;46;41;14;11;29;10
2019-11-15 20:30:00;45;53;11;21;5;49;36;8;7;28;11
2019-11-15 20:45:00;52;51;16;18;9;63;58;7;16;32;10
2019-11-15 21:00:00;52;52;14;24;11;101;106;6;8;36;9
2019-11-15 21:15:00;39;41;13;24;6;87;100;7;14;31;13
2019-11-15 21:30:00;71;72;15;18;5;70;56;3;10;27;9
2019-11-15 21:45:00;94;110;14;16;4;38;28;6;3;25;7
2019-11-15 22:00:00;140;155;22;20;4;37;34;5;7;26;7
2019-11-15 22:15:00;110;111;12;13;6;40;37;7;6;26;6
2019-11-15 22:30:00;68;45;16;11;6;27;28;4;11;28;6
2019-11-15 22:45:00;28;33;8;12;8;32;28;8;9;17;3
2019-11-15 23:00:00;29;25;11;12;8;29;17;5;12;23;6
2019-11-15 23:15:00;27;28;5;13;5;30;17;8;7;17;3
2019-11-15 23:30:00;23;14;5;11;5;24;15;6;2;10;6
2019-11-15 23:45:00;24;20;9;7;4;28;20;4;8;14;5
