DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-04-09 00:00:00;1;3;5;2;1;2;0;0;1;2;0;0;0;0
2020-04-09 00:15:00;1;2;9;0;6;5;1;0;2;3;0;0;0;0
2020-04-09 00:30:00;2;1;7;1;3;2;3;1;0;1;0;0;0;0
2020-04-09 00:45:00;6;4;4;0;2;0;3;0;2;3;0;0;0;0
2020-04-09 01:00:00;1;0;7;0;4;0;2;0;2;2;0;0;0;0
2020-04-09 01:15:00;0;1;3;0;3;1;1;0;0;1;0;0;0;0
2020-04-09 01:30:00;1;1;1;0;3;2;0;0;1;0;0;0;0;0
2020-04-09 01:45:00;1;0;2;0;3;1;1;0;2;0;0;0;0;0
2020-04-09 02:00:00;1;0;1;0;4;1;0;1;1;2;0;0;0;0
2020-04-09 02:15:00;1;0;3;0;3;0;1;0;2;2;0;0;0;0
2020-04-09 02:30:00;1;2;3;0;2;1;0;0;1;2;0;0;0;0
2020-04-09 02:45:00;0;1;4;0;5;4;0;0;0;1;0;0;0;0
2020-04-09 03:00:00;2;4;4;0;3;1;1;1;0;8;0;0;0;0
2020-04-09 03:15:00;1;0;5;0;4;0;0;0;1;0;0;0;0;0
2020-04-09 03:30:00;1;0;3;2;6;3;0;0;1;3;0;0;0;0
2020-04-09 03:45:00;0;1;4;0;4;3;0;0;1;2;0;0;0;0
2020-04-09 04:00:00;1;4;9;1;4;6;0;0;0;3;0;0;0;0
2020-04-09 04:15:00;3;1;4;0;3;8;1;2;1;3;0;0;0;0
2020-04-09 04:30:00;5;2;10;1;4;4;4;0;5;6;0;0;0;0
2020-04-09 04:45:00;4;6;11;2;7;6;1;0;1;7;0;0;0;0
2020-04-09 05:00:00;2;2;13;2;12;4;5;0;6;12;0;0;0;0
2020-04-09 05:15:00;17;12;19;5;12;11;9;3;6;7;0;0;0;0
2020-04-09 05:30:00;29;18;32;16;18;15;10;3;8;8;0;0;0;0
2020-04-09 05:45:00;36;19;31;18;19;15;22;4;7;5;0;0;0;0
2020-04-09 06:00:00;20;13;28;15;17;15;11;3;13;8;0;0;0;0
2020-04-09 06:15:00;50;28;50;21;31;28;21;5;14;18;0;0;0;0
2020-04-09 06:30:00;42;25;52;28;26;28;17;4;17;20;0;0;0;0
