DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-07-19 00:00:00;15;4;0;2;2;4;0;2;1;0;0;0;0;0;0
2020-07-19 00:15:00;23;8;0;5;5;6;0;6;6;0;0;0;0;0;0
2020-07-19 00:30:00;12;5;0;4;4;3;0;4;4;0;0;0;0;0;0
2020-07-19 00:45:00;13;9;1;9;9;6;0;6;5;0;0;0;0;0;0
2020-07-19 01:00:00;7;6;0;4;4;4;0;3;3;0;0;0;0;0;0
2020-07-19 01:15:00;17;6;0;6;5;2;0;4;4;0;0;0;0;0;0
2020-07-19 01:30:00;5;7;0;4;4;3;0;0;0;0;0;0;0;0;0
2020-07-19 01:45:00;14;11;1;9;8;5;0;6;5;0;1;0;0;0;0
2020-07-19 02:00:00;8;5;0;4;4;0;0;3;3;0;0;0;0;0;0
2020-07-19 02:15:00;8;5;0;5;4;3;0;0;0;0;0;0;0;0;0
2020-07-19 02:30:00;4;5;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-07-19 02:45:00;4;3;0;3;3;1;0;1;0;0;0;0;0;0;0
2020-07-19 03:00:00;5;4;0;4;4;0;0;2;2;0;0;0;0;0;0
2020-07-19 03:15:00;4;1;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-07-19 03:30:00;5;2;0;2;2;1;0;1;1;0;0;0;0;0;0
2020-07-19 03:45:00;4;1;0;0;0;3;0;1;1;0;0;0;0;0;0
2020-07-19 04:00:00;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-19 04:15:00;4;4;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-07-19 04:30:00;5;3;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-19 04:45:00;3;2;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-07-19 05:00:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-07-19 05:15:00;4;4;0;2;1;1;0;1;1;0;0;0;0;0;0
2020-07-19 05:30:00;3;1;0;1;1;0;0;0;1;0;0;0;0;0;0
2020-07-19 05:45:00;6;4;0;3;3;4;0;1;1;2;0;0;0;0;0
2020-07-19 06:00:00;7;2;0;2;2;5;0;3;3;0;0;0;0;0;0
2020-07-19 06:15:00;4;3;0;1;1;3;0;4;4;0;0;0;0;0;0
2020-07-19 06:30:00;6;4;0;4;4;3;0;1;1;0;0;0;0;0;0
2020-07-19 06:45:00;5;5;0;4;5;3;0;4;4;0;0;0;0;0;0
2020-07-19 07:00:00;8;3;1;3;3;4;0;2;2;0;0;0;0;0;0
2020-07-19 07:15:00;13;6;0;5;4;4;0;3;3;0;0;0;0;0;0
2020-07-19 07:30:00;11;5;0;5;5;4;0;4;4;0;0;0;0;0;0
2020-07-19 07:45:00;13;7;0;6;6;4;0;8;8;0;0;0;0;0;0
2020-07-19 08:00:00;13;10;1;10;10;3;0;5;4;0;0;0;0;0;0
2020-07-19 08:15:00;19;9;0;8;8;6;0;7;7;0;0;0;0;0;0
