DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-06-15 00:00:00;2;0;0;0;0;0
2020-06-15 00:15:00;2;3;0;0;0;0
2020-06-15 00:30:00;0;0;0;0;0;0
2020-06-15 00:45:00;1;0;0;0;0;0
2020-06-15 01:00:00;0;0;0;0;0;0
2020-06-15 01:15:00;0;0;0;0;0;0
2020-06-15 01:30:00;0;1;0;0;0;0
2020-06-15 01:45:00;0;0;0;0;0;0
2020-06-15 02:00:00;0;0;0;0;0;0
2020-06-15 02:15:00;0;0;0;0;0;0
2020-06-15 02:30:00;0;0;0;0;0;0
2020-06-15 03:00:00;0;1;0;0;0;0
2020-06-15 03:15:00;1;0;0;0;0;0
2020-06-15 03:30:00;0;0;0;0;0;0
2020-06-15 03:45:00;1;1;0;0;0;0
2020-06-15 04:00:00;0;0;0;0;0;0
2020-06-15 04:15:00;2;1;0;0;0;0
2020-06-15 04:30:00;1;0;0;0;0;0
2020-06-15 04:45:00;1;3;0;0;0;0
2020-06-15 05:00:00;1;5;0;0;0;0
2020-06-15 05:15:00;3;2;0;0;0;0
2020-06-15 05:30:00;6;5;0;1;0;0
2020-06-15 05:45:00;15;5;0;0;0;0
2020-06-15 06:00:00;6;8;0;0;0;0
2020-06-15 06:15:00;9;4;0;0;0;0
2020-06-15 06:30:00;9;10;2;0;0;0
2020-06-15 06:45:00;18;14;0;0;0;0
2020-06-15 07:00:00;11;12;0;0;0;0
2020-06-15 07:15:00;13;10;0;0;0;0
2020-06-15 07:30:00;24;12;0;3;0;0
2020-06-15 07:45:00;18;14;1;0;0;0
2020-06-15 08:00:00;22;16;0;0;0;0
2020-06-15 08:15:00;10;8;0;4;0;0
2020-06-15 08:30:00;8;8;1;0;0;0
2020-06-15 08:45:00;4;9;2;0;0;0
2020-06-15 09:00:00;11;10;0;0;0;0
2020-06-15 09:15:00;9;8;0;0;0;0
2020-06-15 09:30:00;11;9;0;0;0;0
2020-06-15 09:45:00;11;12;0;0;0;0
2020-06-15 10:00:00;17;7;1;0;0;0
2020-06-15 10:15:00;5;12;0;0;0;0
2020-06-15 10:30:00;13;10;1;0;0;0
2020-06-15 10:45:00;7;12;0;0;0;0
2020-06-15 11:00:00;13;14;0;0;0;0
2020-06-15 11:15:00;16;11;0;0;0;0
2020-06-15 11:45:00;12;12;0;0;0;0
2020-06-15 12:00:00;4;8;0;0;0;0
2020-06-15 12:15:00;4;11;0;1;0;0
2020-06-15 12:30:00;11;11;0;0;0;0
2020-06-15 12:45:00;13;11;2;0;0;0
2020-06-15 13:00:00;7;10;0;3;0;0
2020-06-15 13:15:00;18;23;0;0;0;0
2020-06-15 13:30:00;9;16;0;0;0;0
2020-06-15 13:45:00;1;5;0;0;0;0
2020-06-15 14:00:00;18;9;0;0;0;0
2020-06-15 14:30:00;21;18;0;2;0;0
2020-06-15 14:45:00;10;7;0;0;0;0
2020-06-15 15:00:00;11;19;2;5;0;0
2020-06-15 15:15:00;12;18;2;1;0;0
2020-06-15 15:30:00;15;20;2;0;0;0
2020-06-15 15:45:00;11;17;0;0;0;0
2020-06-15 16:00:00;14;39;0;2;0;0
2020-06-15 16:15:00;14;31;0;1;0;0
2020-06-15 16:30:00;15;26;0;0;0;0
2020-06-15 16:45:00;18;17;0;0;0;0
2020-06-15 17:00:00;17;28;0;3;0;0
2020-06-15 17:15:00;9;5;0;0;0;0
2020-06-15 17:30:00;15;19;0;0;0;0
2020-06-15 17:45:00;17;22;0;0;0;0
2020-06-15 18:00:00;15;21;0;0;0;0
2020-06-15 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 18:30:00;8;13;0;0;0;0
2020-06-15 18:45:00;8;9;2;0;0;0
2020-06-15 19:00:00;11;15;0;0;0;0
2020-06-15 19:15:00;10;7;0;0;0;0
2020-06-15 19:30:00;5;5;0;0;0;0
2020-06-15 19:45:00;6;6;0;0;0;0
2020-06-15 20:00:00;10;7;0;0;0;0
2020-06-15 20:15:00;9;5;0;0;0;0
2020-06-15 20:30:00;4;2;0;0;0;0
2020-06-15 20:45:00;2;4;0;0;0;0
2020-06-15 21:00:00;2;3;0;1;0;0
2020-06-15 21:15:00;2;3;0;0;0;0
2020-06-15 21:30:00;3;0;2;0;0;0
2020-06-15 21:45:00;5;1;0;0;0;0
2020-06-15 22:00:00;3;2;0;0;0;0
2020-06-15 22:15:00;2;3;0;0;0;0
2020-06-15 22:30:00;0;2;0;0;0;0
2020-06-15 22:45:00;1;2;0;0;0;0
2020-06-15 23:00:00;2;0;0;0;0;0
2020-06-15 23:15:00;0;0;0;0;0;0
2020-06-15 23:30:00;1;0;0;0;0;0
2020-06-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
