DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-04-16 00:00:00;1;2;1;4;1;1;2;3;0;0;0;0;0
2020-04-16 00:15:00;0;2;0;10;4;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;0;0;1;4;2;0;2;1;0;0;0;0;0
2020-04-16 00:45:00;0;4;0;3;0;0;0;0;0;0;0;0;0
2020-04-16 01:00:00;0;1;0;5;2;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;0;5;0;5;1;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;0;2;3;3;1;0;1;3;0;0;0;0;0
2020-04-16 01:45:00;0;3;1;2;0;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;0;4;0;4;2;2;1;1;0;0;0;0;0
2020-04-16 02:15:00;0;1;0;2;1;0;0;1;0;0;0;0;0
2020-04-16 02:30:00;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;0;3;2;2;0;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-04-16 03:15:00;0;4;0;5;0;0;0;0;0;0;0;0;0
2020-04-16 03:30:00;1;4;0;6;0;0;1;2;0;0;0;0;0
2020-04-16 03:45:00;0;3;1;5;0;0;0;0;0;0;0;0;0
2020-04-16 04:00:00;0;5;2;3;1;1;0;0;0;0;0;0;0
2020-04-16 04:15:00;0;6;7;2;1;0;0;1;0;0;0;0;0
2020-04-16 04:30:00;0;4;4;8;1;1;0;0;0;0;0;0;0
2020-04-16 04:45:00;3;11;3;7;7;0;1;1;0;0;0;0;0
2020-04-16 05:00:00;0;23;10;19;4;1;0;0;0;0;0;0;0
2020-04-16 05:15:00;0;28;18;33;16;1;1;1;0;0;0;0;0
2020-04-16 05:30:00;2;46;30;62;43;4;1;1;0;0;0;0;0
2020-04-16 05:45:00;6;48;30;56;45;1;0;2;0;0;0;0;0
2020-04-16 06:00:00;10;60;42;37;38;4;3;7;0;0;0;0;0
2020-04-16 06:15:00;9;46;38;78;58;6;8;12;0;0;0;0;0
2020-04-16 06:30:00;13;64;53;85;60;5;6;7;0;0;2;0;0
2020-04-16 06:45:00;12;60;56;80;64;16;5;12;0;0;9;0;0
2020-04-16 07:00:00;19;58;46;69;81;11;11;15;4;0;3;0;0
2020-04-16 07:15:00;29;51;34;82;64;22;11;10;11;0;1;0;0
2020-04-16 07:30:00;27;60;47;73;90;12;11;19;12;1;11;0;0
2020-04-16 07:45:00;36;50;36;85;75;29;22;31;15;0;3;0;0
2020-04-16 08:00:00;38;47;27;60;57;35;21;35;0;0;7;0;0
2020-04-16 08:15:00;24;45;31;58;50;30;25;38;17;0;0;0;0
2020-04-16 08:30:00;37;48;37;62;50;21;12;40;3;5;1;0;0
2020-04-16 08:45:00;40;45;50;55;34;21;17;35;18;0;1;0;0
2020-04-16 09:00:00;30;40;28;58;44;29;25;33;3;0;1;0;0
2020-04-16 09:15:00;37;43;38;52;42;26;38;31;2;0;4;0;0
2020-04-16 09:30:00;55;49;44;48;40;18;33;37;2;0;19;0;0
2020-04-16 09:45:00;43;55;36;56;53;32;32;33;9;0;19;0;0
2020-04-16 10:00:00;50;48;54;49;31;25;32;39;14;0;12;0;0
