DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-10-15 00:00:00;5;3;10;0;0;0;0;0;0
2020-10-15 00:15:00;9;7;16;0;0;0;0;0;0
2020-10-15 00:30:00;10;9;10;0;0;0;0;0;0
2020-10-15 00:45:00;10;4;13;0;0;0;0;0;0
2020-10-15 01:00:00;4;5;14;0;0;0;0;0;0
2020-10-15 01:15:00;3;1;4;0;0;0;0;0;0
2020-10-15 01:30:00;9;6;6;0;0;0;0;0;0
2020-10-15 01:45:00;6;3;3;0;0;0;0;0;0
2020-10-15 02:00:00;4;2;3;0;0;0;0;0;0
2020-10-15 02:15:00;7;5;8;0;0;0;0;0;0
2020-10-15 02:30:00;2;2;1;0;0;0;0;0;0
2020-10-15 02:45:00;1;1;7;0;0;0;0;0;0
2020-10-15 03:00:00;3;2;2;0;0;0;0;0;0
2020-10-15 03:15:00;6;5;6;0;0;0;0;0;0
2020-10-15 03:30:00;6;4;4;0;0;0;0;0;0
2020-10-15 03:45:00;3;5;11;0;0;0;0;0;0
2020-10-15 04:00:00;7;3;11;0;0;0;0;0;0
2020-10-15 04:15:00;13;7;21;0;0;0;0;0;0
2020-10-15 04:30:00;16;7;20;0;0;0;0;0;0
2020-10-15 04:45:00;17;11;49;0;0;0;0;0;0
2020-10-15 05:00:00;38;8;94;0;0;0;0;0;0
2020-10-15 05:15:00;45;16;138;2;2;0;0;0;0
2020-10-15 05:30:00;47;18;142;1;1;0;0;0;0
2020-10-15 05:45:00;64;17;114;1;1;1;0;0;0
2020-10-15 06:00:00;95;25;133;2;1;1;0;0;0
2020-10-15 06:15:00;108;38;177;1;1;1;0;0;0
2020-10-15 06:30:00;86;58;202;1;1;0;0;0;0
2020-10-15 06:45:00;79;46;177;1;1;0;0;0;0
2020-10-15 07:00:00;92;48;220;0;0;0;0;0;0
2020-10-15 07:15:00;90;53;242;6;8;0;0;0;0
2020-10-15 07:30:00;112;80;270;1;1;1;0;0;0
2020-10-15 07:45:00;107;96;245;2;2;1;0;0;0
2020-10-15 08:00:00;98;65;199;2;2;0;0;0;0
2020-10-15 08:15:00;105;49;208;1;1;1;0;0;0
2020-10-15 08:30:00;87;49;225;2;2;1;0;0;0
2020-10-15 08:45:00;97;58;208;1;1;1;0;0;0
2020-10-15 09:00:00;85;48;187;0;1;2;0;0;0
2020-10-15 09:15:00;101;64;188;3;3;1;0;0;0
2020-10-15 09:30:00;124;68;239;1;1;1;0;0;0
2020-10-15 09:45:00;105;60;186;1;2;1;0;0;0
2020-10-15 10:00:00;115;72;185;2;2;2;0;0;0
2020-10-15 10:15:00;110;46;162;2;2;1;0;0;0
2020-10-15 10:30:00;107;71;220;4;2;1;0;0;0
2020-10-15 10:45:00;124;47;187;1;1;2;0;0;0
2020-10-15 11:00:00;109;60;195;2;2;0;0;0;0
2020-10-15 11:15:00;134;65;168;1;1;1;0;0;0
2020-10-15 11:30:00;114;59;201;1;1;11;0;0;0
2020-10-15 11:45:00;142;76;209;2;2;0;0;0;0
2020-10-15 12:00:00;137;62;174;1;1;2;0;0;0
2020-10-15 12:15:00;135;69;211;2;2;0;0;0;0
2020-10-15 12:30:00;158;75;204;2;2;2;0;0;0
2020-10-15 12:45:00;143;66;200;2;2;2;0;0;0
2020-10-15 13:00:00;159;84;202;4;4;0;0;0;0
2020-10-15 13:15:00;160;60;222;3;3;0;0;0;0
2020-10-15 13:30:00;150;74;246;5;5;2;0;0;0
2020-10-15 13:45:00;144;84;231;3;2;3;0;0;0
2020-10-15 14:00:00;154;73;244;2;2;1;0;0;0
2020-10-15 14:15:00;162;67;222;4;4;1;0;0;0
2020-10-15 14:30:00;179;67;238;2;3;3;0;0;0
2020-10-15 14:45:00;138;67;229;2;2;3;0;0;0
2020-10-15 15:00:00;155;66;214;0;0;0;0;0;0
2020-10-15 15:15:00;165;65;223;2;2;2;0;0;0
2020-10-15 15:30:00;169;61;228;1;1;4;0;0;0
2020-10-15 15:45:00;174;74;216;2;2;0;0;0;0
2020-10-15 16:00:00;154;63;210;1;1;3;0;0;0
2020-10-15 16:15:00;189;81;269;1;1;2;0;0;0
2020-10-15 16:30:00;162;69;226;0;0;3;0;0;0
2020-10-15 16:45:00;175;82;232;2;2;5;0;0;0
2020-10-15 17:00:00;189;75;248;0;0;0;0;0;0
2020-10-15 17:15:00;185;77;236;2;2;1;0;0;0
2020-10-15 17:30:00;134;58;214;1;1;4;0;0;0
2020-10-15 17:45:00;168;78;235;1;1;2;0;0;0
2020-10-15 18:00:00;152;76;223;1;1;1;0;0;0
2020-10-15 18:15:00;153;54;228;1;1;2;0;0;0
2020-10-15 18:30:00;123;56;201;1;1;1;0;0;0
2020-10-15 18:45:00;139;50;181;1;1;0;0;0;0
2020-10-15 19:00:00;126;39;155;4;4;0;0;0;0
2020-10-15 19:15:00;119;33;171;0;0;1;0;0;0
2020-10-15 19:30:00;93;46;124;2;2;0;0;0;0
2020-10-15 19:45:00;102;35;125;1;1;0;0;0;0
2020-10-15 20:00:00;97;35;86;1;1;1;0;0;0
2020-10-15 20:15:00;74;35;104;1;2;0;0;0;0
2020-10-15 20:30:00;70;33;101;0;0;0;0;0;0
2020-10-15 20:45:00;73;32;99;1;1;0;0;0;0
2020-10-15 21:00:00;54;25;113;0;0;0;0;0;0
2020-10-15 21:15:00;68;22;87;2;2;0;0;0;0
2020-10-15 21:30:00;67;14;59;2;2;0;0;0;0
2020-10-15 21:45:00;61;18;44;2;2;0;0;0;0
2020-10-15 22:00:00;88;21;51;2;2;0;0;0;0
2020-10-15 22:15:00;89;18;56;1;1;0;0;0;0
2020-10-15 22:30:00;39;17;49;2;2;0;0;0;0
2020-10-15 22:45:00;45;9;34;0;0;0;0;0;0
2020-10-15 23:00:00;25;6;35;1;1;0;0;0;0
2020-10-15 23:15:00;20;7;31;0;0;0;0;0;0
2020-10-15 23:30:00;22;12;25;0;0;0;0;0;0
2020-10-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
