DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-06-01 00:00:00;7;7;2;4;0;7;0;0;0;0;0
2020-06-01 00:15:00;17;13;2;2;0;7;3;0;0;0;0
2020-06-01 00:30:00;18;10;0;4;0;12;2;0;0;0;0
2020-06-01 00:45:00;9;1;2;5;0;7;4;0;0;0;0
2020-06-01 01:00:00;13;8;2;1;0;8;7;0;0;0;0
2020-06-01 01:15:00;6;7;2;1;0;7;2;0;0;0;0
2020-06-01 01:30:00;11;2;1;0;0;5;0;0;0;0;0
2020-06-01 01:45:00;6;7;5;1;0;1;1;0;0;0;0
2020-06-01 02:00:00;8;3;1;1;0;5;1;0;0;0;0
2020-06-01 02:15:00;9;6;0;7;0;4;0;0;0;0;0
2020-06-01 02:30:00;6;3;0;0;0;4;0;0;0;0;0
2020-06-01 02:45:00;6;0;2;2;0;6;0;0;0;0;0
2020-06-01 03:00:00;6;4;2;1;0;4;0;0;0;0;0
2020-06-01 03:15:00;8;4;1;3;0;2;0;0;0;0;0
2020-06-01 03:30:00;6;4;0;0;0;2;0;0;0;0;0
2020-06-01 03:45:00;2;2;1;0;0;5;0;0;0;0;0
2020-06-01 04:00:00;1;0;0;2;0;0;0;0;0;0;0
2020-06-01 04:15:00;4;8;0;1;0;2;1;0;0;0;0
2020-06-01 04:30:00;3;1;0;1;0;1;0;0;0;0;0
2020-06-01 04:45:00;4;0;0;2;0;1;2;0;0;0;0
2020-06-01 05:00:00;3;0;0;1;0;10;1;0;0;0;0
2020-06-01 05:15:00;6;4;1;1;0;3;2;0;0;0;0
2020-06-01 05:30:00;4;5;0;2;0;15;0;0;0;0;0
2020-06-01 05:45:00;9;8;1;4;0;3;0;0;0;0;0
2020-06-01 06:00:00;12;8;3;4;0;7;1;0;0;0;0
2020-06-01 06:15:00;8;10;1;5;0;2;5;0;0;0;0
2020-06-01 06:30:00;11;6;1;1;0;1;4;0;0;0;0
2020-06-01 06:45:00;3;1;4;5;0;2;1;0;0;0;0
2020-06-01 07:00:00;7;5;4;5;0;2;4;0;0;0;0
2020-06-01 07:15:00;9;9;3;7;0;4;5;0;0;0;0
2020-06-01 07:30:00;14;9;1;6;0;4;8;0;0;0;0
2020-06-01 07:45:00;12;4;2;10;0;2;4;0;0;0;0
2020-06-01 08:00:00;9;9;2;11;0;7;12;0;0;0;0
2020-06-01 08:15:00;17;11;4;8;0;5;7;0;0;0;0
2020-06-01 08:30:00;19;8;4;10;0;4;6;0;0;0;0
2020-06-01 08:45:00;31;20;2;16;0;7;12;0;0;0;0
2020-06-01 09:00:00;30;18;3;12;0;7;10;0;0;0;0
2020-06-01 09:15:00;27;15;3;17;0;17;7;0;0;0;0
2020-06-01 09:30:00;20;19;4;13;0;10;11;0;0;0;0
