DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-05-21 00:00:00;7;1;3;2;1;4;6;4;6;5;0;0;0;0;0;0;0
2020-05-21 00:15:00;2;6;4;4;3;1;6;8;6;7;0;0;0;0;0;0;0
2020-05-21 00:30:00;14;7;3;6;2;2;7;1;2;3;2;0;8;7;0;0;0
2020-05-21 00:45:00;11;8;2;2;3;0;2;2;2;5;0;0;0;0;0;0;0
2020-05-21 01:00:00;4;5;4;3;0;1;2;4;5;12;0;0;0;0;0;0;0
2020-05-21 01:15:00;7;3;4;7;1;0;1;1;4;5;0;0;0;0;0;0;0
2020-05-21 01:30:00;2;5;0;2;2;0;2;1;5;2;0;0;0;0;0;0;0
2020-05-21 01:45:00;5;2;3;5;2;1;1;3;3;6;0;0;0;0;0;0;0
2020-05-21 02:00:00;3;3;16;2;3;0;2;4;6;6;0;0;0;0;0;0;0
2020-05-21 02:15:00;3;1;2;1;1;2;4;1;5;2;0;0;0;0;0;0;0
2020-05-21 02:30:00;3;0;1;2;0;1;2;3;2;1;0;0;0;0;0;0;0
2020-05-21 02:45:00;5;0;0;2;0;1;4;0;1;9;0;0;0;0;0;0;0
2020-05-21 03:00:00;3;1;2;6;2;0;2;1;4;2;0;0;0;0;0;0;0
2020-05-21 03:15:00;0;0;3;1;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;4;1;2;6;5;0;0;0;7;3;0;0;0;0;0;0;0
2020-05-21 03:45:00;1;2;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;1;1;1;0;0;2;2;2;3;2;0;0;0;0;0;0;0
2020-05-21 04:15:00;2;3;2;2;0;1;0;1;3;3;0;0;0;0;0;0;0
2020-05-21 04:30:00;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;1;1;1;1;0;0;0;1;2;3;0;0;0;0;0;0;0
2020-05-21 05:00:00;2;2;4;2;0;2;2;4;6;6;0;0;0;0;0;0;0
2020-05-21 05:15:00;2;2;3;6;1;0;0;3;3;7;0;0;0;0;0;0;0
2020-05-21 05:30:00;2;0;6;0;1;1;3;7;9;9;0;0;0;0;0;0;0
2020-05-21 05:45:00;3;3;0;2;1;0;4;14;17;16;0;0;3;0;0;0;0
2020-05-21 06:00:00;1;5;3;0;0;3;4;37;30;49;0;0;0;0;0;0;0
2020-05-21 06:15:00;12;1;4;4;0;4;3;6;5;12;0;0;0;0;0;0;0
2020-05-21 06:30:00;9;5;5;6;1;2;3;10;8;9;0;0;0;0;0;0;0
2020-05-21 06:45:00;8;5;1;2;1;1;6;2;5;3;0;0;0;0;0;0;0
2020-05-21 07:00:00;3;2;2;1;2;2;6;2;3;3;0;1;0;0;0;0;0
2020-05-21 07:15:00;4;5;4;2;0;1;0;3;2;3;0;0;0;0;0;0;0
2020-05-21 07:30:00;6;2;3;1;2;0;0;1;2;2;0;0;0;0;0;0;0
2020-05-21 07:45:00;2;4;1;3;1;1;1;4;4;3;0;0;0;0;0;0;0
2020-05-21 08:00:00;2;5;2;1;2;3;3;2;5;7;0;0;0;0;0;0;0
2020-05-21 08:15:00;2;3;2;0;2;4;4;4;4;5;0;0;0;0;0;0;0
2020-05-21 08:30:00;3;6;6;3;2;2;3;6;7;6;0;0;0;0;0;0;0
2020-05-21 08:45:00;7;3;3;5;2;1;5;5;9;8;0;0;0;0;0;0;0
2020-05-21 09:00:00;16;4;8;3;2;11;10;6;7;5;0;0;0;0;0;0;0
2020-05-21 09:15:00;10;7;8;2;1;1;3;7;14;9;0;0;0;0;0;0;0
