DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-07-21 00:00:00;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-07-21 00:15:00;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-07-21 00:30:00;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-07-21 00:45:00;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-07-21 01:00:00;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-07-21 01:15:00;0;0;0;0;2;0;2;2;0;0;0;0;0
2020-07-21 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 01:45:00;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-07-21 02:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-07-21 02:15:00;0;0;0;0;5;0;0;1;0;0;0;0;0
2020-07-21 02:30:00;0;0;0;0;1;1;0;2;0;0;0;0;0
2020-07-21 02:45:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-07-21 03:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-07-21 03:15:00;0;0;0;0;6;0;0;0;0;0;0;0;0
2020-07-21 03:30:00;0;0;0;0;5;0;0;1;0;0;0;0;0
2020-07-21 03:45:00;0;0;0;0;5;3;0;0;0;0;0;0;0
2020-07-21 04:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-07-21 04:15:00;0;0;0;0;4;3;0;0;0;0;0;0;0
2020-07-21 04:30:00;0;0;0;0;7;1;1;2;0;0;0;0;0
2020-07-21 04:45:00;0;0;0;0;11;1;1;1;0;0;0;0;0
2020-07-21 05:00:00;0;0;0;0;35;0;0;2;0;0;0;0;0
2020-07-21 05:15:00;0;0;0;0;110;2;3;7;0;0;0;0;0
2020-07-21 05:30:00;0;0;0;0;103;2;0;2;0;0;0;0;0
2020-07-21 05:45:00;0;0;0;0;108;6;2;4;0;0;2;0;0
2020-07-21 06:00:00;0;0;0;0;90;7;14;14;0;0;0;0;0
2020-07-21 06:15:00;0;0;0;0;110;12;13;19;0;0;0;0;0
2020-07-21 06:30:00;0;0;0;0;129;12;17;15;1;0;3;0;0
2020-07-21 06:45:00;0;0;0;0;145;13;8;10;1;0;1;0;0
2020-07-21 07:00:00;0;0;0;0;150;16;9;12;0;0;2;0;0
2020-07-21 07:15:00;0;0;0;0;145;18;11;14;10;0;5;4;0
2020-07-21 07:30:00;0;0;0;0;145;23;11;11;16;0;18;0;0
2020-07-21 07:45:00;0;0;0;0;131;30;10;13;2;0;6;2;0
2020-07-21 08:00:00;0;0;0;0;124;26;14;14;10;0;5;0;0
2020-07-21 08:15:00;0;0;0;0;121;21;16;30;1;0;4;0;0
2020-07-21 08:30:00;0;0;0;0;87;21;14;21;14;0;5;0;0
2020-07-21 08:45:00;0;0;0;0;84;17;18;29;11;0;5;0;0
2020-07-21 09:00:00;0;0;0;0;77;16;9;18;3;0;5;1;0
2020-07-21 09:15:00;0;0;0;0;77;21;12;21;9;0;1;0;0
2020-07-21 09:30:00;0;0;0;0;52;21;17;26;5;1;0;0;0
2020-07-21 09:45:00;0;0;0;0;80;16;22;16;26;0;10;0;0
2020-07-21 10:00:00;0;0;0;0;47;12;17;25;14;0;5;0;0
2020-07-21 10:15:00;0;0;0;0;57;21;19;18;3;0;11;0;0
2020-07-21 10:30:00;0;0;0;0;71;19;22;28;16;0;11;0;0
2020-07-21 10:45:00;0;0;0;0;60;15;25;31;12;0;26;0;0
2020-07-21 11:00:00;0;0;0;0;58;14;21;24;7;0;35;1;0
2020-07-21 11:15:00;0;0;0;0;61;11;26;33;10;0;6;0;0
2020-07-21 11:30:00;0;0;0;0;60;19;25;24;7;4;2;0;2
