DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-08-08 00:00:00;16;20;19;2;3;19;0;3;5;5;5;4;0;0;0;0
2019-08-08 00:15:00;10;22;18;4;9;27;1;4;3;5;2;2;0;0;0;0
2019-08-08 00:30:00;12;19;20;1;1;20;1;1;3;3;3;3;0;0;0;0
2019-08-08 00:45:00;7;12;14;0;1;10;0;4;2;2;2;2;0;0;0;0
2019-08-08 01:00:00;11;17;275;0;2;16;0;4;2;2;2;2;0;0;0;0
2019-08-08 01:15:00;15;11;13;0;0;13;1;0;7;5;6;5;0;0;0;0
2019-08-08 01:30:00;10;8;9;0;2;4;0;1;4;3;3;3;0;0;0;0
2019-08-08 01:45:00;11;6;8;2;2;9;0;2;1;2;1;1;0;0;0;0
2019-08-08 02:00:00;5;6;4;1;3;4;0;0;5;5;4;4;0;0;0;0
2019-08-08 02:15:00;8;5;6;1;4;5;1;3;1;1;1;1;0;0;0;0
2019-08-08 02:30:00;2;4;4;2;1;4;2;1;1;1;3;2;0;0;0;0
2019-08-08 02:45:00;4;7;4;0;1;6;2;3;0;0;0;0;0;0;0;0
2019-08-08 03:00:00;7;5;5;0;0;2;0;4;1;1;1;1;0;0;0;0
2019-08-08 03:15:00;8;1;258;1;3;1;0;1;0;0;0;0;0;0;0;0
2019-08-08 03:30:00;5;6;5;2;1;4;0;2;1;1;0;0;0;0;0;0
2019-08-08 03:45:00;5;8;10;0;1;8;0;2;4;3;3;3;0;0;0;0
2019-08-08 04:00:00;4;7;7;0;0;8;0;1;1;1;1;1;0;0;0;0
2019-08-08 04:15:00;3;6;7;0;4;7;0;0;3;3;3;3;0;0;0;0
2019-08-08 04:30:00;9;10;9;0;3;8;0;2;4;6;4;4;0;0;0;0
2019-08-08 04:45:00;13;10;6;0;2;14;0;3;1;1;1;1;0;0;0;0
2019-08-08 05:00:00;16;21;15;0;5;17;0;4;8;8;8;7;0;0;0;0
2019-08-08 05:15:00;30;27;19;3;9;26;0;13;13;14;18;16;0;0;0;0
2019-08-08 05:30:00;57;47;37;5;16;51;0;20;34;29;29;28;0;0;0;0
2019-08-08 05:45:00;41;54;31;6;12;56;0;12;22;24;25;24;0;3;0;0
2019-08-08 06:00:00;45;59;33;12;26;57;0;14;22;20;21;21;0;0;0;0
2019-08-08 06:15:00;68;98;61;14;34;91;1;21;29;28;31;30;0;0;0;0
2019-08-08 06:30:00;84;115;72;5;84;116;2;35;44;44;48;47;0;0;0;0
