DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-12-30 00:00:00;6;3;1;3;4;7;7;5;6;3;0;0
2019-12-30 00:15:00;11;8;1;1;2;7;11;7;6;7;0;0
2019-12-30 00:30:00;6;4;4;2;5;5;3;1;8;1;0;0
2019-12-30 00:45:00;11;6;2;0;1;8;6;4;4;2;0;0
2019-12-30 01:00:00;3;6;2;0;1;10;9;4;2;1;0;0
2019-12-30 01:15:00;4;6;0;0;1;3;7;5;4;4;0;0
2019-12-30 01:30:00;11;4;0;0;0;5;4;1;0;1;0;0
2019-12-30 01:45:00;7;3;0;1;2;11;5;3;1;3;0;0
2019-12-30 02:00:00;4;2;0;2;3;4;2;2;1;1;0;0
2019-12-30 02:15:00;4;8;1;1;2;5;2;1;2;1;0;0
2019-12-30 02:30:00;2;4;1;2;3;3;2;1;7;3;0;0
2019-12-30 02:45:00;6;2;0;1;3;4;2;2;1;4;0;0
2019-12-30 03:00:00;2;2;2;0;1;2;6;2;0;1;0;0
2019-12-30 03:15:00;5;3;0;3;4;2;3;1;1;2;0;0
2019-12-30 03:30:00;2;1;0;1;1;2;2;1;3;0;0;0
2019-12-30 03:45:00;1;3;0;3;1;7;7;4;1;2;0;0
2019-12-30 04:00:00;5;5;0;1;0;4;3;0;2;0;0;0
2019-12-30 04:15:00;2;4;1;0;2;5;3;2;4;0;0;0
2019-12-30 04:30:00;9;7;0;0;0;2;2;3;3;3;0;0
2019-12-30 04:45:00;10;6;2;1;2;5;7;7;4;1;0;0
2019-12-30 05:00:00;14;6;1;1;5;9;5;3;7;3;0;0
2019-12-30 05:15:00;11;8;1;3;5;20;13;7;10;2;0;0
2019-12-30 05:30:00;17;8;0;2;3;17;21;12;8;5;0;0
2019-12-30 05:45:00;19;9;2;3;5;25;17;11;13;15;1;0
2019-12-30 06:00:00;16;12;1;2;3;32;26;18;19;18;3;0
2019-12-30 06:15:00;18;17;0;2;2;23;27;24;6;20;0;0
2019-12-30 06:30:00;28;10;2;3;7;35;41;22;17;14;2;0
2019-12-30 06:45:00;20;11;2;3;4;36;50;36;21;25;2;17
2019-12-30 07:00:00;26;17;3;3;4;29;41;23;20;11;1;0
2019-12-30 07:15:00;30;16;1;4;7;37;43;25;18;12;1;5
2019-12-30 07:30:00;31;14;1;7;10;45;51;30;32;16;3;3
2019-12-30 07:45:00;33;18;0;4;10;42;53;38;31;13;0;0
2019-12-30 08:00:00;33;21;1;3;7;38;43;32;30;6;3;1
2019-12-30 08:15:00;38;22;2;8;11;40;48;37;29;13;2;3
2019-12-30 08:30:00;37;13;1;10;10;49;63;46;41;8;2;0
2019-12-30 08:45:00;42;19;1;7;8;52;53;41;45;13;1;0
