DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-11-05 00:00:00;5;1;0;2;0;9;0;0;0
2020-11-05 00:15:00;2;2;0;9;0;14;1;0;0
2020-11-05 00:30:00;5;1;0;3;0;12;1;0;0
2020-11-05 00:45:00;3;3;0;6;0;13;1;0;0
2020-11-05 01:00:00;1;1;0;1;0;12;1;0;0
2020-11-05 01:15:00;6;3;0;4;0;14;0;0;0
2020-11-05 01:30:00;2;1;0;1;0;12;1;0;0
2020-11-05 01:45:00;2;1;0;2;0;14;1;0;0
2020-11-05 02:00:00;3;3;0;3;0;12;1;0;0
2020-11-05 02:15:00;2;1;0;1;0;14;1;0;0
2020-11-05 02:30:00;1;0;0;0;0;12;0;0;0
2020-11-05 02:45:00;1;0;0;0;0;13;1;0;0
2020-11-05 03:00:00;2;1;0;2;0;12;1;0;0
2020-11-05 03:15:00;4;1;0;1;0;14;1;0;0
2020-11-05 03:30:00;4;1;0;2;0;12;1;0;0
2020-11-05 03:45:00;3;1;0;2;0;14;1;0;0
2020-11-05 04:00:00;3;0;0;7;0;12;0;0;0
2020-11-05 04:15:00;2;0;0;7;0;13;1;0;0
2020-11-05 04:30:00;14;2;1;12;0;12;1;0;0
2020-11-05 04:45:00;28;7;0;15;0;14;1;0;0
2020-11-05 05:00:00;63;3;0;18;0;9;0;0;0
2020-11-05 05:15:00;128;8;0;64;0;11;1;0;0
2020-11-05 05:30:00;105;14;2;98;0;9;1;0;0
2020-11-05 05:45:00;147;40;4;172;0;10;0;0;0
2020-11-05 06:00:00;91;28;2;96;0;10;1;0;0
2020-11-05 06:15:00;92;22;2;127;0;10;0;0;0
2020-11-05 06:30:00;106;20;2;111;1;10;1;0;0
2020-11-05 06:45:00;106;16;7;90;0;10;1;0;0
2020-11-05 07:00:00;75;22;5;113;0;10;0;0;0
2020-11-05 07:15:00;64;20;8;116;0;9;0;0;0
2020-11-05 07:30:00;82;14;5;107;0;10;1;0;0
2020-11-05 07:45:00;90;14;9;119;0;10;0;0;0
2020-11-05 08:00:00;106;17;6;97;0;10;1;0;0
2020-11-05 08:15:00;73;15;6;119;0;9;0;0;0
2020-11-05 08:30:00;81;12;4;127;0;10;1;0;0
2020-11-05 08:45:00;57;17;11;98;2;10;1;0;0
2020-11-05 09:00:00;71;17;9;85;1;13;0;0;0
2020-11-05 09:15:00;72;29;5;98;0;13;1;0;0
2020-11-05 09:30:00;74;19;14;108;2;12;0;0;0
2020-11-05 09:45:00;84;22;15;88;1;13;1;0;0
2020-11-05 10:00:00;73;12;9;84;5;13;1;0;0
2020-11-05 10:15:00;89;11;16;97;0;13;0;0;0
2020-11-05 10:30:00;66;23;16;107;0;13;1;0;0
2020-11-05 10:45:00;90;23;23;85;4;13;1;0;0
2020-11-05 11:00:00;95;21;17;112;0;13;1;0;0
2020-11-05 11:15:00;70;17;10;84;0;12;0;0;0
2020-11-05 11:30:00;89;14;20;85;3;13;1;0;0
2020-11-05 11:45:00;103;12;24;90;0;13;1;0;0
2020-11-05 12:00:00;99;12;14;90;7;13;0;0;0
2020-11-05 12:15:00;86;14;16;99;2;13;1;0;0
2020-11-05 12:30:00;98;18;16;88;0;13;1;0;0
2020-11-05 12:45:00;94;19;23;97;1;13;0;0;0
2020-11-05 13:00:00;84;8;11;81;0;12;1;0;0
2020-11-05 13:15:00;130;19;12;109;0;10;1;0;0
2020-11-05 13:30:00;152;25;15;138;1;10;0;0;0
2020-11-05 13:45:00;134;24;15;140;1;10;1;0;0
2020-11-05 14:00:00;132;22;10;161;0;10;0;0;0
2020-11-05 14:15:00;109;17;46;151;12;9;1;0;0
2020-11-05 14:30:00;141;30;9;187;5;10;1;0;0
2020-11-05 14:45:00;108;22;15;152;0;10;0;0;0
2020-11-05 15:00:00;130;23;19;149;2;10;1;0;0
2020-11-05 15:15:00;118;19;9;128;0;9;1;0;0
2020-11-05 15:30:00;128;22;16;121;2;10;0;0;0
2020-11-05 15:45:00;147;23;10;123;17;10;1;0;0
2020-11-05 16:00:00;133;25;19;148;3;10;0;0;0
2020-11-05 16:15:00;122;17;23;108;3;10;1;0;0
2020-11-05 16:30:00;120;25;21;139;3;10;1;0;0
2020-11-05 16:45:00;113;21;27;154;4;10;0;0;0
2020-11-05 17:00:00;139;31;27;127;5;10;1;0;0
2020-11-05 17:15:00;133;14;19;108;0;10;1;0;0
2020-11-05 17:30:00;128;19;19;99;0;10;0;0;0
2020-11-05 17:45:00;121;15;12;98;0;10;1;0;0
2020-11-05 18:00:00;116;18;7;100;0;10;0;0;0
2020-11-05 18:15:00;107;13;10;92;3;10;1;0;0
2020-11-05 18:30:00;72;10;7;78;0;10;1;0;0
2020-11-05 18:45:00;75;9;8;80;0;10;0;0;0
2020-11-05 19:00:00;67;11;5;55;0;10;1;0;0
2020-11-05 19:15:00;45;9;4;48;0;10;1;0;0
2020-11-05 19:30:00;42;9;6;39;0;10;0;0;0
2020-11-05 19:45:00;44;5;1;37;0;10;1;0;0
2020-11-05 20:00:00;55;7;1;30;0;12;0;0;0
2020-11-05 20:15:00;45;6;3;26;0;13;1;0;0
2020-11-05 20:30:00;46;5;0;29;0;12;1;0;0
2020-11-05 20:45:00;62;5;0;25;0;14;1;0;0
2020-11-05 21:00:00;62;9;0;41;0;12;1;0;0
2020-11-05 21:15:00;93;8;2;44;0;13;0;0;0
2020-11-05 21:30:00;42;10;0;74;0;12;1;0;0
2020-11-05 21:45:00;47;20;0;123;0;14;1;0;0
2020-11-05 22:00:00;42;13;1;65;0;9;1;0;0
2020-11-05 22:15:00;42;10;0;26;0;11;0;0;0
2020-11-05 22:30:00;16;3;1;9;0;9;1;0;0
2020-11-05 22:45:00;19;4;0;12;0;14;1;0;0
2020-11-05 23:00:00;12;2;2;9;0;12;0;0;0
2020-11-05 23:15:00;12;3;0;13;0;13;1;0;0
2020-11-05 23:30:00;9;0;0;8;0;12;1;0;0
2020-11-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
