DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-11-19 00:00:00;1;1;0;3;0;9;0;0;0
2020-11-19 00:15:00;1;0;0;2;0;14;1;0;0
2020-11-19 00:30:00;3;4;0;8;0;12;1;0;0
2020-11-19 00:45:00;6;1;1;1;0;13;1;0;0
2020-11-19 01:00:00;3;3;0;6;0;12;0;0;0
2020-11-19 01:15:00;0;0;0;1;0;14;1;0;0
2020-11-19 01:30:00;2;0;0;1;0;12;1;0;0
2020-11-19 01:45:00;2;0;0;1;0;14;1;0;0
2020-11-19 02:00:00;0;0;0;2;0;12;1;0;0
2020-11-19 02:15:00;3;1;0;3;0;14;0;0;0
2020-11-19 02:30:00;2;2;0;4;0;12;1;0;0
2020-11-19 02:45:00;1;0;0;1;0;13;1;0;0
2020-11-19 03:00:00;1;1;0;1;0;12;1;0;0
2020-11-19 03:15:00;1;0;0;0;0;14;1;0;0
2020-11-19 03:30:00;4;1;1;3;0;12;0;0;0
2020-11-19 03:45:00;4;1;0;3;0;14;1;0;0
2020-11-19 04:00:00;2;0;0;0;0;12;1;0;0
2020-11-19 04:15:00;2;2;0;11;0;13;1;0;0
2020-11-19 04:30:00;14;3;1;11;0;12;1;0;0
2020-11-19 04:45:00;26;4;1;11;0;14;0;0;0
2020-11-19 05:00:00;62;3;0;24;0;9;1;0;0
2020-11-19 05:15:00;118;12;1;48;0;10;1;0;0
2020-11-19 05:30:00;105;15;0;117;0;10;0;0;0
2020-11-19 05:45:00;140;32;2;165;0;11;1;0;0
2020-11-19 06:00:00;101;22;0;122;0;9;1;0;0
2020-11-19 06:15:00;108;18;2;126;0;10;0;0;0
2020-11-19 06:30:00;103;16;2;128;0;10;1;0;0
2020-11-19 06:45:00;123;18;5;107;0;10;0;0;0
2020-11-19 07:00:00;79;16;8;119;0;10;1;0;0
2020-11-19 07:15:00;75;28;10;205;2;10;1;0;0
2020-11-19 07:30:00;96;6;8;170;0;10;0;0;0
2020-11-19 07:45:00;105;25;13;181;0;10;1;0;0
2020-11-19 08:00:00;106;7;11;125;0;10;1;0;0
2020-11-19 08:15:00;96;29;3;137;0;10;0;0;0
2020-11-19 08:30:00;79;13;9;114;0;10;1;0;0
2020-11-19 08:45:00;100;20;15;112;0;10;0;0;0
2020-11-19 09:00:00;52;15;14;88;1;12;1;0;0
2020-11-19 09:15:00;69;18;12;95;0;13;1;0;0
2020-11-19 09:30:00;74;17;8;82;0;12;0;0;0
2020-11-19 09:45:00;86;14;12;93;11;13;1;0;0
2020-11-19 10:00:00;83;15;13;80;0;12;1;0;0
2020-11-19 10:15:00;90;10;17;86;0;13;1;0;0
2020-11-19 10:30:00;68;16;14;93;15;13;0;0;0
2020-11-19 10:45:00;71;15;9;102;0;13;1;0;0
2020-11-19 11:00:00;93;14;15;87;2;13;1;0;0
2020-11-19 11:15:00;81;8;9;81;0;11;0;0;0
2020-11-19 11:30:00;91;20;14;115;0;13;1;0;0
2020-11-19 11:45:00;94;15;20;82;0;13;1;0;0
2020-11-19 12:00:00;93;17;20;86;6;12;1;0;0
2020-11-19 12:15:00;100;16;12;81;1;13;0;0;0
2020-11-19 12:30:00;87;33;12;110;1;13;1;0;0
2020-11-19 12:45:00;130;20;14;112;0;13;1;0;0
2020-11-19 13:00:00;128;20;14;85;0;12;1;0;0
2020-11-19 13:15:00;129;19;13;122;0;10;0;0;0
2020-11-19 13:30:00;144;21;11;136;1;10;1;0;0
2020-11-19 13:45:00;131;30;15;158;17;10;0;0;0
2020-11-19 14:00:00;126;17;12;143;3;10;1;0;0
2020-11-19 14:15:00;137;24;13;171;0;10;1;0;0
2020-11-19 14:30:00;125;23;21;147;0;10;0;0;0
2020-11-19 14:45:00;132;33;16;146;1;10;1;0;0
2020-11-19 15:00:00;113;22;10;144;0;10;1;0;0
2020-11-19 15:15:00;134;29;18;152;0;10;0;0;0
2020-11-19 15:30:00;123;19;11;141;7;10;1;0;0
2020-11-19 15:45:00;146;21;10;127;0;10;0;0;0
2020-11-19 16:00:00;133;27;12;137;0;10;1;0;0
2020-11-19 16:15:00;132;19;11;136;0;10;1;0;0
2020-11-19 16:30:00;134;23;19;160;4;10;0;0;0
2020-11-19 16:45:00;149;26;21;133;3;10;1;0;0
2020-11-19 17:00:00;121;12;28;133;3;10;1;0;0
2020-11-19 17:15:00;130;15;23;137;0;10;0;0;0
2020-11-19 17:30:00;137;19;9;116;0;10;1;0;0
2020-11-19 17:45:00;116;16;11;95;0;10;0;0;0
2020-11-19 18:00:00;104;14;37;96;0;10;1;0;0
2020-11-19 18:15:00;93;20;6;98;0;10;1;0;0
2020-11-19 18:30:00;75;17;9;64;0;10;0;0;0
2020-11-19 18:45:00;64;8;2;52;0;10;1;0;0
2020-11-19 19:00:00;61;11;5;51;0;10;1;0;0
2020-11-19 19:15:00;49;6;1;51;5;10;0;0;0
2020-11-19 19:30:00;55;8;3;43;4;10;1;0;0
2020-11-19 19:45:00;35;7;2;40;0;10;0;0;0
2020-11-19 20:00:00;51;6;1;35;0;12;1;0;0
2020-11-19 20:15:00;45;9;2;22;0;13;1;0;0
2020-11-19 20:30:00;35;7;0;26;0;12;1;0;0
2020-11-19 20:45:00;51;11;1;36;0;14;1;0;0
2020-11-19 21:00:00;78;6;0;39;0;12;0;0;0
2020-11-19 21:15:00;94;8;0;51;0;13;1;0;0
2020-11-19 21:30:00;49;12;1;77;0;12;1;0;0
2020-11-19 21:45:00;47;25;5;132;0;14;1;0;0
2020-11-19 22:00:00;34;7;0;56;0;9;0;0;0
2020-11-19 22:15:00;34;8;3;31;0;11;1;0;0
2020-11-19 22:30:00;19;4;1;7;0;9;0;0;0
2020-11-19 22:45:00;20;4;0;13;0;14;1;0;0
2020-11-19 23:00:00;6;2;0;7;0;12;1;0;0
2020-11-19 23:15:00;3;0;0;9;0;13;1;0;0
2020-11-19 23:30:00;7;1;0;15;0;12;1;0;0
2020-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
