DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-08-21 00:00:00;0;0;5;5;0;0;0;0;0;0;0;0;0
2020-08-21 00:15:00;0;1;8;7;0;4;0;0;0;0;0;0;0
2020-08-21 00:30:00;1;0;3;3;1;2;1;0;0;0;0;0;0
2020-08-21 00:45:00;0;1;2;1;0;2;0;0;0;0;0;0;0
2020-08-21 01:00:00;1;2;2;2;0;2;3;0;0;0;0;0;0
2020-08-21 01:15:00;0;3;5;3;2;1;2;0;0;0;0;0;0
2020-08-21 01:30:00;0;0;4;3;1;1;1;0;0;0;0;0;0
2020-08-21 01:45:00;1;0;2;2;0;1;0;0;0;0;0;0;0
2020-08-21 02:00:00;0;0;3;3;0;1;0;0;0;0;0;0;0
2020-08-21 02:15:00;1;0;1;1;0;1;1;0;0;0;0;0;0
2020-08-21 02:30:00;1;0;4;4;0;0;0;0;0;0;0;0;0
2020-08-21 02:45:00;0;0;1;1;2;1;2;0;0;0;0;0;0
2020-08-21 03:00:00;2;1;2;2;0;0;0;0;0;0;0;0;0
2020-08-21 03:15:00;0;0;0;0;1;0;1;0;0;0;0;0;0
2020-08-21 03:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-08-21 03:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0
2020-08-21 04:00:00;1;0;0;0;0;2;0;0;0;0;0;0;0
2020-08-21 04:15:00;1;0;2;3;1;2;1;0;0;0;0;0;0
2020-08-21 04:30:00;2;1;2;2;1;0;1;0;0;0;0;0;0
2020-08-21 04:45:00;1;0;5;5;1;2;1;0;0;0;0;0;0
2020-08-21 05:00:00;4;0;12;12;3;7;3;0;0;0;0;0;0
2020-08-21 05:15:00;0;0;24;24;2;6;2;0;0;0;0;0;0
2020-08-21 05:30:00;7;1;37;35;2;19;2;0;0;0;0;0;0
2020-08-21 05:45:00;3;1;33;32;7;23;8;0;0;0;0;0;0
2020-08-21 06:00:00;5;0;33;32;4;16;4;0;0;0;0;0;0
2020-08-21 06:15:00;9;1;39;38;3;31;3;0;0;0;0;0;0
2020-08-21 06:30:00;9;3;45;44;10;34;9;0;0;0;0;0;0
2020-08-21 06:45:00;8;5;43;45;20;36;18;0;0;0;0;0;0
2020-08-21 07:00:00;6;2;29;28;7;26;8;0;0;0;0;0;0
2020-08-21 07:15:00;9;0;45;44;7;29;6;0;0;0;0;0;0
2020-08-21 07:30:00;12;3;33;33;13;34;13;0;0;0;0;0;0
2020-08-21 07:45:00;10;2;34;31;5;56;6;0;0;0;0;0;0
2020-08-21 08:00:00;11;0;39;38;14;31;14;0;0;0;0;0;0
2020-08-21 08:15:00;4;1;40;39;11;29;11;0;0;0;0;0;0
2020-08-21 08:30:00;5;0;33;30;5;30;5;0;0;0;0;0;0
2020-08-21 08:45:00;5;0;26;25;9;27;8;0;0;0;0;0;0
2020-08-21 09:00:00;3;0;37;35;8;33;9;0;0;0;0;0;0
2020-08-21 09:15:00;7;1;28;27;7;31;7;0;0;0;0;0;0
2020-08-21 09:30:00;7;2;32;30;7;18;10;0;0;0;0;0;0
2020-08-21 09:45:00;4;1;31;31;10;27;10;0;0;0;0;0;0
2020-08-21 10:00:00;6;2;28;25;11;30;13;0;0;0;0;0;0
2020-08-21 10:15:00;0;2;35;33;10;29;8;0;0;0;0;0;0
2020-08-21 10:30:00;5;4;37;36;10;33;11;0;0;0;0;0;0
2020-08-21 10:45:00;3;2;42;36;10;31;13;0;0;0;0;0;0
2020-08-21 11:00:00;4;2;32;29;11;30;10;0;0;0;0;0;0
2020-08-21 11:15:00;6;3;37;37;6;37;5;0;0;0;0;0;0
2020-08-21 11:30:00;6;6;24;22;6;48;6;0;0;0;0;0;0
2020-08-21 11:45:00;4;3;35;31;9;33;8;0;0;0;0;0;0
2020-08-21 12:00:00;7;0;36;35;10;45;10;0;0;0;0;0;0
2020-08-21 12:15:00;3;0;36;33;5;45;6;0;0;0;0;0;0
2020-08-21 12:30:00;1;3;40;38;8;42;8;0;0;0;0;0;0
2020-08-21 12:45:00;5;2;47;44;5;40;4;0;0;0;0;0;0
2020-08-21 13:00:00;2;3;48;46;4;44;5;0;0;0;0;0;0
2020-08-21 13:15:00;6;4;36;34;7;47;8;0;0;0;0;0;0
