DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-12-30 00:00:00;8;9;1;6;2;1;0;0;0;0
2019-12-30 00:15:00;14;11;2;5;5;2;0;0;0;0
2019-12-30 00:30:00;8;11;1;1;0;4;0;0;0;0
2019-12-30 00:45:00;6;10;0;2;0;4;0;0;0;0
2019-12-30 01:00:00;2;5;2;0;0;4;0;0;0;0
2019-12-30 01:15:00;5;6;1;1;0;5;0;0;0;0
2019-12-30 01:30:00;1;2;0;2;0;0;0;0;0;0
2019-12-30 01:45:00;0;2;2;0;0;1;0;0;0;0
2019-12-30 02:00:00;1;3;0;0;1;1;0;0;0;0
2019-12-30 02:15:00;0;0;1;0;0;1;0;0;0;0
2019-12-30 02:30:00;1;3;0;0;1;2;0;0;0;0
2019-12-30 02:45:00;0;0;0;0;1;1;0;0;0;0
2019-12-30 03:00:00;0;1;0;1;0;3;0;0;0;0
2019-12-30 03:15:00;1;1;0;1;2;0;0;0;0;0
2019-12-30 03:30:00;1;2;1;0;0;1;0;0;0;0
2019-12-30 03:45:00;1;1;0;0;0;1;0;0;0;0
2019-12-30 04:00:00;1;1;1;1;2;0;0;0;0;0
2019-12-30 04:15:00;0;0;0;0;2;0;0;0;0;0
2019-12-30 04:30:00;0;1;0;3;0;0;0;0;0;0
2019-12-30 04:45:00;1;2;0;0;4;3;0;0;0;0
2019-12-30 05:00:00;0;4;2;3;3;2;0;0;0;0
2019-12-30 05:15:00;0;3;2;3;2;2;0;0;0;0
2019-12-30 05:30:00;2;4;3;6;3;10;0;0;0;0
2019-12-30 05:45:00;5;6;6;8;2;8;0;0;0;0
2019-12-30 06:00:00;5;8;3;7;3;14;0;0;0;0
2019-12-30 06:15:00;5;6;12;7;5;15;0;0;0;0
2019-12-30 06:30:00;12;7;6;5;7;17;0;0;0;0
2019-12-30 06:45:00;7;17;7;15;8;22;0;0;0;0
2019-12-30 07:00:00;7;14;14;3;4;14;0;0;0;0
2019-12-30 07:15:00;8;9;9;4;15;17;0;0;0;0
2019-12-30 07:30:00;9;17;24;7;10;27;0;0;0;0
2019-12-30 07:45:00;8;13;16;12;16;21;0;0;0;0
2019-12-30 08:00:00;10;14;16;12;24;14;0;0;0;0
2019-12-30 08:15:00;22;23;20;17;19;28;0;0;0;0
2019-12-30 08:30:00;20;22;16;21;15;32;0;0;0;0
2019-12-30 08:45:00;9;28;14;22;18;35;0;0;0;0
2019-12-30 09:00:00;18;16;20;21;14;17;0;0;0;0
2019-12-30 09:15:00;16;24;20;28;24;26;0;0;0;0
2019-12-30 09:30:00;13;26;22;24;18;28;0;0;0;0
2019-12-30 09:45:00;20;42;38;43;23;37;0;0;0;0
2019-12-30 10:00:00;17;28;27;37;27;40;0;0;0;0
2019-12-30 10:15:00;38;31;27;48;28;27;0;0;0;0
2019-12-30 10:30:00;20;31;28;40;30;37;0;0;0;0
2019-12-30 10:45:00;27;32;46;64;25;35;0;0;0;0
2019-12-30 11:00:00;34;35;36;64;35;28;0;0;0;0
2019-12-30 11:15:00;31;39;31;53;43;39;0;0;0;0
2019-12-30 11:30:00;43;37;33;58;43;44;0;0;0;0
2019-12-30 11:45:00;35;24;26;67;30;36;0;0;0;0
2019-12-30 12:00:00;36;44;30;63;32;26;0;0;0;0
2019-12-30 12:15:00;41;36;37;76;34;31;0;0;0;0
2019-12-30 12:30:00;39;37;31;69;20;29;0;0;0;0
2019-12-30 12:45:00;38;34;37;62;23;39;0;0;0;0
2019-12-30 13:00:00;40;46;30;58;36;21;0;0;0;0
2019-12-30 13:15:00;38;43;28;53;17;39;0;0;0;0
2019-12-30 13:30:00;51;36;30;59;43;21;0;0;0;0
2019-12-30 13:45:00;25;37;37;61;36;44;0;0;0;0
2019-12-30 14:00:00;30;36;31;42;36;27;0;0;0;0
2019-12-30 14:15:00;34;40;30;57;31;38;0;0;0;0
2019-12-30 14:30:00;36;43;38;51;30;38;0;0;0;0
2019-12-30 14:45:00;33;55;29;76;33;31;0;0;0;0
2019-12-30 15:00:00;40;49;40;58;38;26;0;0;0;0
2019-12-30 15:15:00;52;52;37;70;27;27;0;0;0;0
2019-12-30 15:30:00;43;47;34;52;34;26;0;0;0;0
2019-12-30 15:45:00;43;44;31;48;35;41;0;0;0;0
2019-12-30 16:00:00;35;46;31;72;37;31;0;0;0;0
2019-12-30 16:15:00;52;69;48;73;38;44;0;0;0;0
2019-12-30 16:30:00;58;50;40;58;20;25;0;0;0;0
2019-12-30 16:45:00;47;49;27;55;16;30;0;0;0;0
2019-12-30 17:00:00;41;43;44;60;24;31;0;0;0;0
2019-12-30 17:15:00;55;55;37;51;19;17;0;0;0;0
2019-12-30 17:30:00;36;48;44;63;19;18;0;0;0;0
2019-12-30 17:45:00;28;36;41;50;18;25;0;0;0;0
2019-12-30 18:00:00;32;31;22;50;21;32;0;0;0;0
2019-12-30 18:15:00;43;31;31;53;24;44;0;0;0;0
2019-12-30 18:30:00;27;51;26;45;23;25;0;0;0;0
2019-12-30 18:45:00;26;36;22;41;29;35;0;0;0;0
2019-12-30 19:00:00;28;33;23;21;29;31;0;0;0;0
2019-12-30 19:15:00;30;34;15;38;27;37;0;0;0;0
2019-12-30 19:30:00;26;23;19;25;10;22;0;0;0;0
2019-12-30 19:45:00;21;20;26;35;15;28;0;0;0;0
2019-12-30 20:00:00;26;21;10;24;10;19;0;0;0;0
2019-12-30 20:15:00;28;16;22;28;12;21;0;0;0;0
2019-12-30 20:30:00;26;17;10;31;4;11;0;0;0;0
2019-12-30 20:45:00;18;23;16;20;11;3;0;0;0;0
2019-12-30 21:00:00;20;19;3;24;6;11;0;0;0;0
2019-12-30 21:15:00;15;14;9;22;8;8;0;0;0;0
