DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-08-14 00:00:00;4;3;0;9;0;5;0;1;0;0;0
2020-08-14 00:15:00;2;4;0;19;0;10;0;0;0;0;0
2020-08-14 00:30:00;1;5;0;7;0;4;0;0;0;0;0
2020-08-14 00:45:00;1;1;0;10;2;7;0;2;0;0;0
2020-08-14 01:00:00;3;5;0;2;1;2;0;1;0;0;0
2020-08-14 01:15:00;1;3;0;7;0;4;0;1;0;0;0
2020-08-14 01:30:00;1;4;0;3;1;2;0;0;0;0;0
2020-08-14 01:45:00;0;0;0;3;1;3;2;0;0;0;0
2020-08-14 02:00:00;2;2;0;5;1;5;1;1;0;0;0
2020-08-14 02:15:00;1;5;0;2;0;0;0;0;0;0;0
2020-08-14 02:30:00;2;2;0;4;1;2;0;1;0;0;0
2020-08-14 02:45:00;0;0;0;6;0;4;0;0;0;0;0
2020-08-14 03:00:00;1;4;0;2;0;2;0;0;0;0;0
2020-08-14 03:15:00;2;3;0;3;1;2;1;1;0;0;0
2020-08-14 03:30:00;2;2;0;3;1;1;2;3;0;0;0
2020-08-14 03:45:00;1;1;0;7;0;4;0;1;0;0;0
2020-08-14 04:00:00;0;0;0;2;0;0;0;0;0;0;0
2020-08-14 04:15:00;1;2;0;5;2;3;0;3;0;0;0
2020-08-14 04:30:00;1;5;0;3;0;3;0;0;0;0;0
2020-08-14 04:45:00;1;1;0;2;0;2;0;0;0;0;0
2020-08-14 05:00:00;4;6;0;6;1;3;1;2;0;0;0
2020-08-14 05:15:00;8;3;0;6;1;5;0;8;0;0;0
2020-08-14 05:30:00;5;7;0;12;2;6;1;10;0;0;0
2020-08-14 05:45:00;15;14;0;13;0;6;4;2;0;0;0
2020-08-14 06:00:00;12;12;0;18;7;14;1;8;0;0;0
2020-08-14 06:15:00;28;19;0;21;13;19;2;13;0;0;0
2020-08-14 06:30:00;34;34;0;24;10;16;2;16;5;1;0
2020-08-14 06:45:00;41;31;0;33;8;21;7;13;0;2;0
2020-08-14 07:00:00;45;40;0;27;10;21;5;19;0;0;0
2020-08-14 07:15:00;37;47;0;37;10;24;9;22;0;0;0
2020-08-14 07:30:00;55;48;0;34;12;29;5;15;3;0;0
2020-08-14 07:45:00;51;45;0;46;8;31;11;19;0;0;0
2020-08-14 08:00:00;52;31;0;41;7;31;7;18;0;1;0
2020-08-14 08:15:00;51;47;0;42;12;29;2;18;0;0;0
2020-08-14 08:30:00;43;34;0;41;10;28;6;17;0;0;0
2020-08-14 08:45:00;52;53;0;51;7;41;8;18;0;0;0
2020-08-14 09:00:00;38;30;0;51;5;36;6;10;0;19;0
2020-08-14 09:15:00;48;44;0;49;12;35;8;7;0;20;0
2020-08-14 09:30:00;46;32;0;53;9;38;7;13;0;0;0
2020-08-14 09:45:00;49;59;0;53;9;38;7;13;0;0;0
2020-08-14 10:00:00;44;53;0;52;9;38;5;9;0;0;0
2020-08-14 10:15:00;48;47;0;66;5;45;12;9;2;0;0
2020-08-14 10:30:00;43;42;0;64;20;52;11;18;0;0;0
2020-08-14 10:45:00;43;46;0;74;8;60;11;9;0;1;0
2020-08-14 11:00:00;42;33;0;60;13;48;12;10;2;0;4
2020-08-14 11:15:00;40;42;0;74;10;51;1;10;59;0;0
2020-08-14 11:30:00;41;40;0;76;13;51;11;7;0;3;0
2020-08-14 11:45:00;47;33;0;73;11;51;6;12;0;0;0
2020-08-14 12:00:00;43;34;0;81;14;59;6;25;0;0;0
2020-08-14 12:15:00;34;47;0;80;8;59;7;17;0;1;0
2020-08-14 12:30:00;27;33;0;78;11;58;10;20;0;1;0
2020-08-14 12:45:00;35;34;0;78;8;75;14;20;0;0;0
2020-08-14 13:00:00;29;37;0;78;12;59;4;15;0;0;1
2020-08-14 13:15:00;36;30;0;85;14;66;11;17;0;3;0
2020-08-14 13:30:00;38;36;0;76;16;54;6;13;0;0;0
2020-08-14 13:45:00;46;53;0;67;3;42;7;12;0;0;0
2020-08-14 14:00:00;34;32;0;72;14;48;6;17;0;2;0
2020-08-14 14:15:00;33;28;0;79;17;62;5;15;0;0;0
2020-08-14 14:30:00;34;37;0;59;10;46;8;12;0;33;0
2020-08-14 14:45:00;40;36;0;61;9;40;10;14;0;21;0
2020-08-14 15:00:00;33;34;0;87;14;67;7;13;5;14;0
2020-08-14 15:15:00;33;31;0;62;9;46;6;18;30;0;0
2020-08-14 15:30:00;32;42;0;66;15;44;6;19;0;0;5
2020-08-14 15:45:00;40;38;0;68;5;43;16;17;15;1;0
2020-08-14 16:00:00;43;36;0;64;14;54;7;19;0;0;0
2020-08-14 16:15:00;37;43;0;71;18;48;6;24;0;14;1
2020-08-14 16:30:00;31;39;0;63;14;58;8;18;0;87;0
2020-08-14 16:45:00;43;62;0;67;6;54;5;15;3;0;0
2020-08-14 17:00:00;27;39;0;51;9;39;7;17;0;0;0
2020-08-14 17:15:00;38;42;0;57;7;37;7;15;0;0;0
2020-08-14 17:30:00;32;44;0;76;14;58;7;19;0;0;0
2020-08-14 17:45:00;41;38;0;70;9;44;4;16;0;0;0
2020-08-14 18:00:00;34;36;0;48;5;32;3;14;0;7;0
2020-08-14 18:15:00;41;47;0;62;6;39;9;16;6;0;0
2020-08-14 18:30:00;20;36;0;46;2;33;10;13;1;0;0
2020-08-14 18:45:00;37;47;0;50;6;34;5;11;0;4;0
2020-08-14 19:00:00;23;28;0;52;7;37;4;13;0;0;0
2020-08-14 19:15:00;30;34;0;44;11;33;4;13;0;0;0
2020-08-14 19:30:00;20;23;0;51;6;35;4;8;0;0;0
2020-08-14 19:45:00;38;39;0;38;12;29;4;21;0;0;0
2020-08-14 20:00:00;25;39;0;44;6;27;8;19;0;0;0
2020-08-14 20:15:00;25;28;0;47;6;30;6;10;0;0;0
2020-08-14 20:30:00;19;32;0;39;14;32;17;12;0;0;0
2020-08-14 20:45:00;20;17;0;37;6;25;8;15;0;0;0
2020-08-14 21:00:00;13;17;0;28;5;20;4;1;0;3;0
2020-08-14 21:15:00;12;16;0;30;5;19;4;7;0;0;0
2020-08-14 21:30:00;9;13;0;29;4;18;4;7;0;0;0
2020-08-14 21:45:00;19;17;0;30;4;21;3;8;0;0;0
2020-08-14 22:00:00;7;7;0;19;3;10;1;9;0;0;0
2020-08-14 22:15:00;9;12;0;26;3;14;7;11;0;0;0
2020-08-14 22:30:00;7;9;0;20;3;16;2;5;0;0;0
2020-08-14 22:45:00;11;24;0;27;4;20;4;14;0;0;0
2020-08-14 23:00:00;4;11;0;25;2;16;4;6;0;0;0
2020-08-14 23:15:00;8;16;0;30;6;22;9;9;0;0;0
2020-08-14 23:30:00;3;7;0;37;1;23;2;3;0;0;0
2020-08-14 23:45:00;11;11;0;48;1;34;3;5;0;0;0
