DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-11-09 00:00:00;0;1;1;1;0;0;0;1;0;0;0;0;0
2020-11-09 00:15:00;0;5;0;0;0;1;0;1;0;0;0;0;0
2020-11-09 00:30:00;0;6;2;2;0;0;0;0;0;0;0;0;0
2020-11-09 00:45:00;0;1;0;0;1;2;1;2;0;0;0;0;0
2020-11-09 01:00:00;0;2;0;0;2;0;2;2;0;0;0;0;0
2020-11-09 01:15:00;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 01:30:00;0;1;1;1;0;0;0;1;0;0;0;0;0
2020-11-09 01:45:00;1;1;0;0;0;1;0;3;0;0;0;0;0
2020-11-09 02:00:00;0;1;0;0;0;1;0;3;0;0;0;0;0
2020-11-09 02:15:00;2;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-09 02:30:00;0;0;1;1;0;1;0;0;0;0;0;0;0
2020-11-09 02:45:00;0;2;1;0;0;0;0;2;0;0;0;0;0
2020-11-09 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 03:15:00;0;0;0;0;0;1;0;3;0;0;0;0;0
2020-11-09 03:30:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2020-11-09 03:45:00;0;1;2;2;0;0;0;3;0;0;0;0;0
2020-11-09 04:00:00;3;2;1;1;0;0;0;3;0;0;0;0;0
2020-11-09 04:15:00;0;0;4;4;1;0;0;3;0;0;0;0;0
2020-11-09 04:30:00;1;4;5;5;1;0;1;5;0;0;0;0;0
2020-11-09 04:45:00;0;6;24;23;5;4;4;17;0;0;0;0;0
2020-11-09 05:00:00;4;24;29;29;5;6;4;35;0;0;0;0;0
2020-11-09 05:15:00;11;70;80;83;15;6;15;69;0;0;0;0;0
2020-11-09 05:30:00;10;65;111;112;10;16;11;92;0;0;0;0;0
2020-11-09 05:45:00;3;73;45;42;16;18;16;59;0;0;0;0;0
2020-11-09 06:00:00;5;46;29;30;28;14;26;72;0;0;0;0;0
2020-11-09 06:15:00;9;53;21;23;13;9;12;66;0;0;0;0;0
2020-11-09 06:30:00;8;58;47;48;20;26;20;107;0;0;0;0;0
2020-11-09 06:45:00;12;69;41;42;9;21;9;110;0;0;0;0;0
2020-11-09 07:00:00;5;46;40;41;22;24;22;94;0;0;0;0;0
2020-11-09 07:15:00;4;52;35;33;9;17;9;147;0;0;0;0;0
2020-11-09 07:30:00;8;55;61;61;24;21;23;119;0;0;0;0;0
2020-11-09 07:45:00;7;71;46;48;18;35;17;90;0;0;0;0;0
2020-11-09 08:00:00;9;58;36;36;16;18;15;86;0;0;0;0;0
