DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-09-13 00:00:00;27;9;0;0;0;0;0
2019-09-13 00:15:00;28;17;1;1;0;0;0
2019-09-13 00:30:00;23;15;0;0;0;0;0
2019-09-13 00:45:00;17;7;0;0;0;0;0
2019-09-13 01:00:00;15;13;0;0;0;0;0
2019-09-13 01:15:00;9;17;0;0;0;0;0
2019-09-13 01:30:00;8;20;0;0;0;0;0
2019-09-13 01:45:00;3;10;1;1;0;0;0
2019-09-13 02:00:00;7;5;0;0;0;0;0
2019-09-13 02:15:00;4;6;0;0;0;0;0
2019-09-13 02:30:00;5;12;0;0;0;0;0
2019-09-13 02:45:00;4;11;0;0;0;0;0
2019-09-13 03:00:00;5;10;0;0;0;0;0
2019-09-13 03:15:00;6;5;0;0;0;0;0
2019-09-13 03:30:00;8;6;0;0;0;0;0
2019-09-13 03:45:00;7;3;0;0;0;0;0
2019-09-13 04:00:00;9;9;0;0;0;0;0
2019-09-13 04:15:00;4;7;1;1;0;0;0
2019-09-13 04:30:00;13;14;0;0;0;0;0
2019-09-13 04:45:00;13;29;1;1;0;0;0
2019-09-13 05:00:00;32;29;1;1;0;0;0
2019-09-13 05:15:00;52;40;1;1;0;0;0
2019-09-13 05:30:00;80;57;1;1;0;0;0
2019-09-13 05:45:00;100;47;2;2;0;0;0
2019-09-13 06:00:00;90;74;9;9;0;0;0
2019-09-13 06:15:00;119;90;2;2;0;0;0
2019-09-13 06:30:00;163;118;6;6;0;0;0
2019-09-13 06:45:00;191;123;5;5;7;0;0
2019-09-13 07:00:00;192;127;11;11;4;0;0
2019-09-13 07:15:00;193;189;9;9;18;0;0
2019-09-13 07:30:00;193;224;17;17;11;0;0
2019-09-13 07:45:00;273;152;12;12;51;0;0
2019-09-13 08:00:00;199;157;10;10;4;0;0
2019-09-13 08:15:00;184;169;11;11;12;0;0
2019-09-13 08:30:00;186;155;9;9;29;0;0
2019-09-13 08:45:00;168;164;6;6;2;0;0
2019-09-13 09:00:00;148;130;7;7;3;0;0
2019-09-13 09:15:00;160;128;6;6;6;0;0
2019-09-13 09:30:00;191;158;8;8;4;0;0
2019-09-13 09:45:00;175;154;11;11;9;0;0
2019-09-13 10:00:00;179;150;10;10;14;0;0
2019-09-13 10:15:00;196;147;11;11;28;0;0
2019-09-13 10:30:00;194;170;9;9;3;0;0
2019-09-13 10:45:00;195;163;6;6;6;0;0
2019-09-13 11:00:00;158;179;20;20;2;0;0
2019-09-13 11:15:00;202;168;7;7;16;0;0
2019-09-13 11:30:00;246;194;9;9;2;0;0
2019-09-13 11:45:00;182;181;14;14;3;0;0
2019-09-13 12:00:00;211;146;11;11;11;0;0
2019-09-13 12:15:00;263;205;7;7;51;0;0
2019-09-13 12:30:00;214;201;12;12;4;0;0
2019-09-13 12:45:00;248;210;3;3;3;0;0
2019-09-13 13:00:00;250;147;9;9;26;0;0
2019-09-13 13:15:00;232;205;10;10;25;0;0
2019-09-13 13:30:00;202;187;11;11;19;0;0
2019-09-13 13:45:00;193;186;7;7;15;0;0
2019-09-13 14:00:00;217;184;10;10;11;0;0
2019-09-13 14:15:00;277;205;8;8;66;0;0
2019-09-13 14:30:00;191;229;9;9;5;0;0
2019-09-13 14:45:00;226;238;6;6;29;0;0
2019-09-13 15:00:00;238;191;12;12;21;0;0
2019-09-13 15:15:00;214;229;16;16;17;0;0
2019-09-13 15:30:00;228;202;13;13;2;0;0
2019-09-13 15:45:00;228;199;7;7;12;0;0
2019-09-13 16:00:00;240;188;4;4;17;0;0
2019-09-13 16:15:00;226;191;14;14;31;0;0
2019-09-13 16:30:00;212;185;13;13;8;0;0
2019-09-13 16:45:00;220;193;8;8;16;0;0
2019-09-13 17:00:00;193;194;14;14;4;0;0
2019-09-13 17:15:00;207;180;15;15;14;0;0
2019-09-13 17:30:00;209;222;7;7;6;0;0
2019-09-13 17:45:00;166;171;7;7;14;0;0
2019-09-13 18:00:00;183;202;8;8;54;0;0
2019-09-13 18:15:00;186;190;8;8;5;0;0
2019-09-13 18:30:00;193;181;11;11;7;0;0
2019-09-13 18:45:00;201;197;13;13;13;0;0
2019-09-13 19:00:00;159;188;11;11;3;0;0
2019-09-13 19:15:00;176;186;9;9;42;0;0
2019-09-13 19:30:00;146;151;7;7;11;0;0
2019-09-13 19:45:00;122;135;10;10;23;0;0
2019-09-13 20:00:00;111;198;15;15;5;0;0
2019-09-13 20:15:00;100;167;4;4;1;0;0
2019-09-13 20:30:00;78;112;7;7;0;0;0
2019-09-13 20:45:00;102;76;5;5;0;0;0
2019-09-13 21:00:00;106;128;4;4;3;0;0
2019-09-13 21:15:00;104;83;3;3;0;0;0
2019-09-13 21:30:00;85;100;7;7;0;0;0
2019-09-13 21:45:00;69;68;3;3;8;0;0
2019-09-13 22:00:00;84;87;9;9;0;0;0
2019-09-13 22:15:00;85;66;4;4;3;0;0
2019-09-13 22:30:00;96;79;5;5;0;0;0
2019-09-13 22:45:00;55;48;1;1;0;0;0
2019-09-13 23:00:00;67;56;3;3;0;0;0
2019-09-13 23:15:00;58;43;1;1;0;0;0
2019-09-13 23:30:00;65;59;4;4;0;0;0
2019-09-13 23:45:00;45;36;1;1;0;0;0
