DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-08-08 00:00:00;6;4;4;4;3;3;0;7
2019-08-08 00:15:00;4;4;2;2;0;3;0;5
2019-08-08 00:30:00;10;5;1;3;0;3;0;1
2019-08-08 00:45:00;5;2;2;2;2;2;0;2
2019-08-08 01:00:00;2;2;1;1;2;3;0;3
2019-08-08 01:15:00;1;2;1;1;1;2;0;3
2019-08-08 01:30:00;2;1;2;1;1;0;0;1
2019-08-08 01:45:00;1;1;1;4;2;2;0;1
2019-08-08 02:00:00;6;5;1;0;0;3;0;2
2019-08-08 02:15:00;0;0;1;0;0;0;0;0
2019-08-08 02:30:00;4;1;0;1;0;0;0;0
2019-08-08 02:45:00;2;2;1;0;1;1;0;1
2019-08-08 03:00:00;4;1;1;3;0;1;0;0
2019-08-08 03:15:00;5;0;0;3;1;0;0;0
2019-08-08 03:30:00;3;2;1;0;0;0;0;1
2019-08-08 03:45:00;1;1;0;1;0;1;0;0
2019-08-08 04:00:00;2;2;4;5;2;2;0;0
2019-08-08 04:15:00;4;3;2;1;1;1;0;1
2019-08-08 04:30:00;2;6;3;2;0;1;0;1
2019-08-08 04:45:00;6;8;4;2;1;4;0;1
2019-08-08 05:00:00;9;14;23;7;5;10;0;6
2019-08-08 05:15:00;11;33;43;4;4;20;0;7
2019-08-08 05:30:00;26;27;41;19;13;26;0;22
2019-08-08 05:45:00;31;26;34;44;17;16;0;17
2019-08-08 06:00:00;20;31;26;34;54;11;0;10
2019-08-08 06:15:00;33;31;29;12;13;13;0;17
2019-08-08 06:30:00;44;33;50;16;13;22;0;35
2019-08-08 06:45:00;45;57;55;12;8;28;0;41
2019-08-08 07:00:00;41;47;48;17;12;20;0;29
2019-08-08 07:15:00;47;47;46;18;22;32;0;29
2019-08-08 07:30:00;59;54;55;21;20;29;0;39
2019-08-08 07:45:00;63;71;60;15;13;31;0;53
2019-08-08 08:00:00;54;51;63;24;22;23;0;41
2019-08-08 08:15:00;55;55;57;17;30;22;0;30
2019-08-08 08:30:00;56;53;39;21;22;32;0;41
2019-08-08 08:45:00;75;51;30;24;27;27;0;42
2019-08-08 09:00:00;48;41;45;19;23;24;0;29
2019-08-08 09:15:00;55;46;27;19;41;31;0;30
2019-08-08 09:30:00;54;40;23;23;53;25;0;34
2019-08-08 09:45:00;53;45;16;20;28;16;0;44
2019-08-08 10:00:00;29;28;17;16;51;24;0;32
2019-08-08 10:15:00;55;46;19;19;33;18;0;37
2019-08-08 10:30:00;55;32;20;24;67;32;0;34
2019-08-08 10:45:00;75;39;28;24;34;27;0;30
2019-08-08 11:00:00;43;45;24;32;26;23;0;45
2019-08-08 11:15:00;63;43;19;27;33;35;0;39
2019-08-08 11:30:00;58;51;25;25;22;23;0;43
2019-08-08 11:45:00;64;49;29;26;36;23;0;37
2019-08-08 12:00:00;56;49;15;30;28;38;0;48
2019-08-08 12:15:00;53;45;17;27;60;22;0;39
2019-08-08 12:30:00;53;53;23;41;32;27;0;45
2019-08-08 12:45:00;52;29;29;22;31;25;0;36
2019-08-08 13:00:00;47;40;25;26;31;24;0;57
2019-08-08 13:15:00;54;58;33;26;27;41;0;44
2019-08-08 13:30:00;59;44;52;30;23;30;0;41
2019-08-08 13:45:00;48;56;30;32;45;34;0;35
2019-08-08 14:00:00;60;55;30;44;50;44;0;54
2019-08-08 14:15:00;72;60;24;67;71;21;0;42
2019-08-08 14:30:00;68;68;17;62;84;30;0;43
2019-08-08 14:45:00;69;73;20;41;47;25;0;38
2019-08-08 15:00:00;72;62;26;45;35;31;0;45
2019-08-08 15:15:00;64;61;24;49;48;26;0;52
2019-08-08 15:30:00;63;60;15;68;40;27;0;52
2019-08-08 15:45:00;90;69;25;45;43;30;0;46
2019-08-08 16:00:00;72;72;17;56;51;29;0;50
2019-08-08 16:15:00;84;62;20;50;47;26;0;56
2019-08-08 16:30:00;74;78;22;58;77;20;0;44
2019-08-08 16:45:00;87;62;21;55;56;26;0;54
2019-08-08 17:00:00;76;74;18;50;36;30;0;57
2019-08-08 17:15:00;65;63;19;57;75;26;0;62
2019-08-08 17:30:00;74;55;14;33;33;28;0;56
2019-08-08 17:45:00;69;59;23;43;28;21;0;50
2019-08-08 18:00:00;65;48;28;35;41;28;0;53
2019-08-08 18:15:00;44;32;15;37;30;28;0;46
2019-08-08 18:30:00;56;44;17;34;18;24;0;37
2019-08-08 18:45:00;39;30;12;26;44;18;0;37
2019-08-08 19:00:00;42;26;11;27;28;22;0;27
2019-08-08 19:15:00;36;26;15;23;24;18;0;45
2019-08-08 19:30:00;41;31;14;11;18;16;0;37
2019-08-08 19:45:00;38;26;14;26;19;21;0;26
2019-08-08 20:00:00;30;32;21;18;19;17;0;24
2019-08-08 20:15:00;33;27;19;15;11;17;0;20
2019-08-08 20:30:00;35;26;25;26;6;12;0;17
2019-08-08 20:45:00;25;26;17;16;25;13;0;12
2019-08-08 21:00:00;32;22;24;15;7;20;0;21
2019-08-08 21:15:00;39;24;27;12;14;23;0;22
2019-08-08 21:30:00;32;16;17;12;10;16;0;20
2019-08-08 21:45:00;25;11;9;31;22;10;0;15
2019-08-08 22:00:00;21;22;13;30;27;16;0;14
2019-08-08 22:15:00;20;13;6;20;13;15;0;16
2019-08-08 22:30:00;21;22;16;20;6;9;0;14
2019-08-08 22:45:00;8;10;7;7;10;5;0;6
2019-08-08 23:00:00;14;12;8;6;5;6;0;7
2019-08-08 23:15:00;7;9;4;6;4;3;0;7
2019-08-08 23:30:00;12;7;3;6;3;12;0;5
2019-08-08 23:45:00;8;9;10;14;15;3;0;4
