DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-12-31 00:00:00;13;1;2;4;13;1;3;3;0;0;0;0;0;0;0
2019-12-31 00:15:00;14;2;6;3;9;3;3;8;0;0;0;0;0;0;0
2019-12-31 00:30:00;9;0;0;6;15;2;6;6;0;0;0;0;0;0;0
2019-12-31 00:45:00;7;2;2;7;14;3;6;4;0;0;0;0;0;0;0
2019-12-31 01:00:00;3;1;4;2;10;2;4;6;0;0;0;0;0;0;0
2019-12-31 01:15:00;9;2;3;2;8;2;1;5;0;0;0;0;0;0;0
2019-12-31 01:30:00;3;1;5;1;9;0;4;3;0;0;0;0;0;0;0
2019-12-31 01:45:00;3;1;5;2;6;1;2;9;0;0;0;0;0;0;0
2019-12-31 02:00:00;2;3;3;4;2;1;4;7;0;0;0;0;0;0;0
2019-12-31 02:15:00;3;1;2;10;12;0;1;8;0;0;0;0;0;0;0
2019-12-31 02:30:00;5;0;6;3;5;0;2;7;0;0;0;0;0;0;0
2019-12-31 02:45:00;7;1;1;3;1;0;1;3;0;0;0;0;0;0;0
2019-12-31 03:00:00;4;0;7;5;3;1;1;10;0;0;0;0;0;0;0
2019-12-31 03:15:00;3;0;6;3;5;2;2;6;0;0;0;0;0;0;0
2019-12-31 03:30:00;0;1;1;5;2;0;0;6;0;0;0;0;0;0;0
2019-12-31 03:45:00;2;1;4;3;3;1;2;4;0;0;0;0;0;0;0
2019-12-31 04:00:00;3;1;6;5;2;1;2;10;0;0;0;0;0;0;0
2019-12-31 04:15:00;7;3;8;3;3;1;3;9;0;0;0;0;0;0;0
2019-12-31 04:30:00;3;0;2;4;4;1;4;5;0;0;1;0;0;1;0
2019-12-31 04:45:00;12;2;3;6;5;0;3;8;0;0;2;0;0;0;0
2019-12-31 05:00:00;7;1;2;3;8;0;5;10;0;0;0;0;0;0;0
2019-12-31 05:15:00;16;2;5;3;5;0;3;10;0;0;1;0;0;0;0
2019-12-31 05:30:00;31;2;8;12;8;0;6;13;0;0;0;0;0;0;0
2019-12-31 05:45:00;37;4;13;5;2;1;11;9;0;0;0;0;0;0;0
2019-12-31 06:00:00;14;1;13;5;8;4;11;12;0;0;0;0;0;0;0
2019-12-31 06:15:00;13;3;14;3;9;0;8;12;0;0;0;0;0;0;0
2019-12-31 06:30:00;22;5;6;12;13;0;16;21;0;0;0;0;0;0;0
2019-12-31 06:45:00;19;3;6;10;10;0;21;13;0;0;0;0;0;0;0
2019-12-31 07:00:00;16;3;7;4;14;5;12;12;0;0;0;0;0;0;0
2019-12-31 07:15:00;29;4;16;19;5;1;13;19;0;0;0;0;0;0;0
2019-12-31 07:30:00;25;2;9;8;11;2;10;14;0;0;0;0;0;0;0
2019-12-31 07:45:00;32;6;13;12;8;8;19;18;0;0;0;0;0;0;0
2019-12-31 08:00:00;39;5;8;12;9;3;22;21;0;0;4;0;0;5;0
2019-12-31 08:15:00;48;2;21;19;12;8;22;22;0;0;3;0;0;0;0
2019-12-31 08:30:00;51;5;26;10;25;4;24;19;0;0;2;0;0;0;0
2019-12-31 08:45:00;59;6;22;11;28;5;28;21;0;0;0;0;0;0;0
2019-12-31 09:00:00;66;5;23;8;29;6;25;25;0;0;1;0;0;0;0
