DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-02-21 00:00:00;2;2;0;0;0;0;0;0;0;0;6
2020-02-21 00:15:00;5;2;0;0;0;0;0;0;0;0;5
2020-02-21 00:30:00;4;0;0;0;0;0;0;0;0;0;8
2020-02-21 00:45:00;5;0;0;0;0;0;0;0;0;0;4
2020-02-21 01:00:00;2;0;0;0;0;0;0;0;0;0;1
2020-02-21 01:15:00;3;2;0;0;0;0;0;0;0;0;5
2020-02-21 01:30:00;4;0;0;0;0;0;0;0;0;0;4
2020-02-21 01:45:00;4;1;0;0;0;1;0;1;0;0;3
2020-02-21 02:00:00;0;0;0;0;0;0;0;0;0;0;6
2020-02-21 02:15:00;3;0;0;0;0;0;0;0;0;0;2
2020-02-21 02:30:00;2;1;0;0;0;0;0;0;0;0;11
2020-02-21 02:45:00;4;0;0;0;0;0;0;0;0;0;7
2020-02-21 03:00:00;4;0;1;1;1;0;1;0;0;0;5
2020-02-21 03:15:00;3;0;0;0;0;0;0;0;0;0;7
2020-02-21 03:30:00;5;2;0;0;0;0;0;0;0;0;2
2020-02-21 03:45:00;1;1;0;0;0;0;0;0;0;0;6
2020-02-21 04:00:00;6;0;1;1;1;1;1;0;0;0;3
2020-02-21 04:15:00;2;3;3;3;0;1;0;1;1;1;7
2020-02-21 04:30:00;5;0;1;1;0;1;0;1;1;2;13
2020-02-21 04:45:00;12;5;5;5;2;0;2;0;1;2;23
2020-02-21 05:00:00;38;27;9;8;0;1;0;0;0;2;43
2020-02-21 05:15:00;64;47;41;41;3;3;3;0;0;19;82
2020-02-21 05:30:00;55;29;41;40;5;4;5;2;7;50;73
2020-02-21 05:45:00;86;38;60;60;9;4;9;4;10;78;71
2020-02-21 06:00:00;58;14;51;49;14;4;15;4;14;56;55
2020-02-21 06:15:00;50;18;44;45;4;3;6;4;1;38;37
2020-02-21 06:30:00;62;23;42;40;6;5;6;3;5;40;40
2020-02-21 06:45:00;43;23;26;28;8;1;11;1;4;23;35
2020-02-21 07:00:00;68;24;39;36;10;6;11;4;4;39;36
2020-02-21 07:15:00;65;12;28;29;8;2;8;3;3;27;39
2020-02-21 07:30:00;68;18;32;29;5;3;5;1;9;24;50
2020-02-21 07:45:00;54;10;13;12;10;6;13;6;6;34;40
2020-02-21 08:00:00;65;15;15;15;9;2;9;2;7;30;51
2020-02-21 08:15:00;62;14;9;11;7;6;10;5;9;22;42
2020-02-21 08:30:00;53;12;11;11;12;5;12;3;2;10;38
2020-02-21 08:45:00;59;15;5;5;9;1;10;1;3;8;41
2020-02-21 09:00:00;66;18;6;7;12;1;13;0;9;6;33
2020-02-21 09:15:00;42;12;3;2;12;3;14;3;4;7;35
2020-02-21 09:30:00;66;9;3;3;7;5;9;3;7;6;33
2020-02-21 09:45:00;69;20;7;7;9;4;10;5;9;12;38
2020-02-21 10:00:00;41;10;4;4;14;5;13;6;9;6;31
2020-02-21 10:15:00;44;13;3;3;12;6;12;6;10;6;32
2020-02-21 10:30:00;65;8;6;6;9;7;8;9;5;6;35
2020-02-21 10:45:00;51;6;4;4;10;8;10;8;7;6;47
2020-02-21 11:00:00;54;3;6;6;16;4;16;4;6;8;44
2020-02-21 11:15:00;57;10;7;7;8;11;9;10;9;6;39
2020-02-21 11:30:00;45;10;2;2;22;17;23;16;16;10;47
2020-02-21 11:45:00;54;8;4;4;25;18;25;18;14;9;55
2020-02-21 12:00:00;84;17;13;13;61;42;67;41;58;6;54
2020-02-21 12:15:00;51;10;3;3;38;14;40;14;34;8;60
2020-02-21 12:30:00;67;11;5;5;26;16;29;16;24;7;62
2020-02-21 12:45:00;63;12;3;3;29;20;30;19;16;11;58
2020-02-21 13:00:00;73;14;6;5;30;21;29;20;26;10;69
2020-02-21 13:15:00;82;30;8;8;32;20;34;22;14;5;81
2020-02-21 13:30:00;72;26;8;8;32;25;32;26;30;8;86
2020-02-21 13:45:00;73;22;11;11;50;42;49;43;49;19;109
2020-02-21 14:00:00;114;47;7;8;42;36;40;37;42;10;90
2020-02-21 14:15:00;139;53;13;13;49;43;50;44;36;2;98
2020-02-21 14:30:00;137;32;5;5;49;38;49;37;34;8;109
2020-02-21 14:45:00;74;19;5;5;40;36;41;37;30;5;79
2020-02-21 15:00:00;102;29;4;4;43;33;47;33;34;5;80
2020-02-21 15:15:00;94;11;5;6;53;48;50;50;44;9;75
2020-02-21 15:30:00;88;23;10;9;43;34;45;32;33;7;67
2020-02-21 15:45:00;62;15;3;3;38;33;40;35;30;7;57
2020-02-21 16:00:00;85;29;7;7;32;28;32;28;21;5;66
2020-02-21 16:15:00;62;17;3;3;37;20;38;20;23;9;76
2020-02-21 16:30:00;60;18;2;2;35;15;34;15;12;7;65
